"Número d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripció dia setmana","Dia setmana","Descripció tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Descripció torn","Hora de dia","Descripció causa vianant","Desc. Tipus vehicle implicat","Descripció sexe","Descripció tipus persona",Edat,"Descripció victimització","Coordenada UTM (Y)","Coordenada UTM (X)"
"2010S003579    ",6,Gràcia,28,"Vallcarca i els Penitents",701267,"Dalt (Besòs)",001010000,Dimarts,Dm,Laboral,2010,5,Maig,25,Matí,08,"No és causa del  vianant",Motocicleta,Home,Conductor,34,"Ferit lleu","4585990,55","428235,91"
"2010S003580    ",4,"Les Corts",19,"les Corts",40300,Berlín,"0055 0059",Dimarts,Dm,Laboral,2010,5,Maig,25,Matí,09,"No és causa del  vianant",Motocicleta,Home,Conductor,31,"Ferit lleu","4581887,12","428113,94"
"2010S003581    ",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",286300,Rogent,"0064 0072",Dimarts,Dm,Laboral,2010,5,Maig,25,Matí,09,Altres,Taxi,Dona,Vianant,79,"Ferit lleu","4584797,39","431870,53"
"2010S003582    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0373 0385",Dimarts,Dm,Laboral,2010,5,Maig,25,Matí,07,"No és causa del  vianant",Ciclomotor,Home,Conductor,19,"Ferit lleu","4581051,65","429011,71"
"2010S003583    ",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",44800,Bonanova,0015X0015X,Dimarts,Dm,Laboral,2010,5,Maig,25,Matí,11,"No és causa del  vianant",Turismo,Home,Conductor,35,"Ferit lleu","4584448,03","427683,85"
"2010S003584    ",2,Eixample,5,"el Fort Pienc",144601,Diagonal,"0243 0243",Dimarts,Dm,Laboral,2010,5,Maig,25,Matí,11,"No és causa del  vianant",Bicicleta,Home,Conductor,67,"Ferit lleu","4583877,28","431639,87"
"2010S003585    ",3,Sants-Montjuïc,18,Sants,312400,Sants,"0098 0098",Dimarts,Dm,Laboral,2010,5,Maig,25,Matí,08,"No és causa del  vianant",Turismo,Dona,Conductor,45,"Ferit lleu","4581005,73","427873,60"
"2010S003586    ",6,Gràcia,31,"la Vila de Gràcia",148307,Gràcia,"0116 0116",Dimarts,Dm,Laboral,2010,5,Maig,25,Matí,12,"No és causa del  vianant",Motocicleta,Home,Conductor,65,"Ferit lleu","4583394,70","429807,07"
"2010S003587    ",9,"Sant Andreu",57,"la Trinitat Vella",187400,Madriguera,"0045 0047",Dimarts,Dm,Laboral,2010,5,Maig,25,Matí,10,"Creuar per fora pas de vianants",Turismo,Home,Vianant,72,"Ferit lleu","4589191,45","432522,26"
"2010S003588    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",65200,"Cardenal Reig","0006 0006",Dimarts,Dm,Laboral,2010,5,Maig,25,Tarda,14,"No és causa del  vianant",Motocicleta,Home,Conductor,41,"Ferit lleu","4581139,86","426019,47"
"2010S003589    ",2,Eixample,7,"la Dreta de l'Eixample",232902,Urquinaona,"0007 0007",Dimarts,Dm,Laboral,2010,5,Maig,25,Tarda,14,"No és causa del  vianant",Motocicleta,Home,Conductor,47,"Ferit lleu","4582536,48","431016,65"
"2010S003590    ",3,Sants-Montjuïc,14,"la Font de la Guatlla",169409,"Corts Catalanes","0304 0304",Dimarts,Dm,Laboral,2010,5,Maig,25,Tarda,15,"No és causa del  vianant",Motocicleta,Home,Conductor,41,"Ferit lleu","4580660,20","428694,75"
"2010S003591    ",3,Sants-Montjuïc,12,"la Marina del Prat Vermell",116140,"Estació del Morrot","0001 0003",Dimarts,Dm,Laboral,2010,5,Maig,25,Tarda,17,"No és causa del  vianant",Turismo,Home,Conductor,30,"Ferit lleu","4579706,06","430724,34"
"2010S003592    ",2,Eixample,7,"la Dreta de l'Eixample",191204,Mallorca,"0233 0233",Dimarts,Dm,Laboral,2010,5,Maig,25,Tarda,16,"No és causa del  vianant",Motocicleta,Home,Vianant,19,"Ferit lleu","4582804,38","429848,65"
"2010S003593    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",32700,Balmes,"0353 0353",Dimarts,Dm,Laboral,2010,5,Maig,25,Tarda,16,"No és causa del  vianant",Autobús,Dona,Passatger,66,"Ferit lleu","4584151,90","428367,90"
"2010S003594    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)",000160000,Dimarts,Dm,Laboral,2010,5,Maig,25,Tarda,16,"No és causa del  vianant",Motocicleta,Home,Conductor,38,"Ferit greu","4588095,70","433951,36"
"2010S003595    ",2,Eixample,7,"la Dreta de l'Eixample",18505,Aragó,"0357 0357",Dimarts,Dm,Laboral,2010,5,Maig,25,Tarda,18,"No és causa del  vianant",Taxi,Home,Conductor,60,"Ferit lleu","4583464,78","430898,18"
"2010S003596    ",7,Horta-Guinardó,43,Horta,102703,"Doctor Letamendi",0067B0067B,Dimarts,Dm,Laboral,2010,5,Maig,25,Tarda,18,"No és causa del  vianant",Motocicleta,Dona,Passatger,19,"Ferit lleu","4587802,12","430029,44"
"2010S003596    ",7,Horta-Guinardó,43,Horta,102703,"Doctor Letamendi",0067B0067B,Dimarts,Dm,Laboral,2010,5,Maig,25,Tarda,18,"No és causa del  vianant",Motocicleta,Home,Conductor,19,"Ferit lleu","4587802,12","430029,44"
"2010S003597    ",8,"Nou Barris",50,"les Roquetes",701267,"Dalt (Besòs)",001480000,Dimarts,Dm,Laboral,2010,5,Maig,25,Tarda,18,"No és causa del  vianant",Motocicleta,Dona,Conductor,49,"Ferit lleu","4588815,12","431523,69"
"2010S003598    ",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",346402,Trinxant,"0014 0014",Dimarts,Dm,Laboral,2010,5,Maig,25,Tarda,19,"No és causa del  vianant",Turismo,Dona,Passatger,63,"Ferit lleu","4585245,88","432108,45"
"2010S003599    ",2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0364 0364",Dimarts,Dm,Laboral,2010,5,Maig,25,Tarda,20,"No és causa del  vianant",Motocicleta,Home,Conductor,26,"Ferit lleu","4583674,14","430843,19"
"2010S003599    ",2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0364 0364",Dimarts,Dm,Laboral,2010,5,Maig,25,Tarda,20,"No és causa del  vianant",Motocicleta,Dona,Vianant,85,Mort,"4583674,14","430843,19"
"2010S003600    ",7,Horta-Guinardó,33,"el Baix Guinardó",73900,Castillejos,"0340 0340",Dimarts,Dm,Laboral,2010,5,Maig,25,Tarda,19,"No és causa del  vianant",Ciclomotor,Dona,Conductor,25,"Ferit lleu","4584874,56","430983,65"
"2010S003600    ",7,Horta-Guinardó,33,"el Baix Guinardó",73900,Castillejos,"0340 0340",Dimarts,Dm,Laboral,2010,5,Maig,25,Tarda,19,"No és causa del  vianant",Motocicleta,Home,Passatger,15,"Ferit lleu","4584874,56","430983,65"
"2010S003601    ",10,"Sant Martí",70,"el Besòs i el Maresme",266405,Prim,0154U0154U,Dimarts,Dm,Laboral,2010,5,Maig,25,Tarda,19,"No és causa del  vianant",Ciclomotor,Home,Conductor,17,"Ferit lleu","4585790,06","434041,53"
"2010S003602    ",9,"Sant Andreu",62,"el Congrés i els Indians",266100,"Prat d'en Roquer","0031 0031",Dimarts,Dm,Laboral,2010,5,Maig,25,Tarda,20,"No és causa del  vianant",Turismo,Home,Conductor,47,"Ferit lleu","4586529,97","431413,57"
"2010S003602    ",9,"Sant Andreu",62,"el Congrés i els Indians",266100,"Prat d'en Roquer","0031 0031",Dimarts,Dm,Laboral,2010,5,Maig,25,Tarda,20,"No és causa del  vianant",Turismo,Home,Conductor,22,"Ferit lleu","4586529,97","431413,57"
"2010S003603    ",2,Eixample,7,"la Dreta de l'Eixample",191204,Mallorca,"0231 0231",Dimarts,Dm,Laboral,2010,5,Maig,25,Nit,23,"No és causa del  vianant",Motocicleta,Home,Conductor,34,"Ferit lleu","4582799,91","429834,46"
"2010S003604    ",2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0371 0371",Dimarts,Dm,Laboral,2010,5,Maig,25,Tarda,21,"No és causa del  vianant",Ciclomotor,Dona,Conductor,21,"Ferit lleu","4583348,62","429996,73"
"2010S003605    ",3,Sants-Montjuïc,16,"la Bordeta",254905,"Bartomeu Pi","0022 0022",Dimecres,Dc,Laboral,2010,5,Maig,26,Matí,06,"No és causa del  vianant",Turismo,Home,Conductor,38,"Ferit lleu","4580348,26","428073,44"
"2010S003606    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",701265,"Litoral (Besòs)",000850000,Dimecres,Dc,Laboral,2010,5,Maig,26,Matí,07,"No és causa del  vianant",Motocicleta,Dona,Passatger,32,"Ferit lleu","4582474,25","433054,62"
"2010S003606    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",701265,"Litoral (Besòs)",000850000,Dimecres,Dc,Laboral,2010,5,Maig,26,Matí,07,"No és causa del  vianant",Motocicleta,Home,Conductor,32,"Ferit lleu","4582474,25","433054,62"
"2010S003607    ",9,"Sant Andreu",60,"Sant Andreu",701267,"Dalt (Besòs)",0001E0000,Dimecres,Dc,Laboral,2010,5,Maig,26,Matí,06,"No és causa del  vianant",Turismo,Home,Conductor,37,"Ferit lleu","4588874,37","432483,81"
"2010S003608    ",3,Sants-Montjuïc,11,"el Poble Sec",198804,Paral·lel,"0115 0115",Dimecres,Dc,Laboral,2010,5,Maig,26,Matí,08,"No és causa del  vianant",Motocicleta,Dona,Conductor,34,"Ferit lleu","4580908,99","429946,89"
"2010S003609    ",2,Eixample,7,"la Dreta de l'Eixample",74506,Catalunya,"0110 0110",Dimecres,Dc,Laboral,2010,5,Maig,26,Matí,08,"No és causa del  vianant",Motocicleta,Dona,Conductor,35,"Ferit lleu","4583087,38","429802,51"
"2010S003610    ",9,"Sant Andreu",59,"el Bon Pastor",318906,Santander,"0090 0090",Dimecres,Dc,Laboral,2010,5,Maig,26,Matí,09,"No és causa del  vianant",Turismo,Dona,Passatger,72,"Ferit lleu","4587203,56","433742,54"
"2010S003610    ",9,"Sant Andreu",59,"el Bon Pastor",318906,Santander,"0090 0090",Dimecres,Dc,Laboral,2010,5,Maig,26,Matí,09,"No és causa del  vianant",Turismo,Home,Conductor,79,"Ferit lleu","4587203,56","433742,54"
"2010S003611    ",10,"Sant Martí",73,"la Verneda i la Pau",153205,Guipúscoa,"0147 0147",Dimecres,Dc,Laboral,2010,5,Maig,26,Matí,07,"Creuar per fora pas de vianants",Ciclomotor,Home,Conductor,37,"Ferit lleu","4586219,46","433707,96"
"2010S003612    ",7,Horta-Guinardó,41,"la Vall d'Hebron",700822,Martí-Codolar,"0002 0002",Dimecres,Dc,Laboral,2010,5,Maig,26,Matí,11,"No és causa del  vianant",Turismo,Home,Conductor,41,"Ferit lleu","4586622,25","428962,53"
"2010S003614    ",2,Eixample,5,"el Fort Pienc",286504,"Roger de Flor","0112 0112",Dimecres,Dc,Laboral,2010,5,Maig,26,Matí,11,"Transitar a peu per la calçada",Turismo,Home,Vianant,59,"Ferit lleu","4583150,06","431351,18"
"2010S003615    ",8,"Nou Barris",49,Canyelles,701268,"Dalt (Llobregat)",001410000,Dimecres,Dc,Laboral,2010,5,Maig,26,Matí,12,"No és causa del  vianant",Ciclomotor,Home,Conductor,36,"Ferit lleu","4588506,77","430897,90"
"2010S003615    ",8,"Nou Barris",49,Canyelles,701268,"Dalt (Llobregat)",001410000,Dimecres,Dc,Laboral,2010,5,Maig,26,Matí,12,"No és causa del  vianant",Ciclomotor,Home,Conductor,19,"Ferit lleu","4588506,77","430897,90"
"2010S003616    ",7,Horta-Guinardó,36,"la Font d'en Fargues",67103,Carmel,"0095 0095",Dimecres,Dc,Laboral,2010,5,Maig,26,Matí,12,"No és causa del  vianant",Turismo,Dona,Vianant,65,"Ferit lleu","4586256,03","429756,72"
"2010S003617    ",2,Eixample,7,"la Dreta de l'Eixample",335100,Tetuan,"0035 0035",Dimecres,Dc,Laboral,2010,5,Maig,26,Matí,12,"No és causa del  vianant",Ciclomotor,Home,Conductor,18,"Ferit lleu","4583219,68","431229,48"
"2010S003618    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",32700,Balmes,"0055 0055",Dimecres,Dc,Laboral,2010,5,Maig,26,Tarda,14,"No és causa del  vianant",Motocicleta,Home,Conductor,42,"Ferit lleu","4582539,19","430050,25"
"2010S003619    ",5,"Sarrià-Sant Gervasi",23,Sarrià,28000,Augusta,"0415 0415",Dimecres,Dc,Laboral,2010,5,Maig,26,Tarda,14,"No és causa del  vianant",Ciclomotor,Dona,Conductor,36,"Ferit lleu","4584170,53","426391,41"
"2010S003620    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",50202,Brusi,"0032 0034",Dimecres,Dc,Laboral,2010,5,Maig,26,Tarda,14,"No és causa del  vianant",Motocicleta,Dona,Conductor,36,"Ferit lleu","4583723,28","428783,71"
"2010S003621    ",7,Horta-Guinardó,41,"la Vall d'Hebron",701268,"Dalt (Llobregat)",001110000,Dimecres,Dc,Laboral,2010,5,Maig,26,Tarda,14,"No és causa del  vianant",Motocicleta,Home,Conductor,48,"Ferit lleu","4586926,27","428598,71"
"2010S003622    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",65200,"Cardenal Reig",0035S0035S,Dimecres,Dc,Laboral,2010,5,Maig,26,Tarda,15,"No és causa del  vianant",Autobús,Dona,Passatger,44,"Ferit lleu","4581346,57","426220,66"
"2010S003623    ",7,Horta-Guinardó,41,"la Vall d'Hebron",701268,"Dalt (Llobregat)",001120000,Dimecres,Dc,Laboral,2010,5,Maig,26,Tarda,14,"No és causa del  vianant",Motocicleta,Home,Conductor,17,"Ferit lleu","4587020,89","428632,38"
"2010S003624    ",10,"Sant Martí",72,"Sant Martí de Provençals",153205,Guipúscoa,"0055 0055",Dimecres,Dc,Laboral,2010,5,Maig,26,Tarda,14,"No és causa del  vianant",Motocicleta,Home,Conductor,26,"Ferit lleu","4585512,83","432985,03"
"2010S003625    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",243206,Pamplona,"0114 0114",Dimecres,Dc,Laboral,2010,5,Maig,26,Tarda,16,"No és causa del  vianant",Turismo,Home,Conductor,39,"Ferit lleu","4583564,05","432261,38"
"2010S003626    ",7,Horta-Guinardó,39,"Sant Genís dels Agudells",148409,"Sant Cugat","0137 0141",Dimecres,Dc,Laboral,2010,5,Maig,26,Tarda,15,"No és causa del  vianant",Turismo,Dona,Conductor,75,"Ferit lleu","4586500,52","427615,68"
"2010S003626    ",7,Horta-Guinardó,39,"Sant Genís dels Agudells",148409,"Sant Cugat","0137 0141",Dimecres,Dc,Laboral,2010,5,Maig,26,Tarda,15,"No és causa del  vianant",Turismo,Dona,Conductor,37,"Ferit lleu","4586500,52","427615,68"
"2010S003626    ",7,Horta-Guinardó,39,"Sant Genís dels Agudells",148409,"Sant Cugat","0137 0141",Dimecres,Dc,Laboral,2010,5,Maig,26,Tarda,15,"No és causa del  vianant",Turismo,Dona,Passatger,76,"Ferit lleu","4586500,52","427615,68"
"2010S003627    ",3,Sants-Montjuïc,11,"el Poble Sec",86902,"Nou de la Rambla",0148B0148B,Dimecres,Dc,Laboral,2010,5,Maig,26,Tarda,18,"No és causa del  vianant",Turismo,Home,Conductor,59,"Ferit lleu","4580650,21","430460,60"
"2010S003629    ",7,Horta-Guinardó,33,"el Baix Guinardó",8807,"Alfons el Savi","0007 0007",Dimecres,Dc,Laboral,2010,5,Maig,26,Tarda,17,"No és causa del  vianant",Motocicleta,Home,Conductor,20,"Ferit lleu","4584979,80","430300,84"
"2010S003629    ",7,Horta-Guinardó,33,"el Baix Guinardó",8807,"Alfons el Savi","0007 0007",Dimecres,Dc,Laboral,2010,5,Maig,26,Tarda,17,"No és causa del  vianant",Motocicleta,Dona,Passatger,19,"Ferit lleu","4584979,80","430300,84"
"2010S003630    ",6,Gràcia,32,"el Camp d'en Grassot i Gràcia Nova",286504,"Roger de Flor","0286 0286",Dimarts,Dm,Laboral,2010,5,Maig,25,Matí,13,"No és causa del  vianant",Ciclomotor,Home,Conductor,40,"Ferit lleu","4584080,12","430444,70"
"2010S003631    ",10,"Sant Martí",65,"el Clot",169409,"Corts Catalanes","0871 0871",Dimecres,Dc,Laboral,2010,5,Maig,26,Tarda,18,"No és causa del  vianant",Motocicleta,Dona,Conductor,30,"Ferit lleu","4584523,33","432562,44"
"2010S003632    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",66508,"Carles III","0015 0015",Dimecres,Dc,Laboral,2010,5,Maig,26,Tarda,19,"No és causa del  vianant",Motocicleta,Home,Conductor,46,"Ferit lleu","4581551,92","427221,67"
"2010S003633    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",201400,Picasso,"0046 0046",Dijous,Dj,Laboral,2010,5,Maig,27,Matí,06,"No és causa del  vianant",Turismo,Home,Conductor,33,"Ferit lleu","4582087,98","431988,26"
"2010S003634    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",114000,Espanya,"0009 0009",Dijous,Dj,Laboral,2010,5,Maig,27,Matí,07,Altres,Autobús,Dona,Vianant,31,"Ferit lleu","4581018,40","428963,19"
"2010S003635    ",2,Eixample,7,"la Dreta de l'Eixample",191204,Mallorca,"0238 0238",Dijous,Dj,Laboral,2010,5,Maig,27,Matí,10,"No és causa del  vianant",Motocicleta,Dona,Passatger,28,"Ferit lleu","4582873,21","429950,02"
"2010S003635    ",2,Eixample,7,"la Dreta de l'Eixample",191204,Mallorca,"0238 0238",Dijous,Dj,Laboral,2010,5,Maig,27,Matí,10,"No és causa del  vianant",Motocicleta,Home,Conductor,32,"Ferit lleu","4582873,21","429950,02"
"2010S003635    ",2,Eixample,7,"la Dreta de l'Eixample",191204,Mallorca,"0238 0238",Dijous,Dj,Laboral,2010,5,Maig,27,Matí,10,"No és causa del  vianant",Motocicleta,Home,Conductor,22,"Ferit lleu","4582873,21","429950,02"
"2010S003636    ",2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","9999 9999",Dijous,Dj,Laboral,2010,5,Maig,27,Matí,10,"No és causa del  vianant",Motocicleta,Home,Passatger,18,"Ferit lleu","4582516,07","430558,51"
"2010S003636    ",2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","9999 9999",Dijous,Dj,Laboral,2010,5,Maig,27,Matí,10,"No és causa del  vianant",Motocicleta,Dona,Conductor,20,"Ferit lleu","4582516,07","430558,51"
"2010S003637    ",2,Eixample,10,"Sant Antoni",362001,Vilamarí,"0002 0004",Dijous,Dj,Laboral,2010,5,Maig,27,Matí,12,"No és causa del  vianant",Ciclomotor,Home,Conductor,53,"Ferit lleu","4580991,12","429350,43"
"2010S003638    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",33509,Ballester,"0047 0047",Dijous,Dj,Laboral,2010,5,Maig,27,Matí,09,"No és causa del  vianant",Motocicleta,Dona,Passatger,50,"Ferit lleu","4584520,48","428730,59"
"2010S003638    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",33509,Ballester,"0047 0047",Dijous,Dj,Laboral,2010,5,Maig,27,Matí,09,"No és causa del  vianant",Motocicleta,Home,Conductor,60,"Ferit lleu","4584520,48","428730,59"
"2010S003639    ",8,"Nou Barris",49,Canyelles,120851,"Federico García Lorca","0008 0008",Dijous,Dj,Laboral,2010,5,Maig,27,Matí,12,"No és causa del  vianant",Turismo,Dona,Passatger,35,"Ferit lleu","4588417,77","430321,45"
"2010S003639    ",8,"Nou Barris",49,Canyelles,120851,"Federico García Lorca","0008 0008",Dijous,Dj,Laboral,2010,5,Maig,27,Matí,12,"No és causa del  vianant",Turismo,Home,Passatger,28,"Ferit lleu","4588417,77","430321,45"
"2010S003639    ",8,"Nou Barris",49,Canyelles,120851,"Federico García Lorca","0008 0008",Dijous,Dj,Laboral,2010,5,Maig,27,Matí,12,"No és causa del  vianant",Turismo,Dona,Passatger,27,"Ferit lleu","4588417,77","430321,45"
"2010S003639    ",8,"Nou Barris",49,Canyelles,120851,"Federico García Lorca","0008 0008",Dijous,Dj,Laboral,2010,5,Maig,27,Matí,12,"No és causa del  vianant",Turismo,Dona,Passatger,31,"Ferit lleu","4588417,77","430321,45"
"2010S003639    ",8,"Nou Barris",49,Canyelles,120851,"Federico García Lorca","0008 0008",Dijous,Dj,Laboral,2010,5,Maig,27,Matí,12,"No és causa del  vianant",Turismo,Home,Conductor,31,"Ferit lleu","4588417,77","430321,45"
"2010S003640    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",361406,Viladomat,"0121 0121",Dijous,Dj,Laboral,2010,5,Maig,27,Tarda,14,"No és causa del  vianant",Ciclomotor,Home,Conductor,22,"Ferit lleu","4581554,39","429512,39"
"2010S003641    ",6,Gràcia,31,"la Vila de Gràcia",90502,Còrsega,"0343 0343",Dijous,Dj,Laboral,2010,5,Maig,27,Matí,13,"No és causa del  vianant",Ciclomotor,Dona,Conductor,27,"Ferit lleu","4583479,25","429961,79"
"2010S003642    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0421 0421",Dijous,Dj,Laboral,2010,5,Maig,27,Tarda,14,"No és causa del  vianant",Motocicleta,Home,Conductor,43,"Ferit lleu","4581250,98","429218,31"
"2010S003643    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",318804,Santaló,"0148 0150",Dijous,Dj,Laboral,2010,5,Maig,27,Tarda,14,"No és causa del  vianant",Ciclomotor,Home,Conductor,22,"Ferit lleu","4583805,13","428174,72"
"2010S003644    ",2,Eixample,5,"el Fort Pienc",238400,Padilla,"0160 0160",Dijous,Dj,Laboral,2010,5,Maig,27,Tarda,15,"No és causa del  vianant",Furgoneta,Home,Conductor,62,"Ferit lleu","4583831,92","431812,85"
"2010S003645    ",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",701629,"Isaac Newton","0013 0013",Dijous,Dj,Laboral,2010,5,Maig,27,Tarda,16,"No és causa del  vianant",Turismo,Home,Conductor,56,"Ferit lleu","4585357,52","427649,79"
"2010S003646    ",9,"Sant Andreu",60,"Sant Andreu",78700,Cinca,"0004 0004",Dijous,Dj,Laboral,2010,5,Maig,27,Tarda,17,"No és causa del  vianant",Turismo,Home,Passatger,0,"Ferit lleu","4587562,56","432606,91"
"2010S003646    ",9,"Sant Andreu",60,"Sant Andreu",78700,Cinca,"0004 0004",Dijous,Dj,Laboral,2010,5,Maig,27,Tarda,17,"No és causa del  vianant",Turismo,Dona,Conductor,27,"Ferit lleu","4587562,56","432606,91"
"2010S003647    ",2,Eixample,10,"Sant Antoni",198804,Paral·lel,0130B0132,Dijous,Dj,Laboral,2010,5,Maig,27,Tarda,16,"No és causa del  vianant",Turismo,Dona,Conductor,33,"Ferit lleu","4580950,09","429960,98"
"2010S003647    ",2,Eixample,10,"Sant Antoni",198804,Paral·lel,0130B0132,Dijous,Dj,Laboral,2010,5,Maig,27,Tarda,16,"No és causa del  vianant",Turismo,Home,Passatger,50,"Ferit lleu","4580950,09","429960,98"
"2010S003647    ",2,Eixample,10,"Sant Antoni",198804,Paral·lel,0130B0132,Dijous,Dj,Laboral,2010,5,Maig,27,Tarda,16,"No és causa del  vianant",Turismo,Home,Conductor,47,"Ferit lleu","4580950,09","429960,98"
"2010S003648    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",66508,"Carles III","0041 0043",Dijous,Dj,Laboral,2010,5,Maig,27,Tarda,18,"No és causa del  vianant",Autobús,Dona,Passatger,54,"Ferit lleu","4581720,34","427173,63"
"2010S003648    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",66508,"Carles III","0041 0043",Dijous,Dj,Laboral,2010,5,Maig,27,Tarda,18,"No és causa del  vianant",Autobús,Dona,Passatger,35,"Ferit lleu","4581720,34","427173,63"
"2010S003649    ",2,Eixample,5,"el Fort Pienc",76807,Sardenya,"0225 0227",Dijous,Dj,Laboral,2010,5,Maig,27,Tarda,17,"No és causa del  vianant",Motocicleta,Home,Conductor,31,"Ferit lleu","4583716,47","431328,45"
"2010S003650    ",2,Eixample,7,"la Dreta de l'Eixample",148307,Gràcia,"0068 0072",Dijous,Dj,Laboral,2010,5,Maig,27,Tarda,16,"No és causa del  vianant",Ciclomotor,Home,Conductor,17,"Ferit greu","4582978,24","430188,51"
"2010S003651    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",262109,"Pons i Clerch","0003 0003",Dijous,Dj,Laboral,2010,5,Maig,27,Tarda,18,"Creuar per fora pas de vianants",Motocicleta,Dona,Vianant,56,Mort,"4582221,03","431696,10"
"2010S003651    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",262109,"Pons i Clerch","0003 0003",Dijous,Dj,Laboral,2010,5,Maig,27,Tarda,18,"Creuar per fora pas de vianants",Motocicleta,Home,Conductor,20,"Ferit lleu","4582221,03","431696,10"
"2010S003652    ",3,Sants-Montjuïc,11,"el Poble Sec",198804,Paral·lel,"0087 0087",Dijous,Dj,Laboral,2010,5,Maig,27,Tarda,17,"No és causa del  vianant",Ciclomotor,Home,Conductor,23,"Ferit lleu","4580903,65","430315,86"
"2010S003653    ",8,"Nou Barris",52,"la Prosperitat",174307,Júlia,"0002 0002",Dijous,Dj,Laboral,2010,5,Maig,27,Tarda,17,"No és causa del  vianant",Turismo,Home,Passatger,2,"Ferit lleu","4587999,03","431189,27"
"2010S003654    ",1,"Ciutat Vella",1,"el Raval",296508,"Sant Antoni","0106 0106",Dijous,Dj,Laboral,2010,5,Maig,27,Tarda,18,"No és causa del  vianant",Motocicleta,Dona,Conductor,48,"Ferit lleu","4582055,95","430209,62"
"2010S003654    ",1,"Ciutat Vella",1,"el Raval",296508,"Sant Antoni","0106 0106",Dijous,Dj,Laboral,2010,5,Maig,27,Tarda,18,"No és causa del  vianant",Motocicleta,Home,Passatger,16,"Ferit lleu","4582055,95","430209,62"
"2010S003655    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",110803,Entença,"0101 0101",Dijous,Dj,Laboral,2010,5,Maig,27,Tarda,18,"No és causa del  vianant",Motocicleta,Home,Conductor,45,"Ferit lleu","4581525,56","428982,81"
"2010S003656    ",2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0645 0645",Dijous,Dj,Laboral,2010,5,Maig,27,Tarda,19,"No és causa del  vianant",Turismo,Dona,Conductor,43,"Ferit lleu","4582846,29","430847,56"
"2010S003658    ",6,Gràcia,28,"Vallcarca i els Penitents",701267,"Dalt (Besòs)",000980000,Dijous,Dj,Laboral,2010,5,Maig,27,Tarda,19,"No és causa del  vianant",Motocicleta,Home,Conductor,52,"Ferit lleu","4585705,33","428129,83"
"2010S003658    ",6,Gràcia,28,"Vallcarca i els Penitents",701267,"Dalt (Besòs)",000980000,Dijous,Dj,Laboral,2010,5,Maig,27,Tarda,19,"No és causa del  vianant",Motocicleta,Dona,Passatger,15,"Ferit lleu","4585705,33","428129,83"
"2010S003659    ",2,Eixample,5,"el Fort Pienc",100800,Diputació,"0414 0414",Dijous,Dj,Laboral,2010,5,Maig,27,Nit,23,"No és causa del  vianant",Taxi,Home,Conductor,50,"Ferit lleu","4583581,69","431446,86"
"2010S003659    ",2,Eixample,5,"el Fort Pienc",100800,Diputació,"0414 0414",Dijous,Dj,Laboral,2010,5,Maig,27,Nit,23,"No és causa del  vianant",Ciclomotor,Home,Conductor,23,"Ferit lleu","4583581,69","431446,86"
