"Número d'expedient","Codi districte","Nom districte","NK barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripció dia setmana","Dia de setmana","Descripció tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Hora de dia","Descripció torn","Descripció causa vianant","Número de morts","Número de lesionats lleus","Número de lesionats greus","Número de víctimes","Número de vehicles implicats","Coordenada UTM (Y)","Coordenada UTM (X)"
2012S000440,4,"Les Corts",42-4-20,"la Maternitat i Sant Ramon",66508,"Carles III","0047 0049",Divendres,5,Laboral,2012,1,Gener,20,13,Matí,Desconegut,0,1,0,1,1,"4581599,14","427064,28"
2012S000203,5,"Sarrià-Sant Gervasi",51-5-26,"Sant Gervasi - Galvany",32700,Balmes,"0225 0227",Dimarts,2,Laboral,2012,1,Gener,10,14,Tarda,Desconegut,0,1,0,1,2,"4583394,30","428995,67"
2012S007603,5,"Sarrià-Sant Gervasi",51-5-26,"Sant Gervasi - Galvany",222501,Moià,"0018 0018",Dimarts,2,Laboral,2012,10,Octubre,30,14,Tarda,Desconegut,0,1,0,1,2,"4582937,35","429043,18"
2012S004499,5,"Sarrià-Sant Gervasi",51-5-26,"Sant Gervasi - Galvany",344101,Gràcia,"0080 0082",Dijous,4,Laboral,2012,6,Juny,21,14,Tarda,Desconegut,0,1,0,1,2,"4583210,81","429084,67"
2012S002500,5,"Sarrià-Sant Gervasi",51-5-26,"Sant Gervasi - Galvany",28000,Augusta,"0007 0007",Dijous,4,Laboral,2012,4,Abril,5,13,Matí,Desconegut,0,1,0,1,2,"4583094,72","429369,66"
2012S006153,5,"Sarrià-Sant Gervasi",51-5-26,"Sant Gervasi - Galvany",32700,Balmes,"0180 0180",Dijous,4,Laboral,2012,8,Agost,30,14,Tarda,Desconegut,0,1,0,1,2,"4583087,46","429256,61"
2012S006103,5,"Sarrià-Sant Gervasi",51-5-26,"Sant Gervasi - Galvany",144601,Diagonal,"0580 0580",Dilluns,1,Laboral,2012,8,Agost,6,07,Matí,Desconegut,0,0,1,1,1,"4582831,19","428774,56"
2012S001386,5,"Sarrià-Sant Gervasi",51-5-26,"Sant Gervasi - Galvany",179708,Lincoln,"0020 0020",Dissabte,6,Laboral,2012,2,Febrer,25,05,Nit,Desconegut,0,1,0,1,2,"4583598,31","428912,71"
2012S000935,5,"Sarrià-Sant Gervasi",51-5-26,"Sant Gervasi - Galvany",196900,"Marià Cubí","0001 0001",Dimecres,3,Laboral,2012,2,Febrer,8,19,Tarda,Desconegut,0,1,0,1,1,"4583457,47","429105,59"
2012S008378,5,"Sarrià-Sant Gervasi",51-5-26,"Sant Gervasi - Galvany",50600,"Bon Pastor","0001 0001",Dimecres,3,Laboral,2012,11,Novembre,28,12,Matí,Desconegut,0,1,0,1,1,"4582884,33","428912,67"
2012S005099,5,"Sarrià-Sant Gervasi",51-5-26,"Sant Gervasi - Galvany",54600,Calaf,"0042 0042",Dijous,4,Laboral,2012,7,Juliol,12,15,Tarda,Desconegut,0,3,0,3,2,"4583144,57","428354,99"
2012S008925,5,"Sarrià-Sant Gervasi",51-5-26,"Sant Gervasi - Galvany",223606,Muntaner,"0276 0280",Dimarts,2,Laboral,2012,12,Desembre,18,11,Matí,Desconegut,0,2,0,2,2,"4583082,28","428695,75"
2012S002134,5,"Sarrià-Sant Gervasi",51-5-26,"Sant Gervasi - Galvany",344101,Gràcia,"0044 0046",Divendres,5,Laboral,2012,3,Març,23,10,Matí,Desconegut,0,0,0,0,1,"4583008,20","428839,09"
2012S005724,5,"Sarrià-Sant Gervasi",51-5-26,"Sant Gervasi - Galvany",23403,Aribau,"0230 0240",Dilluns,1,Laboral,2012,8,Agost,6,16,Tarda,Desconegut,0,2,0,2,2,"4583013,89","428948,35"
2012S009179,5,"Sarrià-Sant Gervasi",51-5-26,"Sant Gervasi - Galvany",32700,Balmes,"0195 0195",Dijous,4,Laboral,2012,12,Desembre,27,15,Tarda,Desconegut,0,1,0,1,1,"4583186,91","429127,04"
2012S007882,5,"Sarrià-Sant Gervasi",51-5-26,"Sant Gervasi - Galvany",144601,Diagonal,"0514 0514",Dissabte,6,Laboral,2012,11,Novembre,10,03,Nit,"Desobeir el senyal del semàfor",0,0,0,0,2,"4582976,97","429219,29"
2012S000996,4,"Les Corts",43-4-21,Pedralbes,701267,"Dalt (Besòs)",000590000,Divendres,5,Laboral,2012,2,Febrer,10,15,Tarda,Desconegut,0,1,0,1,2,"4582719,41","425518,31"
2012S000155,5,"Sarrià-Sant Gervasi",51-5-26,"Sant Gervasi - Galvany",28000,Augusta,"0228 0230",Diumenge,7,Laboral,2012,1,Gener,8,12,Matí,Desconegut,0,1,0,1,1,"4583294,23","427978,81"
2012S007814,5,"Sarrià-Sant Gervasi",51-5-26,"Sant Gervasi - Galvany",214106,Modolell,"0028 0028",Dimecres,3,Laboral,2012,11,Novembre,7,17,Tarda,Desconegut,0,0,0,0,2,"4583309,56","427899,55"
2012S003659,5,"Sarrià-Sant Gervasi",51-5-26,"Sant Gervasi - Galvany",214106,Modolell,"0042 0042",Dimarts,2,Laboral,2012,5,Maig,22,01,Nit,Desconegut,0,0,0,0,2,"4583459,58","427900,09"
2012S001855,5,"Sarrià-Sant Gervasi",51-5-26,"Sant Gervasi - Galvany",139805,Ganduxer,"0074 0076",Dimarts,2,Laboral,2012,3,Març,13,09,Matí,Desconegut,0,0,0,0,1,"4583342,43","427693,66"
2012S007139,5,"Sarrià-Sant Gervasi",51-5-26,"Sant Gervasi - Galvany",143904,"General Mitre","0090 0090",Dijous,4,Laboral,2012,10,Octubre,11,09,Matí,Desconegut,0,0,0,0,1,"4583508,92","427687,33"
2012S005731,5,"Sarrià-Sant Gervasi",51-5-26,"Sant Gervasi - Galvany",144601,Diagonal,0630B0630B,Dilluns,1,Laboral,2012,8,Agost,6,19,Tarda,Altres,0,2,0,2,1,"4582576,21","427933,96"
2012S005365,5,"Sarrià-Sant Gervasi",51-5-26,"Sant Gervasi - Galvany",144601,Diagonal,0630B0630B,Dilluns,1,Laboral,2012,7,Juliol,23,18,Tarda,Desconegut,0,0,0,0,1,"4582576,21","427933,96"
2012S003646,5,"Sarrià-Sant Gervasi",51-5-26,"Sant Gervasi - Galvany",143904,"General Mitre",0128B0128B,Dilluns,1,Laboral,2012,5,Maig,21,16,Tarda,Desconegut,0,1,0,1,2,"4583808,08","427940,56"
2012S000488,5,"Sarrià-Sant Gervasi",51-5-26,"Sant Gervasi - Galvany",55807,"Francesc Macià","9999 9999",Diumenge,7,Laboral,2012,1,Gener,22,09,Matí,Desconegut,0,1,0,1,2,"4582678,60","428480,35"
2012S005432,5,"Sarrià-Sant Gervasi",51-5-26,"Sant Gervasi - Galvany",144601,Diagonal,"0600 0600",Dimarts,2,Laboral,2012,7,Juliol,24,15,Tarda,Desconegut,0,1,0,1,1,"4582752,90","428533,60"
2012S005249,5,"Sarrià-Sant Gervasi",51-5-26,"Sant Gervasi - Galvany",101904,"Doctor Fleming","0030 0030",Dimecres,3,Laboral,2012,7,Juliol,18,20,Tarda,Desconegut,0,0,0,0,2,"4583003,60","427656,65"
2012S007555,5,"Sarrià-Sant Gervasi",51-5-26,"Sant Gervasi - Galvany",318804,Santaló,"0104 0104",Diumenge,7,Laboral,2012,10,Octubre,28,08,Matí,Desconegut,0,0,0,0,3,"4583367,92","428289,96"
2012S000112,5,"Sarrià-Sant Gervasi",51-5-26,"Sant Gervasi - Galvany",143904,"General Mitre","0046 0046",Dijous,4,Laboral,2012,1,Gener,5,23,Nit,Desconegut,0,1,0,1,2,"4583035,27","427641,17"
2012S009034,5,"Sarrià-Sant Gervasi",52-5-23,Sarrià,701267,"Dalt (Besòs)",000740000,Divendres,5,Laboral,2012,12,Desembre,21,09,Matí,Desconegut,0,1,0,1,1,"4584016,55","426230,95"
2012S002957,5,"Sarrià-Sant Gervasi",52-5-23,Sarrià,28000,Augusta,"0395 0395",Dimecres,3,Laboral,2012,4,Abril,25,19,Tarda,Desconegut,0,1,0,1,2,"4583889,46","426355,15"
2012S006905,5,"Sarrià-Sant Gervasi",51-5-26,"Sant Gervasi - Galvany",27608,Atenes,"0029 0029",Dimarts,2,Laboral,2012,10,Octubre,2,16,Tarda,Desconegut,0,1,0,1,2,"4583956,34","428129,89"
2012S000759,5,"Sarrià-Sant Gervasi",51-5-26,"Sant Gervasi - Galvany",32700,Balmes,"0367 0367",Dimecres,3,Laboral,2012,2,Febrer,1,17,Tarda,Desconegut,0,1,0,1,2,"4583989,19","428193,21"
2012S002454,5,"Sarrià-Sant Gervasi",52-5-23,Sarrià,353805,Vallvidrera,0008U0008U,Dimarts,2,Laboral,2012,4,Abril,3,23,Nit,Desconegut,0,1,0,1,2,"4584179,42","426121,09"
2012S001408,5,"Sarrià-Sant Gervasi",52-5-23,Sarrià,3508,Aigües,0104B0104B,Diumenge,7,Laboral,2012,2,Febrer,26,23,Nit,Desconegut,0,1,0,1,1,"4584369,12","425168,06"
2012S007534,5,"Sarrià-Sant Gervasi",52-5-24,"les Tres Torres",54906,Calatrava,"0036 0038",Divendres,5,Laboral,2012,10,Octubre,26,20,Tarda,Desconegut,0,1,0,1,1,"4583529,04","427264,88"
2012S009257,5,"Sarrià-Sant Gervasi",52-5-23,Sarrià,193108,"Manuel Girona","0043 0043",Dilluns,1,Laboral,2012,12,Desembre,31,13,Matí,Desconegut,0,1,0,1,3,"4582585,60","426868,80"
2012S005530,5,"Sarrià-Sant Gervasi",52-5-24,"les Tres Torres",103502,"Doctor Roux","0018 0018",Diumenge,7,Laboral,2012,7,Juliol,29,13,Matí,Desconegut,0,2,0,2,2,"4583012,07","427483,68"
2012S004656,5,"Sarrià-Sant Gervasi",52-5-24,"les Tres Torres",16907,Anglí,"0039 0039",Dimecres,3,Laboral,2012,6,Juny,27,14,Tarda,Desconegut,0,1,0,1,3,"4583637,03","426862,54"
2012S003849,5,"Sarrià-Sant Gervasi",52-5-24,"les Tres Torres",143904,"General Mitre",0001X0001X,Dimarts,2,Laboral,2012,5,Maig,29,14,Tarda,Desconegut,0,0,0,0,2,"4582737,35","427292,30"
2012S001481,5,"Sarrià-Sant Gervasi",52-5-24,"les Tres Torres",28000,Augusta,"0262 0262",Dimecres,3,Laboral,2012,2,Febrer,29,11,Matí,Desconegut,0,3,0,3,2,"4583296,64","427489,95"
2012S006443,5,"Sarrià-Sant Gervasi",52-5-24,"les Tres Torres",44709,Bonanova,"0067 0067",Dijous,4,Laboral,2012,9,Setembre,13,14,Tarda,Desconegut,0,1,0,1,2,"4583842,83","427014,43"
2012S004682,5,"Sarrià-Sant Gervasi",52-5-24,"les Tres Torres",148001,Gósol,"0038 0038",Dijous,4,Laboral,2012,6,Juny,28,13,Matí,Desconegut,0,1,0,1,2,"4583197,56","427042,58"
2012S007752,5,"Sarrià-Sant Gervasi",52-5-24,"les Tres Torres",357103,Vergós,"0033 0033",Dilluns,1,Laboral,2012,11,Novembre,5,20,Tarda,Desconegut,0,1,0,1,2,"4583372,30","427238,00"
2012S001736,5,"Sarrià-Sant Gervasi",52-5-24,"les Tres Torres",113007,"Escoles Pies","0064 0064",Divendres,5,Laboral,2012,3,Març,9,10,Matí,Desconegut,0,1,0,1,1,"4583554,15","427382,85"
2012S001524,5,"Sarrià-Sant Gervasi",52-5-23,Sarrià,165805,"Jaume Piquet",0025U0025U,Dijous,4,Laboral,2012,3,Març,1,22,Nit,Desconegut,0,1,0,1,2,"4583360,24","426847,24"
2012S005246,5,"Sarrià-Sant Gervasi",53-5-25,"Sant Gervasi - la Bonanova",32700,Balmes,"0431 0431",Dimecres,3,Laboral,2012,7,Juliol,18,13,Matí,Desconegut,0,0,0,0,1,"4584483,93","427911,38"
2012S004354,5,"Sarrià-Sant Gervasi",53-5-25,"Sant Gervasi - la Bonanova",701629,"Isaac Newton","0002 0002",Divendres,5,Laboral,2012,6,Juny,15,23,Nit,Desconegut,0,2,0,2,2,"4584690,68","427003,67"
2012S008496,5,"Sarrià-Sant Gervasi",53-5-25,"Sant Gervasi - la Bonanova",701438,Enginyeria,"0014 0014",Diumenge,7,Laboral,2012,12,Desembre,2,12,Matí,Desconegut,0,0,0,0,1,"4585512,59","427423,40"
2012S005070,5,"Sarrià-Sant Gervasi",53-5-25,"Sant Gervasi - la Bonanova",700650,"Carles Riba",0002X0002X,Dimecres,3,Laboral,2012,7,Juliol,11,15,Tarda,Desconegut,0,1,0,1,2,"4584827,15","426777,95"
2012S000703,5,"Sarrià-Sant Gervasi",53-5-25,"Sant Gervasi - la Bonanova",44709,Bonanova,"0060 0060",Dimarts,2,Laboral,2012,1,Gener,31,09,Matí,Desconegut,0,0,0,0,2,"4583877,95","427025,84"
2012S003857,5,"Sarrià-Sant Gervasi",53-5-25,"Sant Gervasi - la Bonanova",701268,"Dalt (Llobregat)",000790000,Dimarts,2,Laboral,2012,5,Maig,29,18,Tarda,Desconegut,0,1,0,1,3,"4584321,55","426626,00"
2012S005801,5,"Sarrià-Sant Gervasi",53-5-25,"Sant Gervasi - la Bonanova",701268,"Dalt (Llobregat)",000850000,Divendres,5,Laboral,2012,8,Agost,10,15,Tarda,Desconegut,0,3,0,3,2,"4584742,28","427049,32"
2012S005527,5,"Sarrià-Sant Gervasi",52-5-24,"les Tres Torres",44709,Bonanova,"0061 0061",Diumenge,7,Laboral,2012,7,Juliol,29,12,Matí,Desconegut,0,1,0,1,1,"4583899,05","427091,67"
2012S001873,5,"Sarrià-Sant Gervasi",52-5-24,"les Tres Torres",97308,Dalmases,"0046 0046",Dimarts,2,Laboral,2012,3,Març,13,19,Tarda,Desconegut,0,0,0,0,2,"4583781,10","427089,45"
2012S007249,5,"Sarrià-Sant Gervasi",52-5-24,"les Tres Torres",97308,Dalmases,"0075 0075",Dimarts,2,Laboral,2012,10,Octubre,16,17,Tarda,Desconegut,0,4,0,4,2,"4583959,58","427314,09"
2012S005689,5,"Sarrià-Sant Gervasi",53-5-27,"el Putxet i el Farró",240208,Pàdua,"0041 0041",Dissabte,6,Laboral,2012,8,Agost,4,16,Tarda,Desconegut,0,1,0,1,2,"4584240,73","428686,39"
2012S000428,5,"Sarrià-Sant Gervasi",53-5-27,"el Putxet i el Farró",279600,"República Argentina","0163 0165",Dijous,4,Laboral,2012,1,Gener,19,21,Tarda,Desconegut,0,2,0,2,2,"4584780,23","428391,68"
2012S006275,5,"Sarrià-Sant Gervasi",53-5-27,"el Putxet i el Farró",32700,Balmes,"0370 0370",Dimecres,3,Laboral,2012,9,Setembre,5,15,Tarda,Desconegut,0,1,0,1,2,"4584030,05","428168,48"
2012S002706,5,"Sarrià-Sant Gervasi",53-5-27,"el Putxet i el Farró",32700,Balmes,"0370 0370",Dilluns,1,Laboral,2012,4,Abril,16,08,Matí,Desconegut,0,1,0,1,2,"4584030,05","428168,48"
2012S002498,5,"Sarrià-Sant Gervasi",53-5-27,"el Putxet i el Farró",32700,Balmes,"0370 0370",Dijous,4,Laboral,2012,4,Abril,5,15,Tarda,Desconegut,0,1,0,1,3,"4584030,05","428168,48"
2012S005419,5,"Sarrià-Sant Gervasi",53-5-27,"el Putxet i el Farró",32700,Balmes,"0372 0374",Dimecres,3,Laboral,2012,7,Juliol,25,14,Tarda,Desconegut,0,1,0,1,2,"4584045,91","428148,93"
2012S003842,5,"Sarrià-Sant Gervasi",53-5-27,"el Putxet i el Farró",279600,"República Argentina","0015 0015",Dimarts,2,Laboral,2012,5,Maig,29,12,Matí,Desconegut,0,3,0,3,2,"4584364,68","428781,11"
2012S006038,5,"Sarrià-Sant Gervasi",53-5-27,"el Putxet i el Farró",143904,"General Mitre","0175 0175",Divendres,5,Laboral,2012,8,Agost,24,17,Tarda,Desconegut,0,0,0,0,2,"4584027,54","428179,71"
2012S005650,5,"Sarrià-Sant Gervasi",53-5-27,"el Putxet i el Farró",143904,"General Mitre","0175 0175",Dijous,4,Laboral,2012,8,Agost,2,20,Tarda,Desconegut,0,4,0,4,3,"4584027,54","428179,71"
2012S003985,5,"Sarrià-Sant Gervasi",53-5-27,"el Putxet i el Farró",143904,"General Mitre","0191 0193",Dilluns,1,Laboral,2012,6,Juny,4,08,Matí,Desconegut,0,1,0,1,3,"4584078,81","428270,30"
2012S003379,5,"Sarrià-Sant Gervasi",53-5-27,"el Putxet i el Farró",323101,Septimània,"0041 0041",Divendres,5,Laboral,2012,5,Maig,11,18,Tarda,Desconegut,0,2,0,2,2,"4584101,34","428727,64"
2012S006020,5,"Sarrià-Sant Gervasi",53-5-27,"el Putxet i el Farró",143904,"General Mitre","0202 0204",Dijous,4,Laboral,2012,8,Agost,23,19,Tarda,Desconegut,0,1,0,1,2,"4584119,74","428550,22"
2012S003702,5,"Sarrià-Sant Gervasi",53-5-25,"Sant Gervasi - la Bonanova",143904,"General Mitre","0103 0103",Dimecres,3,Laboral,2012,5,Maig,23,16,Tarda,Desconegut,0,1,0,1,1,"4583600,06","427719,59"
2012S002540,5,"Sarrià-Sant Gervasi",53-5-25,"Sant Gervasi - la Bonanova",143904,"General Mitre","0113 0113",Dilluns,1,Laboral,2012,4,Abril,9,13,Matí,Desconegut,0,1,0,1,2,"4583677,02","427751,48"
2012S009181,5,"Sarrià-Sant Gervasi",53-5-25,"Sant Gervasi - la Bonanova",143904,"General Mitre","0121 0123",Dijous,4,Laboral,2012,12,Desembre,27,16,Tarda,Desconegut,0,2,0,2,2,"4583719,15","427827,43"
2012S007400,5,"Sarrià-Sant Gervasi",53-5-27,"el Putxet i el Farró",302804,"Sant Guillem","0019 0019",Dilluns,1,Laboral,2012,10,Octubre,22,12,Matí,Desconegut,0,3,0,3,2,"4583856,85","428577,07"
2012S002697,6,Gràcia,61-6-28,"Vallcarca i els Penitents",158107,Vallcarca,"0012 0012",Diumenge,7,Laboral,2012,4,Abril,15,21,Tarda,Desconegut,0,1,0,1,2,"4584429,93","428907,14"
2012S003095,5,"Sarrià-Sant Gervasi",54-5-22,"Vallvidrera, el Tibidabo i les Planes",700059,"Vallvidrera a les Planes","0102 0112",Dimarts,2,Laboral,2012,5,Maig,1,17,Tarda,Desconegut,0,0,0,0,1,"4586753,64","423932,65"
2012S002272,5,"Sarrià-Sant Gervasi",54-5-22,"Vallvidrera, el Tibidabo i les Planes",335654,"Vallvidrera al Tibidabo",000080000,Dimecres,3,Laboral,2012,3,Març,28,19,Tarda,Desconegut,0,1,0,1,1,"4585370,20","425795,27"
2012S002884,6,Gràcia,61-6-28,"Vallcarca i els Penitents",701267,"Dalt (Besòs)",0006E0000,Dilluns,1,Laboral,2012,4,Abril,23,10,Matí,Desconegut,0,1,0,1,2,"4585269,57","427928,36"
2012S006358,6,Gràcia,61-6-28,"Vallcarca i els Penitents",148409,"Sant Cugat",000030000,Diumenge,7,Laboral,2012,9,Setembre,9,06,Matí,Desconegut,0,2,0,2,2,"4585783,95","428061,70"
2012S001880,6,Gràcia,61-6-28,"Vallcarca i els Penitents",153602,"Gustavo Bécquer","0056 0060",Dimarts,2,Laboral,2012,3,Març,13,16,Tarda,Desconegut,0,1,0,1,2,"4585281,39","428334,13"
2012S008053,6,Gràcia,61-6-28,"Vallcarca i els Penitents",158107,Vallcarca,"0194 0196",Divendres,5,Laboral,2012,11,Novembre,16,14,Tarda,Desconegut,0,1,0,1,2,"4585289,01","428312,26"
2012S003209,6,Gràcia,62-6-31,"la Vila de Gràcia",112004,Escorial,"0145 0145",Dissabte,6,Laboral,2012,5,Maig,5,13,Matí,Desconegut,0,0,1,1,2,"4584583,64","429698,69"
2012S000977,6,Gràcia,62-6-31,"la Vila de Gràcia",340406,"Torrent de les Flors","0146 0146",Divendres,5,Laboral,2012,2,Febrer,10,00,Nit,Desconegut,0,1,0,1,2,"4584523,12","429570,64"
2012S002011,6,Gràcia,62-6-31,"la Vila de Gràcia",344000,Dalt,"0016 0016",Diumenge,7,Laboral,2012,3,Març,18,01,Nit,Desconegut,0,2,0,2,1,"4584438,76","429148,77"
2012S000752,6,Gràcia,62-6-31,"la Vila de Gràcia",358106,Biada,"0007 0007",Dimecres,3,Laboral,2012,2,Febrer,1,13,Matí,"Creuar per fora pas de vianants",0,2,0,2,1,"4584077,24","429336,71"
2012S002991,6,Gràcia,61-6-30,"la Salut",344000,Dalt,"0040 0040",Divendres,5,Laboral,2012,4,Abril,27,01,Nit,Desconegut,0,1,0,1,2,"4584500,90","429286,97"
2012S007179,6,Gràcia,61-6-30,"la Salut",365702,"Mare de Déu de Montserrat","0001 0003",Divendres,5,Laboral,2012,10,Octubre,12,20,Tarda,Desconegut,0,2,0,2,1,"4584922,55","429775,94"
2012S000774,6,Gràcia,62-6-31,"la Vila de Gràcia",341103,"Torrent d'en Vidalet","0055 0055",Dijous,4,Laboral,2012,2,Febrer,2,12,Matí,Desconegut,0,0,0,0,1,"4584140,23","429564,24"
2012S007038,6,Gràcia,62-6-31,"la Vila de Gràcia",31300,Bailèn,"0205 0205",Diumenge,7,Laboral,2012,10,Octubre,7,19,Tarda,Desconegut,0,1,0,1,2,"4583726,66","430091,20"
2012S000186,6,Gràcia,62-6-31,"la Vila de Gràcia",90502,Còrsega,"0331 0331",Dilluns,1,Laboral,2012,1,Gener,9,20,Tarda,Desconegut,0,1,0,1,2,"4583221,76","429814,08"
2012S004446,6,Gràcia,62-6-31,"la Vila de Gràcia",206403,"Gran de Gràcia","0225 0225",Dimarts,2,Laboral,2012,6,Juny,19,21,Tarda,Desconegut,0,1,0,1,2,"4584059,97","429037,94"
2012S005644,6,Gràcia,62-6-31,"la Vila de Gràcia",206403,"Gran de Gràcia","0053 0053",Dijous,4,Laboral,2012,8,Agost,2,13,Matí,Desconegut,0,2,0,2,2,"4583439,65","429435,42"
2012S004314,6,Gràcia,63-6-32,"el Camp d'en Grassot i Gràcia Nova",76807,Sardenya,"0529 0531",Diumenge,7,Laboral,2012,6,Juny,3,21,Tarda,Desconegut,0,1,0,1,2,"4584757,18","430045,74"
2012S003088,6,Gràcia,62-6-31,"la Vila de Gràcia",109203,Encarnació,"0037 0037",Dimarts,2,Laboral,2012,5,Maig,1,13,Matí,Desconegut,0,0,0,0,1,"4584178,67","429744,11"
2012S004641,6,Gràcia,63-6-32,"el Camp d'en Grassot i Gràcia Nova",90502,Còrsega,"0489 0489",Dijous,4,Laboral,2012,6,Juny,28,21,Tarda,Desconegut,0,1,0,1,3,"4583915,05","430521,78"
2012S005991,6,Gràcia,62-6-31,"la Vila de Gràcia",306306,"Sant Lluís","0083 0083",Dimecres,3,Laboral,2012,8,Agost,22,16,Tarda,Desconegut,0,1,0,1,2,"4584222,26","429942,10"
2012S006264,7,Horta-Guinardó,71-7-39,"Sant Genís dels Agudells",173870,Judea,"0002 0006",Dimecres,3,Laboral,2012,9,Setembre,5,08,Matí,Desconegut,0,1,0,1,2,"4586294,72","428198,68"
2012S002399,7,Horta-Guinardó,71-7-39,"Sant Genís dels Agudells",701267,"Dalt (Besòs)",001030000,Dilluns,1,Laboral,2012,4,Abril,2,09,Matí,"Desobeir el senyal del semàfor",1,0,0,1,1,"4585972,38","428210,12"
2012S008558,7,Horta-Guinardó,71-7-39,"Sant Genís dels Agudells",701267,"Dalt (Besòs)",001060000,Dimarts,2,Laboral,2012,12,Desembre,4,12,Matí,Desconegut,0,3,0,3,2,"4586253,37","428314,52"
2012S001431,7,Horta-Guinardó,71-7-38,"la Teixonera",120603,Fastenrath,"0140 0140",Dimarts,2,Laboral,2012,2,Febrer,28,00,Nit,Desconegut,0,1,0,1,1,"4586028,63","428960,54"
2012S007474,7,Horta-Guinardó,71-7-41,"la Vall d'Hebron",701268,"Dalt (Llobregat)",001100000,Dijous,4,Laboral,2012,10,Octubre,25,07,Matí,Desconegut,0,1,0,1,2,"4586627,65","428471,17"
2012S000449,7,Horta-Guinardó,71-7-42,"la Clota",700921,Clota,"0005 0005",Divendres,5,Laboral,2012,1,Gener,20,15,Tarda,Desconegut,0,1,0,1,2,"4586439,97","429008,88"
2012S003788,7,Horta-Guinardó,71-7-42,"la Clota",701080,Estatut,"0001 0001",Dissabte,6,Laboral,2012,5,Maig,26,16,Tarda,Desconegut,0,2,0,2,2,"4586792,12","429482,68"
2012S001762,7,Horta-Guinardó,71-7-42,"la Clota",701080,Estatut,0003X0003X,Divendres,5,Laboral,2012,3,Març,9,20,Tarda,Desconegut,0,1,0,1,2,"4586843,11","429445,70"
2012S004820,7,Horta-Guinardó,71-7-41,"la Vall d'Hebron",700823,"Coll i Alentorn","0010 0010",Dilluns,1,Laboral,2012,7,Juliol,2,22,Nit,Desconegut,0,5,0,5,2,"4586221,69","428622,15"
2012S006417,7,Horta-Guinardó,71-7-40,Montbau,701267,"Dalt (Besòs)",001170000,Dimecres,3,Laboral,2012,9,Setembre,12,08,Matí,Desconegut,0,2,0,2,2,"4587295,60","428690,55"
2012S004730,7,Horta-Guinardó,71-7-41,"la Vall d'Hebron",352507,"Vall d'Hebron","0250 0250",Divendres,5,Laboral,2012,6,Juny,29,21,Tarda,Desconegut,0,1,0,1,2,"4587522,85","428910,98"
2012S003600,7,Horta-Guinardó,71-7-41,"la Vall d'Hebron",701268,"Dalt (Llobregat)",001180000,Dissabte,6,Laboral,2012,5,Maig,19,02,Nit,Desconegut,0,1,0,1,2,"4587371,69","428760,33"
2012S001975,7,Horta-Guinardó,72-7-43,Horta,352507,"Vall d'Hebron","0291 0291",Divendres,5,Laboral,2012,3,Març,16,15,Tarda,Desconegut,0,1,0,1,2,"4587986,74","429933,45"
2012S006748,7,Horta-Guinardó,72-7-43,Horta,701267,"Dalt (Besòs)",001250000,Dimecres,3,Laboral,2012,9,Setembre,26,19,Tarda,Desconegut,0,1,0,1,2,"4587784,62","429304,43"
2012S005697,7,Horta-Guinardó,72-7-43,Horta,157308,"Horta a Cerdanyola",000900000,Dissabte,6,Laboral,2012,8,Agost,4,22,Nit,Desconegut,0,1,0,1,1,"4588686,14","428710,30"
2012S006564,7,Horta-Guinardó,73-7-34,"Can Baró",365702,"Mare de Déu de Montserrat","0053 0053",Dimecres,3,Laboral,2012,9,Setembre,19,12,Matí,Desconegut,0,1,0,1,3,"4585125,10","430112,09"
2012S002571,7,Horta-Guinardó,72-7-43,Horta,194406,Maragall,"0378 0382",Dimarts,2,Laboral,2012,4,Abril,10,21,Tarda,Desconegut,0,1,0,1,2,"4586662,34","430096,76"
2012S007018,7,Horta-Guinardó,72-7-43,Horta,312706,"Santa Amàlia",0059U0059U,Dissabte,6,Laboral,2012,10,Octubre,6,15,Tarda,Desconegut,0,1,0,1,2,"4586750,28","430025,61"
2012S005373,7,Horta-Guinardó,73-7-34,"Can Baró",700050,Cunit,"0011 0011",Dilluns,1,Laboral,2012,7,Juliol,23,22,Nit,Desconegut,0,1,0,1,2,"4585325,64","429696,81"
2012S001194,7,Horta-Guinardó,73-7-37,"el Carmel",6801,"Alcalde de Zalamea","0062 0062",Divendres,5,Laboral,2012,2,Febrer,17,15,Tarda,Desconegut,0,0,0,0,1,"4585780,92","429555,09"
2012S001594,7,Horta-Guinardó,73-7-37,"el Carmel",120603,Fastenrath,"0187 0189",Dilluns,1,Laboral,2012,3,Març,5,00,Nit,Desconegut,0,0,0,0,4,"4585932,88","429167,88"
2012S008273,7,Horta-Guinardó,74-7-35,"el Guinardó",367402,Volart,"0074 0078",Dissabte,6,Laboral,2012,11,Novembre,24,12,Matí,Desconegut,0,1,0,1,5,"4585408,40","431102,32"
2012S001875,7,Horta-Guinardó,74-7-33,"el Baix Guinardó",56504,Camèlies,"0097 0097",Dimarts,2,Laboral,2012,3,Març,13,20,Tarda,Desconegut,0,1,0,1,1,"4585063,84","430167,03"
2012S004399,7,Horta-Guinardó,74-7-33,"el Baix Guinardó",238400,Padilla,"0342 0344",Dilluns,1,Laboral,2012,6,Juny,18,13,Matí,Desconegut,0,2,0,2,2,"4584659,06","430718,43"
