Numero_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal_caption,Descripcio_dia_setmana,Dia_setmana,Descripcio_tipus_dia,NK_Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Descripcio_causa_vianant,Numero_morts,Numero_lesionats_lleus,Numero_lesionats_greus,Numero_victimes,Numero_vehicles_implicats,Coordenada_UTM_X,Coordenada_UTM_Y,Longitud,Latitud
2019S000103    ,4,Les Corts,20,la Maternitat i Sant Ramon,66508,Carles III                                        ,0001 0005,Dissabte,Ds,Laboral,2019,1,Gener,5,15,Tarda,No és causa del  vianant,0,0,0,0,2,"427212,15","4581440,33",2.1283021146500496,41.379368914873446
2019S000104    ,3,Sants-Montjuïc,11,el Poble-sec,198804,Palaudàries / Paral·lel                           ,0033 0035,Dissabte,Ds,Laboral,2019,1,Gener,5,18,Tarda,No és causa del  vianant,0,1,0,1,2,"430972,84","4580872,88",2.1733364771321355,41.3745899990998
2019S000105    ,2,Eixample,5,el Fort Pienc,169409,Padilla / Corts Catalanes                         ,0814 0814,Dissabte,Ds,Laboral,2019,1,Gener,5,17,Tarda,No és causa del  vianant,0,1,0,1,2,"431857,14","4583752,58",2.183585642633068,41.40060184820811
2019S000106    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,32700,Balmes / Marià Cubí                               ,0225 0227,Dissabte,Ds,Laboral,2019,1,Gener,5,18,Tarda,No és causa del  vianant,0,2,0,2,2,"429091,47","4583596,52",2.1505218160113446,41.398956787292484
2019S000107    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,186703,Zamora                                            ,0051 0055,Dissabte,Ds,Laboral,2019,1,Gener,5,21,Tarda,No és causa del  vianant,0,1,0,1,2,"432565,57",4583005,2.1921431225926233,41.393928492864646
2019S000108    ,10,Sant Martí,68,el Poblenou,42306,Bilbao / Taulat                                   ,0001 0001,Dissabte,Ds,Laboral,2019,1,Gener,5,17,Tarda,No és causa del  vianant,0,1,0,1,1,"433768,4","4583724,23",2.2064509088608864,41.400506464122984
2019S000109    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,169409,Corts Catalanes                                   ,0585 0585,Dissabte,Ds,Laboral,2019,1,Gener,5,23,Nit,No és causa del  vianant,0,1,0,1,2,"430197,26","4582210,36",2.1639086150926605,41.38656913612073
2019S000110    ,9,Sant Andreu,59,el Bon Pastor,81002,Claramunt                                         ,0029 0029,Dissabte,Ds,Laboral,2019,1,Gener,5,21,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,"433702,7","4587773,25",2.205220512509415,41.43696903598888
2019S000111    ,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,321605,Pi i Margall / Secretari Coloma                   ,0053 0055,Dissabte,Ds,Laboral,2019,1,Gener,5,23,Nit,No és causa del  vianant,0,1,0,1,1,"430176,75","4584691,69",2.1633767705749194,41.408915604704504
2019S000112    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,105304,Rosselló / Dos de Maig                            ,0278 0278,Dissabte,Ds,Laboral,2019,1,Gener,5,23,Nit,No és causa del  vianant,0,2,0,2,2,"431449,43","4584773,72",2.17859288450839,41.409764122423894
2019S000113    ,1,Ciutat Vella,3,la Barceloneta,701266,Litoral (Llobregat)                               ,1000000,Diumenge,Dg,Laboral,2019,1,Gener,6,3,Nit,No és causa del  vianant,0,2,0,2,1,"431854,72","4581597,37",2.1837995386655678,41.38119048960623
2019S000114    ,3,Sants-Montjuïc,13,la Marina de Port,273502,Jane Addams / Prat                                ,0002 0002,Diumenge,Dg,Laboral,2019,1,Gener,6,5,Nit,No és causa del  vianant,0,1,0,1,2,"427759,92","4579576,42",2.13507459841751,41.36263097646299
2019S000115    ,2,Eixample,9,la Nova Esquerra de l'Eixample,361406,Viladomat                                         ,0243 0245,Diumenge,Dg,Laboral,2019,1,Gener,6,6,Matí,No és causa del  vianant,0,0,0,0,4,"428904,12","4582179,63",2.148447420529452,41.38617895143393
2019S000116    ,5,Sarrià-Sant Gervasi,23,Sarrià,173701,B-20 (Llobregat)                                  ,0002I0002I,Diumenge,Dg,Laboral,2019,1,Gener,6,11,Matí,No és causa del  vianant,0,1,0,1,2,"425891,72","4583478,37",2.1122631630578153,41.3976037316652
2019S000117    ,4,Les Corts,19,les Corts,701433,Carles III / Diagonal                             ,270000,Diumenge,Dg,Laboral,2019,1,Gener,6,10,Matí,No és causa del  vianant,0,1,0,1,1,"427146,12","4582471,82",2.127388346250991,41.38865304350267
2019S000118    ,9,Sant Andreu,59,el Bon Pastor,110508,Enric Sanchis                                     ,0026 0026,Divendres,Dv,Laboral,2019,1,Gener,4,18,Tarda,No és causa del  vianant,0,1,0,1,1,"433748,55","4587419,2",2.205808142690638,41.4337840402054
2019S000119    ,3,Sants-Montjuïc,11,el Poble-sec,284101,Reina Maria Cristina / Rius i Taulet              ,0012S0012S,Diumenge,Dg,Laboral,2019,1,Gener,6,12,Matí,No és causa del  vianant,0,2,0,2,2,"429160,34","4580595,3",2.1516970189151023,41.371932219645494
2019S000120    ,9,Sant Andreu,59,el Bon Pastor,18902,B-10 (Besòs)                                      ,0025 0025,Diumenge,Dg,Laboral,2019,1,Gener,6,13,Matí,No és causa del  vianant,0,1,0,1,2,"433954,83","4587858,73",2.2082287788482713,41.43775972882771
2019S000121    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal                                          ,0689 0701,Diumenge,Dg,Laboral,2019,1,Gener,6,13,Matí,No és causa del  vianant,0,1,0,1,2,"425238,83","4581781,81",2.1046636369704927,41.38226325824918
2019S000122    ,9,Sant Andreu,60,Sant Andreu,339101,Torras i Bages / Santa Marta                      ,0005 0007,Diumenge,Dg,Laboral,2019,1,Gener,6,12,Matí,No és causa del  vianant,0,2,0,2,3,"432507,83","4587751,83",2.1909221234816276,41.436676424490045
2019S000123    ,1,Ciutat Vella,3,la Barceloneta,700813,Doctor Aiguader                                   ,0010 0012,Diumenge,Dg,Laboral,2019,1,Gener,6,13,Matí,No és causa del  vianant,0,1,0,1,2,"432169,83","4581741,29",2.1875515617741605,41.38251339264889
2019S000124    ,8,Nou Barris,49,Canyelles,120807,Dalt (Llobregat)                                  ,0021X0021X,Diumenge,Dg,Laboral,2019,1,Gener,6,14,Tarda,No és causa del  vianant,0,2,0,2,3,"430315,57","4588281,66",2.1646231633307735,41.44126081158055
2019S000125    ,2,Eixample,5,el Fort Pienc,197302,Marina / Casp                                     ,0153 0153,Diumenge,Dg,Laboral,2019,1,Gener,6,14,Tarda,No és causa del  vianant,0,1,0,1,2,"431713,31","4583492,13",2.181894600966035,41.39824385809429
2019S000126    ,7,Horta-Guinardó,35,el Guinardó,365702,Mare de Déu de Montserrat / Segle XX              ,0268 0268,Diumenge,Dg,Laboral,2019,1,Gener,6,14,Tarda,No és causa del  vianant,0,1,0,1,1,"431216,85","4586318,01",2.1756345666382493,41.423652963322304
2019S000127    ,2,Eixample,7,la Dreta de l'Eixample,100800,Diputació / Balmes                                ,0233 0233,Dissabte,Ds,Laboral,2019,1,Gener,5,20,Tarda,No és causa del  vianant,0,1,0,1,2,"430220,76","4582419,94",2.1641654788922158,41.38845877676851
2019S000128    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,237600,Escoles Pies / Pau Alcover                        ,0065 0065,Diumenge,Dg,Laboral,2019,1,Gener,6,13,Matí,No és causa del  vianant,0,1,0,1,1,"427400,23","4583884,55",2.1302577475710933,41.40139978671479
2019S000129    ,2,Eixample,7,la Dreta de l'Eixample,191204,Mossèn Jacint Verdaguer                           ,0333 0333,Diumenge,Dg,Laboral,2019,1,Gener,6,17,Tarda,No és causa del  vianant,0,2,0,2,2,"430722,32","4583661,89",2.1700216043561324,41.39968791930005
2019S000130    ,9,Sant Andreu,57,la Trinitat Vella,251805,Peníscola                                         ,0021 0021,Diumenge,Dg,Laboral,2019,1,Gener,6,17,Tarda,No és causa del  vianant,0,1,0,1,2,"432440,4","4589604,6",2.189907553065048,41.45335780638758
2019S000131    ,10,Sant Martí,68,el Poblenou,14209,Amistat                                           ,0035 0035,Diumenge,Dg,Laboral,2019,1,Gener,6,14,Tarda,No és causa del  vianant,0,1,0,1,2,"433737,78","4583747,29",2.2060821098369185,41.4007116307436
2019S000132    ,2,Eixample,9,la Nova Esquerra de l'Eixample,110803,Entença / Diputació                               ,0071 0071,Dilluns,Dl,Laboral,2019,1,Gener,7,10,Matí,No és causa del  vianant,0,1,0,1,2,"429167,48","4581337,81",2.151695498189196,41.378620316805474
2019S000133    ,2,Eixample,7,la Dreta de l'Eixample,148307,Gràcia                                            ,0045 0045,Dilluns,Dl,Laboral,2019,1,Gener,7,10,Matí,No és causa del  vianant,0,0,1,1,1,"430277,38","4582787,62",2.1648002404613744,41.39177523176738
2019S000134    ,6,Gràcia,28,Vallcarca i els Penitents,352507,General Mendoza / Vall d'Hebron                   ,0086 0086,Dilluns,Dl,Laboral,2019,1,Gener,7,12,Matí,No és causa del  vianant,0,2,0,2,1,"428312,7","4586075,14",2.1409126097518056,41.4212113003877
2019S000135    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,369408,Zona Franca / Cisell                              ,0053 0059,Dilluns,Dl,Laboral,2019,1,Gener,7,13,Matí,No és causa del  vianant,0,1,0,1,2,"428399,22","4578659,16",2.1428256418598646,41.3544267963856
2019S000136    ,6,Gràcia,31,la Vila de Gràcia,356803,Verdi / Bellver                                   ,0121 0121,Dilluns,Dl,Laboral,2019,1,Gener,7,12,Matí,No és causa del  vianant,0,1,0,1,2,"429399,45","4584419,98",2.154109502598031,41.40640044592862
2019S000137    ,7,Horta-Guinardó,36,la Font d'en Fargues,248800,Ciències                                          ,0205 0205,Dilluns,Dl,Laboral,2019,1,Gener,7,13,Matí,No és causa del  vianant,0,1,0,1,2,"429793,72","4586271,04",2.1586109309715615,41.42310664231406
2019S000138    ,9,Sant Andreu,61,la Sagrera,86108,Concepción Arenal / Felip II                      ,0068 0068,Dilluns,Dl,Laboral,2019,1,Gener,7,13,Matí,No és causa del  vianant,0,1,0,1,2,"431911,32","4586217,57",2.1839559218447757,41.42280759032979
2019S000139    ,2,Eixample,7,la Dreta de l'Eixample,286504,Diagonal / Roger de Flor                          ,0173 0173,Dilluns,Dl,Laboral,2019,1,Gener,7,14,Tarda,No és causa del  vianant,0,2,0,2,2,"430862,81","4583620,03",2.1717068730454128,41.399323014214325
2019S000140    ,3,Sants-Montjuïc,17,Sants - Badal,312400,Sants                                             ,0321 0321,Dilluns,Dl,Laboral,2019,1,Gener,7,15,Tarda,No és causa del  vianant,0,1,0,1,2,"427156,46","4581010,76",2.1276878890788926,41.37549494198844
2019S000141    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,205150,Pujades                                           ,0002 0002,Dilluns,Dl,Laboral,2019,1,Gener,7,13,Matí,No és causa del  vianant,0,0,0,0,1,"432242,51","4582824,06",2.188299414669729,41.39227163928168
2019S000142    ,2,Eixample,5,el Fort Pienc,305100,Lluís Companys / Vilanova                         ,0002 0002,Dilluns,Dl,Laboral,2019,1,Gener,7,16,Tarda,Creuar per fora pas de vianants,0,2,0,2,1,"431566,73","4582770,24",2.180223009020814,41.39172960083164
2019S000143    ,2,Eixample,9,la Nova Esquerra de l'Eixample,169409,Corts Catalanes / Entença                         ,0423 0425,Dilluns,Dl,Laboral,2019,1,Gener,7,17,Tarda,No és causa del  vianant,0,1,0,1,2,"429223,68","4581256,55",2.152377021391059,41.37789339564348
2019S000144    ,6,Gràcia,31,la Vila de Gràcia,206403,Gran de Gràcia                                    ,0089 0089,Dilluns,Dl,Laboral,2019,1,Gener,7,14,Tarda,No és causa del  vianant,0,1,0,1,2,"429408,14","4583783,74",2.1542877659444897,41.40067089494255
2019S000145    ,2,Eixample,7,la Dreta de l'Eixample,350308,València                                          ,0219 0223,Dilluns,Dl,Laboral,2019,1,Gener,7,18,Tarda,No és causa del  vianant,0,1,0,1,2,"429942,26","4582708,49",2.1608013399692356,41.391033378457045
2019S000146    ,1,Ciutat Vella,1,el Raval,700025,Drassanes / Josep Carner                          ,0027 0027,Dilluns,Dl,Laboral,2019,1,Gener,7,17,Tarda,No és causa del  vianant,0,1,0,1,1,"431292,13","4580896,4",2.1771515541584163,41.37482919884124
2019S000147    ,2,Eixample,10,Sant Antoni,198804,Paral·lel / Manso                                 ,0146B0146B,Dilluns,Dl,Laboral,2019,1,Gener,7,17,Tarda,No és causa del  vianant,0,1,0,1,1,"429771,71","4580953,45",2.1589652791077723,41.37521158608976
2019S000148    ,4,Les Corts,19,les Corts,40300,Berlín / Equador                                  ,0101 0101,Dilluns,Dl,Laboral,2019,1,Gener,7,18,Tarda,No és causa del  vianant,0,3,0,3,2,"428289,38","4582030,97",2.141113359238804,41.38478539749438
2019S000149    ,2,Eixample,6,la Sagrada Família,350308,València / Castillejos                            ,0510 0510,Dilluns,Dl,Laboral,2019,1,Gener,7,19,Tarda,No és causa del  vianant,0,1,0,1,2,"431552,05","4584245,71",2.179880381729726,41.40501731481036
2019S000150    ,2,Eixample,7,la Dreta de l'Eixample,305100,València / Sant Joan                              ,0089 0089,Dilluns,Dl,Laboral,2019,1,Gener,7,20,Tarda,No és causa del  vianant,0,1,0,1,2,"430746,34","4583524,29",2.170324683960126,41.398450686850445
2019S000151    ,9,Sant Andreu,59,el Bon Pastor,701177,Potosí / Monterrey                                ,0001 0001,Dilluns,Dl,Laboral,2019,1,Gener,7,19,Tarda,No és causa del  vianant,0,1,0,1,2,"433767,29","4588494,32",2.2059143906862047,41.44346875610312
2019S000152    ,2,Eixample,7,la Dreta de l'Eixample,247659,Diagonal / Pau Claris                             ,0187 0187,Dilluns,Dl,Laboral,2019,1,Gener,7,20,Tarda,No és causa del  vianant,0,2,0,2,2,"430007,96","4583346,46",2.1615132680223246,41.39678502381331
2019S000153    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,23403,Aribau / Diagonal                                 ,9999 9999,Dilluns,Dl,Laboral,2019,1,Gener,7,20,Tarda,No és causa del  vianant,0,1,0,1,2,"429171,08","4583079,42",2.1515346352505724,41.39430653452982
2019S000154    ,3,Sants-Montjuïc,14,la Font de la Guatlla,169409,Corts Catalanes                                   ,0282 0282,Dilluns,Dl,Laboral,2019,1,Gener,7,22,Nit,No és causa del  vianant,0,3,0,3,3,"428594,03","4580567,6",2.1449292501628534,41.37163262178842
2019S000155    ,3,Sants-Montjuïc,13,la Marina de Port,212406,Mineria / Sarah Bernhardt                         ,0069 0069,Dimarts,Dm,Laboral,2019,1,Gener,8,3,Nit,No és causa del  vianant,0,0,0,0,1,"428163,32","4580092,92",2.1398358524665904,41.36731900992467
2019S000156    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,701266,Litoral (Llobregat)                               ,660000,Dimarts,Dm,Laboral,2019,1,Gener,8,7,Matí,No és causa del  vianant,0,1,0,1,2,"434299,84","4583908,15",2.2127879176312146,41.40220663917994
2019S000157    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,302000,Sant Gervasi / Mas Yebra                          ,0066 0068,Dimarts,Dm,Laboral,2019,1,Gener,8,7,Matí,No és causa del  vianant,0,1,0,1,5,"428077,3","4585051,89",2.1382177854511504,41.41197435944366
2019S000158    ,2,Eixample,7,la Dreta de l'Eixample,232902,Ausiàs Marc / Urquinaona                          ,0006 0006,Dimarts,Dm,Laboral,2019,1,Gener,8,9,Matí,No és causa del  vianant,0,1,0,1,1,"430958,17","4582539,07",2.1729709445674423,41.38959545870726
2019S000159    ,10,Sant Martí,65,el Clot,209900,Independència / Meridiana                         ,0068 0078,Dimarts,Dm,Laboral,2019,1,Gener,8,8,Matí,No és causa del  vianant,0,1,0,1,1,"432154,14","4584227,32",2.187085003137312,41.40490279903682
2019S000160    ,1,Ciutat Vella,3,la Barceloneta,10900,Pepe Rubianes / Joan Borbó Comte Barcelona        ,0001 0001,Dimarts,Dm,Laboral,2019,1,Gener,8,8,Matí,No és causa del  vianant,0,1,0,1,2,"432230,51","4581263,12",2.1883307559331255,41.37821180659707
2019S000161    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,701486,Transversal 6                                     ,0025 0025,Dimarts,Dm,Laboral,2019,1,Gener,8,11,Matí,Transitar a peu per la calçada,0,1,0,1,1,"425810,79","4576389,22",2.1121635744264227,41.333747907749
2019S000162    ,6,Gràcia,28,Vallcarca i els Penitents,158107,Vallcarca                                         ,0174 0174,Dimarts,Dm,Laboral,2019,1,Gener,8,10,Matí,No és causa del  vianant,0,1,0,1,2,"428465,59","4585367,35",2.1428258314771993,41.41485024929271
2019S000163    ,3,Sants-Montjuïc,18,Sants,98005,Daoíz i Velarde / Sant Medir                      ,0012 0014,Dimarts,Dm,Laboral,2019,1,Gener,8,12,Matí,No és causa del  vianant,0,1,0,1,1,"427590,16","4580879,08",2.1328893987717925,41.37434815869304
2019S000164    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal                                          ,0645 0645,Dimarts,Dm,Laboral,2019,1,Gener,8,13,Matí,No és causa del  vianant,0,1,0,1,3,"426268,3","4582116,22",2.1169334936415125,41.38537024656697
2019S000165    ,2,Eixample,7,la Dreta de l'Eixample,32700,Balmes                                            ,0070 0070,Dimarts,Dm,Laboral,2019,1,Gener,8,14,Tarda,No és causa del  vianant,0,1,0,1,2,"429993,24","4582628,89",2.161420272164824,41.39032090109369
2019S000166    ,2,Eixample,7,la Dreta de l'Eixample,74506,Aragó / Catalunya                                 ,0060 0060,Dimarts,Dm,Laboral,2019,1,Gener,8,16,Tarda,No és causa del  vianant,0,1,0,1,2,"430155,34","4582746,49",2.16334537987643,41.39139418714701
2019S000167    ,7,Horta-Guinardó,41,la Vall d'Hebron,700812,Can Marcet                                        ,0003U0003U,Dimarts,Dm,Laboral,2019,1,Gener,8,16,Tarda,No és causa del  vianant,0,0,0,0,1,"429207,69","4587532,77",2.1514506396714292,41.434418895377476
2019S000168    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal / Pere Duran Farell                      ,0643 0643,Dimarts,Dm,Laboral,2019,1,Gener,8,15,Tarda,No és causa del  vianant,0,1,0,1,2,"426498,51","4582192,32",2.1196772803560258,41.386076735289805
2019S000169    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,139805,Ganduxer                                          ,0014 0016,Dimarts,Dm,Laboral,2019,1,Gener,8,17,Tarda,No és causa del  vianant,0,1,0,1,2,"428106,91","4582921,46",2.138825410848463,41.39278930257775
2019S000170    ,2,Eixample,10,Sant Antoni,127704,Floridablanca                                     ,0145 0145,Dimarts,Dm,Laboral,2019,1,Gener,8,19,Tarda,No és causa del  vianant,0,1,0,1,2,"430099,96","4581699,66",2.16280399448399,41.38196101396162
2019S000171    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,144601,Diagonal                                          ,0614 0614,Dimarts,Dm,Laboral,2019,1,Gener,8,18,Tarda,No és causa del  vianant,0,0,2,2,2,"428300,11","4582870,53",2.141142162134174,41.392347872382906
