"Codi d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripci¢ dia setmana","Dia setmana","Descripci¢ tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Hora de dia","Descripci¢ causa vianant","Descripci¢ tipus de vehicle","Descripci¢ model","Descripci¢ marca","Descripci¢ color","Descripci¢ carnet","Antiguitat carnet","Coordenada UTM (Y)","Coordenada UTM (X)"
2013S008700,6,Gr…cia,31,"la Vila de Gr…cia",340406,"Torrent de les Flors","0013 0013",Dimarts,Dm,Laboral,2013,12,Desembre,3,10,"No ‚s causa del  vianant",Furgoneta,35C,"IVECO FIAT",Blanc,B,28,"4584246,9","430003,05"
2013S008701,2,Eixample,10,"Sant Antoni",127704,Floridablanca,"0039 0039",Dimarts,Dm,Laboral,2013,12,Desembre,3,12,"No ‚s causa del  vianant",Turismo,KA,FORD,Groc,B,46,"4581138,81","429527,67"
2013S008706,5,"Sarri…-Sant Gervasi",27,"el Putxet i el Farr¢",123408,Lesseps,"0030 0030",Dimarts,Dm,Laboral,2013,12,Desembre,3,15,"No ‚s causa del  vianant",Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4584399,41","429011,16"
2013S008834,9,"Sant Andreu",61,"la Sagrera",292507,"Gran de la Sagrera","0016 0016",Diumenge,Dg,Laboral,2013,12,Desembre,8,13,"No ‚s causa del  vianant",Motocicleta,LEAD,HONDA,Gris,A,19,"4585834,97","432524,88"
2013S008834,9,"Sant Andreu",61,"la Sagrera",292507,"Gran de la Sagrera","0016 0016",Diumenge,Dg,Laboral,2013,12,Desembre,8,13,"No ‚s causa del  vianant",Motocicleta,"BALI SJ 100 EX",HONDA,Blau,B,31,"4585834,97","432524,88"
2013S008841,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",194406,Maragall,"0312 0312",Diumenge,Dg,Laboral,2013,12,Desembre,8,18,"No ‚s causa del  vianant",Motocicleta,SCV100,HONDA,Gris,B,25,"4586752,49","430628,98"
2013S007633,5,"Sarri…-Sant Gervasi",25,"Sant Gervasi - la Bonanova",162909,Iradier,0023U0023U,Dissabte,Ds,Laboral,2013,10,Octubre,26,13,"No ‚s causa del  vianant",Turismo,500,FIAT,Blanc,B,23,"4584356,16","426891,76"
2013S007637,2,Eixample,7,"la Dreta de l'Eixample",100800,Diputaci¢,"0272 0272",Dissabte,Ds,Laboral,2013,10,Octubre,26,19,"No ‚s causa del  vianant",Turismo,MEGANE,RENAULT,Gris,B,13,4582776,"430614,96"
2013S007766,2,Eixample,7,"la Dreta de l'Eixample",268003,Proven‡a,"0309 0315",Dijous,Dj,Laboral,2013,10,Octubre,31,10,"No ‚s causa del  vianant",Turismo,FREELANDER,"LAND ROVER",Gris,B,17,"4583558,33","430424,26"
2013S004544,5,"Sarri…-Sant Gervasi",25,"Sant Gervasi - la Bonanova",143904,"General Mitre","0095 0097",Divendres,Dv,Laboral,2013,6,Juny,21,13,"No ‚s causa del  vianant",Motocicleta,"SH 125",HONDA,Vermell,B,5,"4583723,68","427749,74"
2013S004683,4,"Les Corts",19,"les Corts",144601,Diagonal,"0617 0619",Dijous,Dj,Laboral,2013,6,Juny,27,21,"No ‚s causa del  vianant",Turismo,"C 270",MERCEDES,Negre,B,46,"4582397,86","427182,18"
2013S004811,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",8603,"Costa i Cuxart","0033 0033",Dimecres,Dc,Laboral,2013,7,Juliol,3,2,"No ‚s causa del  vianant",Motocicleta,"SH 100",HONDA,Negre,B,7,"4586825,74","431229,55"
2013S004811,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",8603,"Costa i Cuxart","0033 0033",Dimecres,Dc,Laboral,2013,7,Juliol,3,2,"No ‚s causa del  vianant",Furgoneta,TRAFFIC,RENAULT,Blanc,Desconegut,Desconegut,"4586825,74","431229,55"
2013S004029,5,"Sarri…-Sant Gervasi",25,"Sant Gervasi - la Bonanova",32700,Balmes,"0443 0443",Dilluns,Dl,Laboral,2013,6,Juny,3,18,"No ‚s causa del  vianant","Cami¢n <= 3,5 Tm",Desconegut,Desconegut,Blanc,Desconegut,Desconegut,"4584791,19","427952,11"
2013S004034,2,Eixample,7,"la Dreta de l'Eixample",286504,"Roger de Flor","0165 0165",Dilluns,Dl,Laboral,2013,6,Juny,3,20,"No ‚s causa del  vianant",Motocicleta,Vision,HONDA,Gris,B,17,"4583529,94","430947,75"
2013S004037,9,"Sant Andreu",60,"Sant Andreu",209900,Meridiana,"0430 0434",Dilluns,Dl,Laboral,2013,6,Juny,3,23,"No ‚s causa del  vianant",Turismo,ZAFIRA,OPEL,Negre,B,6,"4587405,2","431893,56"
2013S004169,10,"Sant Mart¡",68,"el Poblenou",183603,Llacuna,0073X0073X,Divendres,Dv,Laboral,2013,6,Juny,7,14,"No ‚s causa del  vianant",Taxi,Altea,SEAT,Altres,BTP,0,"4583824,6","433082,11"
2013S001030,10,"Sant Mart¡",73,"la Verneda i la Pau",169409,"Corts Catalanes","1143 1145",Diumenge,Dg,Laboral,2013,2,Febrer,10,18,"No ‚s causa del  vianant",Turismo,MEGANE,RENAULT,Gris,B,3,"4585796,81","433828,73"
2013S001169,2,Eixample,7,"la Dreta de l'Eixample",148307,Gr…cia,"0073 0073",Divendres,Dv,Laboral,2013,2,Febrer,15,9,"No ‚s causa del  vianant",Turismo,A3,AUDI,Negre,B,22,"4582989,29","430093,32"
2013S001170,10,"Sant Mart¡",66,"el Parc i la Llacuna del Poblenou",44403,Bol¡via,0000X0000X,Divendres,Dv,Laboral,2013,2,Febrer,15,9,"No ‚s causa del  vianant","Cami¢n > 3,5 Tm",TGL,MAN,Blanc,C,10,"4583704,2","432154,31"
2013S001301,2,Eixample,9,"la Nova Esquerra de l'Eixample",110803,Enten‡a,"0157 0157",Dimecres,Dc,Laboral,2013,2,Febrer,20,9,"No ‚s causa del  vianant",Motocicleta,"SCOOPY 100",HONDA,Gris,B,13,"4581946,71","428570,82"
2013S002000,4,"Les Corts",20,"la Maternitat i Sant Ramon",66508,"Carles III",0107B0107B,Dissabte,Ds,Laboral,2013,3,Mar‡,16,5,"No ‚s causa del  vianant",Taxi,OCTAVIA,SKODA,Desconegut,BTP,8,"4582376,24","427098,91"
2013S002129,5,"Sarri…-Sant Gervasi",23,Sarri…,278007,"Reina Elisenda de Montcada","0019 0019",Dijous,Dj,Laboral,2013,3,Mar‡,21,20,"No ‚s causa del  vianant",Ciclomotor,"Sport City",APRILIA,Gris,B,7,"4583504,8","426334,27"
2013S002132,3,Sants-Montju‹c,11,"el Poble Sec",198804,Paralúlel,0115B0115B,Divendres,Dv,Laboral,2013,3,Mar‡,22,7,"No ‚s causa del  vianant",Turismo,KOLEOS,RENAULT,Gris,B,31,"4580909,14","429928,08"
2013S002135,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"0056 0056",Divendres,Dv,Laboral,2013,3,Mar‡,22,8,"No ‚s causa del  vianant",Motocicleta,"CBF 250",HONDA,Negre,A2,1,"4582425,24","429817,74"
2013S002135,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"0056 0056",Divendres,Dv,Laboral,2013,3,Mar‡,22,8,"No ‚s causa del  vianant",Taxi,OCTAVIA,SKODA,Altres,BTP,24,"4582425,24","429817,74"
2013S002265,10,"Sant Mart¡",71,"Proven‡als del Poblenou",322608,"Selva de Mar","0084 0084",Dimecres,Dc,Laboral,2013,3,Mar‡,27,13,"No ‚s causa del  vianant",Motocicleta,"CBF 250",HONDA,Gris,A,3,"4584910,53","433745,83"
2013S003858,10,"Sant Mart¡",66,"el Parc i la Llacuna del Poblenou",181608,"Roc Boronat","0096 0096",Dimecres,Dc,Laboral,2013,5,Maig,29,8,"No ‚s causa del  vianant",Taxi,OCTAVIA,SKODA,Altres,BTP,8,"4583879,7","432897,56"
2013S003858,10,"Sant Mart¡",66,"el Parc i la Llacuna del Poblenou",181608,"Roc Boronat","0096 0096",Dimecres,Dc,Laboral,2013,5,Maig,29,8,"No ‚s causa del  vianant",Turismo,TOLEDO,SEAT,Blau,B,7,"4583879,7","432897,56"
2013S003999,1,"Ciutat Vella",1,"el Raval",34308,Rambla,"0111 0111",Diumenge,Dg,Laboral,2013,6,Juny,2,19,"No ‚s causa del  vianant",Motocicleta,@125,HONDA,Blau,B,9,"4581908,22","430772,09"
2013S004000,5,"Sarri…-Sant Gervasi",23,Sarri…,37350,"J. V. Foix","0106 0106",Diumenge,Dg,Laboral,2013,6,Juny,2,21,"No ‚s causa del  vianant",Turismo,ASTRA,OPEL,Gris,B,31,"4583716,2","426247,86"
2013S004134,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",119003,"Fabra i Puig","0129 0129",Dijous,Dj,Laboral,2013,6,Juny,6,10,"No ‚s causa del  vianant",Turismo,ESCORT,FORD,Desconegut,B,3,"4587032,03","431632,33"
2013S004157,5,"Sarri…-Sant Gervasi",26,"Sant Gervasi - Galvany",144601,Diagonal,"0514 0514",Divendres,Dv,Laboral,2013,6,Juny,7,13,"No ‚s causa del  vianant",Motocicleta,BURGMAN,SUZUKI,Blau,A,19,"4583181,23","429313,05"
2013S004286,8,"Nou Barris",53,"la Trinitat Nova",209900,Meridiana,0609X0609X,Dimecres,Dc,Laboral,2013,6,Juny,12,16,"No ‚s causa del  vianant",Turismo,SCENIC,RENAULT,Marr¢,B,27,"4589245,65","432287,61"
2013S004287,2,Eixample,9,"la Nova Esquerra de l'Eixample",320704,Sarri…,"0025 0025",Dimecres,Dc,Laboral,2013,6,Juny,12,20,"No ‚s causa del  vianant",Turismo,A4,AUDI,Blanc,B,30,"4582622,03","428637,39"
2013S004287,2,Eixample,9,"la Nova Esquerra de l'Eixample",320704,Sarri…,"0025 0025",Dimecres,Dc,Laboral,2013,6,Juny,12,20,"No ‚s causa del  vianant",Turismo,MONDEO,FORD,Gris,B,29,"4582622,03","428637,39"
2013S004287,2,Eixample,9,"la Nova Esquerra de l'Eixample",320704,Sarri…,"0025 0025",Dimecres,Dc,Laboral,2013,6,Juny,12,20,"No ‚s causa del  vianant",Taxi,Altea,SEAT,Altres,BTP,23,"4582622,03","428637,39"
2013S004288,2,Eixample,9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0465 0465",Dimecres,Dc,Laboral,2013,6,Juny,12,19,"No ‚s causa del  vianant",Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4581441,99","429413,25"
2013S004289,5,"Sarri…-Sant Gervasi",25,"Sant Gervasi - la Bonanova",701268,"Dalt (Llobregat)","7,00E+00",Dimecres,Dc,Laboral,2013,6,Juny,12,17,"No ‚s causa del  vianant",Turismo,AURIS,TOYOTA,Negre,B,8,"4584864,31","426972,87"
2013S004294,5,"Sarri…-Sant Gervasi",26,"Sant Gervasi - Galvany",99100,Descartes,"0006 0006",Dijous,Dj,Laboral,2013,6,Juny,13,8,"No ‚s causa del  vianant",Turismo,GOLF,VOLKSWAGEN,Negre,B,31,"4583752,58","428450,44"
2013S004424,6,Gr…cia,31,"la Vila de Gr…cia",344101,Gr…cia,"0207 0207",Dilluns,Dl,Laboral,2013,6,Juny,17,16,"No ‚s causa del  vianant",Turismo,A6,AUDI,Gris,B,52,"4584033,19","429905,57"
2013S004429,10,"Sant Mart¡",69,"Diagonal Mar i el Front Mar¡tim del Poblenou",700892,"Garcia F…ria",0077X0077X,Dilluns,Dl,Laboral,2013,6,Juny,17,14,"No ‚s causa del  vianant",Turismo,MONDEO,FORD,Blanc,B,17,"4584263,08","434557,16"
2013S001290,3,Sants-Montju‹c,15,Hostafrancs,331507,Tarragona,0131U0131U,Dimarts,Dm,Laboral,2013,2,Febrer,19,21,"No ‚s causa del  vianant",Turismo,240,MERCEDES,Negre,B,15,"4581256,12","428685,59"
2013S001559,5,"Sarri…-Sant Gervasi",26,"Sant Gervasi - Galvany",32700,Balmes,"0331 0331",Dijous,Dj,Laboral,2013,2,Febrer,28,11,Altres,Motocicleta,"TWEET 125",PEUGEOT,Negre,B,4,"4584055,16","428497,21"
2013S003878,2,Eixample,9,"la Nova Esquerra de l'Eixample",54509,Cal…bria,"0100 0100",Dimecres,Dc,Laboral,2013,5,Maig,29,18,"No ‚s causa del  vianant",Ciclomotor,"RS 50",APRILIA,Negre,AM,12,"4581481,84","429430,12"
2013S004150,10,"Sant Mart¡",64,"el Camp de l'Arpa del Clot",191204,Mallorca,"0599 0599",Divendres,Dv,Laboral,2013,6,Juny,7,10,"No ‚s causa del  vianant","Autob£s articulado","NG 313",MAN,Vermell,D,24,"4584972,8","432064,5"
2013S004151,5,"Sarri…-Sant Gervasi",25,"Sant Gervasi - la Bonanova",200305,"Marquesa de Vilallonga","0032 0032",Divendres,Dv,Laboral,2013,6,Juny,7,10,"No ‚s causa del  vianant",Turismo,CLIO,RENAULT,Vermell,B,2,"4584576,65","426982,11"
2013S004431,10,"Sant Mart¡",68,"el Poblenou",181608,"Roc Boronat","0027 0029",Dilluns,Dl,Laboral,2013,6,Juny,17,18,"No ‚s causa del  vianant",Taxi,OCTAVIA,SKODA,Altres,BTP,4,"4583483,01","433239,79"
2013S004432,4,"Les Corts",19,"les Corts",66508,"Carles III","0116 0120",Dilluns,Dl,Laboral,2013,6,Juny,17,14,"No ‚s causa del  vianant",Motocicleta,"SH 150",HONDA,Negre,A1,19,"4582531,25","427196,74"
2013S004432,4,"Les Corts",19,"les Corts",66508,"Carles III","0116 0120",Dilluns,Dl,Laboral,2013,6,Juny,17,14,"No ‚s causa del  vianant",Turismo,CLIO,RENAULT,Gris,B,5,"4582531,25","427196,74"
2013S004561,2,Eixample,9,"la Nova Esquerra de l'Eixample",90502,C•rsega,"0070 0072",Divendres,Dv,Laboral,2013,6,Juny,21,18,"No ‚s causa del  vianant",Motocicleta,"SUM 125",PEUGEOT,Desconegut,B,25,"4582071,1","428560,15"
2013S004695,3,Sants-Montju‹c,14,"la Font de la Guatlla",169409,"Corts Catalanes","0196 0196",Divendres,Dv,Laboral,2013,6,Juny,28,10,"No ‚s causa del  vianant",Autob£s,Desconegut,"VAN HOOL",Vermell,"E D",16,"4580237,04","428257,24"
2013S004270,2,Eixample,7,"la Dreta de l'Eixample",32700,Balmes,"0015 0015",Dimecres,Dc,Laboral,2013,6,Juny,12,10,"No ‚s causa del  vianant",Motocicleta,"SCOOPY 100",HONDA,Negre,B,10,"4582247,99","430334,36"
2013S004271,10,"Sant Mart¡",70,"el Bes•s i el Maresme",701414,C-31,20850000,Dimecres,Dc,Laboral,2013,6,Juny,12,10,"No ‚s causa del  vianant",Turismo,KA,FORD,Blanc,B,2,"4585946,2","434078,33"
2013S004410,2,Eixample,10,"Sant Antoni",537295,Universitat,"0001 0001",Dilluns,Dl,Laboral,2013,6,Juny,17,12,"No ‚s causa del  vianant",Turismo,GOLF,VOLKSWAGEN,Negre,B,19,"4582104,42","430183,49"
2013S008345,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",51205,"Buenos Aires","0049 0049",Dijous,Dj,Laboral,2013,11,Novembre,21,18,"No ‚s causa del  vianant",Turismo,ASTRA,OPEL,Gris,B,25,"4582916,06","428814,75"
2013S008346,3,Sants-Montju‹c,12,"la Marina del Prat Vermell",701441,"Parc Log¡stic","0002 0010",Dijous,Dj,Laboral,2013,11,Novembre,21,19,"No ‚s causa del  vianant",Turismo,TOURAN,VOLKSWAGEN,Negre,B,21,"4577021,82","426686,36"
2013S008478,8,"Nou Barris",49,Canyelles,153158,"Guineueta Vella","0036 0036",Dimarts,Dm,Laboral,2013,11,Novembre,26,14,"No ‚s causa del  vianant",Turismo,IBIZA,SEAT,Vermell,B,27,"4588584,39","430294,68"
2013S008480,10,"Sant Mart¡",67,"la Vila Ol¡mpica del Poblenou",700693,Ol¡mpic,0100P0100P,Dimarts,Dm,Laboral,2013,11,Novembre,26,16,"No ‚s causa del  vianant",Turismo,308,PEUGEOT,Gris,B,11,"4582309,54","433146,91"
2013S008481,3,Sants-Montju‹c,13,"la Marina de Port",169409,"Corts Catalanes",0156V0156V,Dimarts,Dm,Laboral,2013,11,Novembre,26,16,"No ‚s causa del  vianant",Turismo,5008,PEUGEOT,Gris,B,17,"4579963,45","427978,22"
2013S008617,5,"Sarri…-Sant Gervasi",26,"Sant Gervasi - Galvany",8501,"Alfons XII","0076 0076",Divendres,Dv,Laboral,2013,11,Novembre,29,23,"No ‚s causa del  vianant",Taxi,OCTAVIA,SKODA,Altres,BTP,6,"4583762,06","428830,81"
2013S008617,5,"Sarri…-Sant Gervasi",26,"Sant Gervasi - Galvany",8501,"Alfons XII","0076 0076",Divendres,Dv,Laboral,2013,11,Novembre,29,23,"No ‚s causa del  vianant",Motocicleta,Hornet,HONDA,Blanc,A2,0,"4583762,06","428830,81"
2013S009124,4,"Les Corts",19,"les Corts",66508,"Carles III","0100 0100",Dimarts,Dm,Laboral,2013,12,Desembre,17,17,"No ‚s causa del  vianant",Turismo,CORSA,OPEL,Negre,B,15,"4582338,55","427150,12"
2013S009256,5,"Sarri…-Sant Gervasi",26,"Sant Gervasi - Galvany",143904,"General Mitre","0086 0088",Divendres,Dv,Laboral,2013,12,Desembre,20,17,"No ‚s causa del  vianant",Motocicleta,"ARRECIFE 125",APRILIA,Gris,B,37,"4583691,89","427764,75"
2013S009257,4,"Les Corts",21,Pedralbes,115400,Esplugues,"0083 0083",Dimecres,Dc,Laboral,2013,12,Desembre,18,21,"No ‚s causa del  vianant",Turismo,QASHQAI,NISSAN,Negre,B,21,"4582689,06","425661,87"
2013S009388,5,"Sarri…-Sant Gervasi",26,"Sant Gervasi - Galvany",223606,Muntaner,"0244 0244",Divendres,Dv,Laboral,2013,12,Desembre,27,12,"No ‚s causa del  vianant",Turismo,X3,BMW,Marr¢,B,20,"4583106,99","428964,19"
2013S009393,10,"Sant Mart¡",67,"la Vila Ol¡mpica del Poblenou",700813,"Doctor Aiguader","0089 0089",Divendres,Dv,Laboral,2013,12,Desembre,27,17,"No ‚s causa del  vianant",Ciclomotor,"LIBERTY 50",PIAGGIO,Gris,B,0,"4582176,76","432668,35"
2013S009395,7,Horta-Guinard¢,37,"el Carmel",222909,Mhlberg,"0085 0085",Divendres,Dv,Laboral,2013,12,Desembre,27,15,"No ‚s causa del  vianant",Turismo,"E 420",MERCEDES,Gris,B,48,"4585749,93","429950,91"
2013S007647,3,Sants-Montju‹c,12,"la Marina del Prat Vermell",222206,Motors,"0040 0040",Diumenge,Dg,Laboral,2013,10,Octubre,27,9,"No ‚s causa del  vianant",Motocicleta,"Sport City",APRILIA,Negre,A1,6,"4577864,82","427707,33"
2013S007779,2,Eixample,5,"el Fort Pienc",169409,"Corts Catalanes","0745 0747",Dijous,Dj,Laboral,2013,10,Octubre,31,15,"No ‚s causa del  vianant",Turismo,LEON,SEAT,Negre,B,17,"4583588,18","431603,29"
2013S007780,3,Sants-Montju‹c,11,"el Poble Sec",169409,"Corts Catalanes","0326 0378",Dijous,Dj,Laboral,2013,10,Octubre,31,15,"No ‚s causa del  vianant",Turismo,"E 320",MERCEDES,Verd,B,23,"4580797,04","428828,7"
2013S008620,7,Horta-Guinard¢,33,"el Baix Guinard¢",152905,Guinard¢,"0044 0044",Dissabte,Ds,Laboral,2013,11,Novembre,30,9,"No ‚s causa del  vianant",Motocicleta,"SH 100",HONDA,Blau,A1,14,"4585015,8","430432,7"
2013S008621,3,Sants-Montju‹c,15,Hostafrancs,94809,"Creu Coberta","0075 0075",Dissabte,Ds,Laboral,2013,11,Novembre,30,10,"No ‚s causa del  vianant",Motocicleta,"BW'S BUMP",YAMAHA,Blanc,A1,3,"4580955,06","428626,35"
2013S004831,5,"Sarri…-Sant Gervasi",24,"les Tres Torres",28000,Augusta,"0320 0322",Dimecres,Dc,Laboral,2013,7,Juliol,3,15,"No ‚s causa del  vianant",Turismo,407,PEUGEOT,Gris,B,10,"4583579,65","427014,8"
2013S004834,8,"Nou Barris",49,Canyelles,701267,"Dalt (Bes•s)",1320000,Dimecres,Dc,Laboral,2013,7,Juliol,3,18,"No ‚s causa del  vianant",Furgoneta,KANGOO,RENAULT,Blanc,B,6,"4588159,76","430073,98"
2013S004835,8,"Nou Barris",45,Porta,282650,"Rio de Janeiro",0059X0059X,Dimecres,Dc,Laboral,2013,7,Juliol,3,18,"No ‚s causa del  vianant",Motocicleta,"SQ 125",DAELIM,Negre,B,9,"4587718,12","431586,82"
2013S004964,4,"Les Corts",19,"les Corts",144601,Diagonal,"0632 0632",Dilluns,Dl,Laboral,2013,7,Juliol,8,13,"No ‚s causa del  vianant",Motocicleta,"T MAX",YAMAHA,Gris,A,32,"4582755,79","427949,64"
2013S004968,8,"Nou Barris",49,Canyelles,701267,"Dalt (Bes•s)",1400000,Dilluns,Dl,Laboral,2013,7,Juliol,8,18,"No ‚s causa del  vianant",Turismo,LEON,SEAT,Vermell,B,21,"4588493,95","430793,35"
2013S008893,3,Sants-Montju‹c,12,"la Marina del Prat Vermell",369408,"Zona Franca",0002F0002F,Dimarts,Dm,Laboral,2013,12,Desembre,10,12,"No ‚s causa del  vianant","Cami¢n <= 3,5 Tm",TRANSIT,FORD,Blanc,B,28,"4578058,25","428761,02"
2013S007505,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",55807,"Francesc Maci…","0010 0011",Dimarts,Dm,Laboral,2013,10,Octubre,22,9,"No ‚s causa del  vianant",Turismo,A3,AUDI,Blanc,B,13,"4582893,84","428631,34"
2013S005096,2,Eixample,7,"la Dreta de l'Eixample",89004,"Consell de Cent","0276 0276",Dijous,Dj,Laboral,2013,7,Juliol,11,14,"No ‚s causa del  vianant",Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4582499,85","430141,94"
2013S007912,3,Sants-Montju‹c,17,"Sants - Badal",247808,Pavia,"0032 0032",Dimecres,Dc,Laboral,2013,11,Novembre,6,13,"No ‚s causa del  vianant",Furgoneta,CONNECT,FORD,Blanc,B,20,"4580699,49","427440,99"
2013S008188,10,"Sant Mart¡",66,"el Parc i la Llacuna del Poblenou",76807,Sardenya,"0116 0116",Dissabte,Ds,Laboral,2013,11,Novembre,16,6,"No ‚s causa del  vianant",Turismo,CORDOBA,SEAT,Gris,B,2,"4583007,28","432052,97"
2013S008190,3,Sants-Montju‹c,12,"la Marina del Prat Vermell",701266,"Litoral (Llobregat)",1510000,Dissabte,Ds,Laboral,2013,11,Novembre,16,6,"No ‚s causa del  vianant","Cami¢n > 3,5 Tm",CANTER,MITSUBISHI,Blanc,B,0,"4578205,14","428898,69"
2013S008191,1,"Ciutat Vella",1,"el Raval",198258,"MarquŠs de Barber…","0020 0020",Dissabte,Ds,Laboral,2013,11,Novembre,16,5,"No ‚s causa del  vianant",Turismo,SAXO,CITROEN,Blanc,B,3,"4581237,52","430823,09"
2013S008191,1,"Ciutat Vella",1,"el Raval",198258,"MarquŠs de Barber…","0020 0020",Dissabte,Ds,Laboral,2013,11,Novembre,16,5,"No ‚s causa del  vianant",Turismo,CLIO,RENAULT,Negre,B,14,"4581237,52","430823,09"
2013S009024,9,"Sant Andreu",59,"el Bon Pastor",80101,"Ciutat d'Asunci¢n","0003 0003",Dissabte,Ds,Laboral,2013,12,Desembre,14,4,"No ‚s causa del  vianant",Turismo,IBIZA,SEAT,Verd,B,24,"4587594,47","433332,53"
2013S009026,5,"Sarri…-Sant Gervasi",23,Sarri…,278007,"Reina Elisenda de Montcada","0019 0019",Dissabte,Ds,Laboral,2013,12,Desembre,14,8,"No ‚s causa del  vianant",Motocicleta,"SH 125",HONDA,Negre,A1,9,"4583504,8","426334,27"
2013S009031,10,"Sant Mart¡",73,"la Verneda i la Pau",318906,Santander,"0033 0041",Dissabte,Ds,Laboral,2013,12,Desembre,14,12,"No ‚s causa del  vianant",Turismo,CLIO,RENAULT,Blanc,B,6,"4586419,27","433186,65"
2013S009161,5,"Sarri…-Sant Gervasi",26,"Sant Gervasi - Galvany",32700,Balmes,0170B0170B,Dimecres,Dc,Laboral,2013,12,Desembre,18,18,"No ‚s causa del  vianant",Turismo,A3,AUDI,Negre,B,51,"4583228,71","429410,06"
2013S009301,6,Gr…cia,31,"la Vila de Gr…cia",144601,Diagonal,"0460 0460",Diumenge,Dg,Laboral,2013,12,Desembre,22,18,"No ‚s causa del  vianant",Turismo,MICRA,NISSAN,Vermell,B,18,"4583287,85","429641,56"
2013S001440,10,"Sant Mart¡",67,"la Vila Ol¡mpica del Poblenou",197302,Marina,"0002 0002",Dilluns,Dl,Laboral,2013,2,Febrer,25,5,"Transitar a peu per la cal‡ada",Turismo,AX,CITROEN,Blau,B,10,"4582212,1","433038,89"
2013S007976,5,"Sarri…-Sant Gervasi",23,Sarri…,62507,"Capit… Arenas","0031 0033",Dimecres,Dc,Laboral,2013,11,Novembre,6,11,"Desobeir el senyal del sem…for",Turismo,GOLF,VOLKSWAGEN,Vermell,B,27,"4582805,96","426972,17"
2013S000551,1,"Ciutat Vella",1,"el Raval",34308,Rambla,"0121 0121",Dimecres,Dc,Laboral,2013,1,Gener,23,18,"Desobeir el senyal del sem…for",Bicicleta,Desconegut,DECATHLON,Gris,Desconegut,Desconegut,"4581982,21","430731,84"
2013S000555,3,Sants-Montju‹c,18,Sants,30602,Badal,"0112 0114",Dimecres,Dc,Laboral,2013,1,Gener,23,20,"No ‚s causa del  vianant",Ciclomotor,"JET 50",SYM,Gris,AM,17,"4580521,15","427540,32"
2013S000685,10,"Sant Mart¡",65,"el Clot",89004,"Consell de Cent","0615 0615",Dilluns,Dl,Laboral,2013,1,Gener,28,14,Altres,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4584387,05","432041,65"
2013S006160,4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,Diagonal,"0661 0671",Dissabte,Ds,Laboral,2013,8,Agost,31,2,"No ‚s causa del  vianant",Motocicleta,"SH 125",HONDA,Blanc,B,5,"4581915,29","425650,85"
2013S006289,2,Eixample,5,"el Fort Pienc",169409,"Corts Catalanes","0695 0695",Dijous,Dj,Laboral,2013,9,Setembre,5,16,"No ‚s causa del  vianant",Turismo,POLO,VOLKSWAGEN,Negre,B,4,"4583370,02","431382,86"
2013S006289,2,Eixample,5,"el Fort Pienc",169409,"Corts Catalanes","0695 0695",Dijous,Dj,Laboral,2013,9,Setembre,5,16,"No ‚s causa del  vianant",Turismo,A3,AUDI,Negre,B,37,"4583370,02","431382,86"
2013S006293,4,"Les Corts",20,"la Maternitat i Sant Ramon",66508,"Carles III","0013 0013",Dijous,Dj,Laboral,2013,9,Setembre,5,17,"Desobeir el senyal del sem…for",Motocicleta,PCX,HONDA,Blanc,B,8,"4581539,5","427224,87"
2013S006430,3,Sants-Montju‹c,11,"el Poble Sec",701266,"Litoral (Llobregat)",1350000,Dimecres,Dc,Laboral,2013,9,Setembre,11,20,"No ‚s causa del  vianant",Turismo,307,PEUGEOT,Negre,B,11,4579104,"430149,5"
2013S006569,4,"Les Corts",21,Pedralbes,244300,"Pius XII",0002X0002X,Dimarts,Dm,Laboral,2013,9,Setembre,17,18,"No ‚s causa del  vianant",Motocicleta,"GSX 600",SUZUKI,Desconegut,A2,1,"4582389,21","426779,13"
2013S007239,4,"Les Corts",19,"les Corts",231502,Num…ncia,"0048 0050",Divendres,Dv,Laboral,2013,10,Octubre,11,14,"No ‚s causa del  vianant",Turismo,IX35,HYUNDAI,Gris,B,27,"4581888,51","428105,57"
2013S007239,4,"Les Corts",19,"les Corts",231502,Num…ncia,"0048 0050",Divendres,Dv,Laboral,2013,10,Octubre,11,14,"No ‚s causa del  vianant",Ciclomotor,"HT 50",HAOTIAN,Negre,AM,3,"4581888,51","428105,57"
