"Número d'expedient","Codi districte","Nom districte","NK barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripció dia setmana","Dia de setmana","Descripció tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Hora de dia","Descripció torn","Descripció causa vianant","Número de morts","Número de lesionats lleus","Número de lesionats greus","Número de víctimes","Número de vehicles implicats","Coordenada UTM (Y)","Coordenada UTM (X)"
2014S005750,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",363809,Villarroel,"0083 0083",Dilluns,1,Laboral,2014,8,Agost,4,21,Tarda,Desconegut,0,1,0,1,2,"4581979,33","429661,95"
2014S005886,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",32700,Balmes,"0131 0131",Dilluns,1,Laboral,2014,8,Agost,11,17,Tarda,Desconegut,0,1,0,1,2,"4582977,62","429621,96"
2014S005870,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",268003,Provença,"0177 0177",Dilluns,1,Laboral,2014,8,Agost,11,08,Matí,Desconegut,0,1,0,1,2,"4582675,90","429525,74"
2014S003133,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",18505,Aragó,"0172 0172",Dilluns,1,Laboral,2014,4,Abril,28,19,Tarda,Desconegut,0,1,0,1,1,"4582183,94","429632,76"
2014S005050,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",100800,Diputació,"0211 0211",Dimarts,2,Laboral,2014,7,Juliol,8,14,Tarda,Desconegut,0,1,0,1,2,"4582237,74","430035,27"
2014S000896,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",32700,Balmes,"0099 0099",Dimecres,3,Laboral,2014,2,Febrer,5,18,Tarda,Desconegut,0,1,0,1,1,"4582788,28","429806,42"
2014S008032,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",100800,Diputació,"0226 0226",Dilluns,1,Laboral,2014,11,Novembre,3,12,Matí,Desconegut,0,2,0,2,3,"4582293,67","430123,09"
2014S007925,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",100800,Diputació,"0230 0230",Dijous,4,Laboral,2014,10,Octubre,30,19,Tarda,Desconegut,0,1,0,1,1,"4582363,96","430195,20"
2014S007359,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",100800,Diputació,"0231 0231",Dilluns,1,Laboral,2014,10,Octubre,13,10,Matí,Desconegut,0,1,0,1,2,"4582351,29","430151,23"
2014S005941,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",89004,"Consell de Cent","0227 0227",Dijous,4,Laboral,2014,8,Agost,14,08,Matí,Desconegut,0,1,0,1,2,"4582102,30","429705,62"
2014S003910,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",191204,Mallorca,"0199 0199",Dimarts,2,Laboral,2014,5,Maig,27,20,Tarda,Desconegut,0,1,0,1,2,"4582623,08","429664,55"
2014S002798,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0585 0585",Dilluns,1,Laboral,2014,4,Abril,14,12,Matí,Desconegut,0,1,0,1,2,"4582210,22","430198,35"
2014S005773,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"0013 0013",Dimarts,2,Laboral,2014,8,Agost,5,21,Tarda,Desconegut,0,1,0,1,2,"4582178,44","430028,59"
2014S008787,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"0013 0013",Divendres,5,Laboral,2014,11,Novembre,28,20,Tarda,Desconegut,0,1,0,1,2,"4582178,44","430028,59"
2014S002877,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",363809,Villarroel,"0117 0117",Dijous,4,Laboral,2014,4,Abril,17,13,Matí,Desconegut,0,1,0,1,1,"4582120,52","429523,46"
2014S000828,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",110304,"Enric Granados","0083 0083",Dilluns,1,Laboral,2014,2,Febrer,3,20,Tarda,Desconegut,0,1,0,1,2,"4582805,21","429603,34"
2014S009378,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",110304,"Enric Granados","0086 0088",Divendres,5,Laboral,2014,12,Desembre,19,16,Tarda,Desconegut,0,0,0,0,1,"4582924,59","429516,69"
2014S007959,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",70607,Casanova,"0109 0111",Divendres,5,Laboral,2014,10,Octubre,31,14,Tarda,Desconegut,0,2,0,2,2,"4582336,93","429499,24"
2014S003763,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",268003,Provença,"0211 0211",Dijous,4,Laboral,2014,5,Maig,22,16,Tarda,Desconegut,0,2,0,2,2,"4582864,42","429716,60"
2014S004478,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",18505,Aragó,"0149 0149",Dimarts,2,Laboral,2014,6,Juny,17,21,Tarda,Desconegut,0,2,0,2,1,"4582050,42","429461,94"
2014S003896,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",289105,Rosselló,"0219 0219",Dimarts,2,Laboral,2014,5,Maig,27,13,Matí,Desconegut,0,1,0,1,2,"4582954,99","429621,91"
2014S007666,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"0089 0089",Dimecres,3,Laboral,2014,10,Octubre,22,17,Tarda,Desconegut,0,1,0,1,2,"4582561,55","429654,01"
2014S007900,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",100800,Diputació,"0220 0220",Dijous,4,Laboral,2014,10,Octubre,30,09,Matí,Desconegut,0,1,0,1,2,"4582176,70","430003,73"
2014S007890,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",18505,Aragó,"0174 0176",Dimecres,3,Laboral,2014,10,Octubre,29,19,Tarda,Desconegut,0,1,0,1,2,"4582226,44","429679,94"
2014S005068,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",18505,Aragó,"0192 0192",Dimarts,2,Laboral,2014,7,Juliol,8,19,Tarda,Desconegut,0,1,0,1,2,"4582274,62","429738,28"
2014S009172,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",191204,Mallorca,"0158 0158",Dissabte,6,Laboral,2014,12,Desembre,13,13,Matí,Desconegut,0,1,0,1,2,"4582373,41","429440,80"
2014S000337,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",350308,València,"0143 0143",Dimecres,3,Laboral,2014,1,Gener,15,23,Nit,Desconegut,0,1,0,1,2,"4582298,10","429520,93"
2014S006507,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"9999 9999",Dimecres,3,Laboral,2014,9,Setembre,10,14,Tarda,Desconegut,0,1,0,1,2,"4583078,69","429171,57"
2014S002670,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",32700,Balmes,0167B0167B,Dimecres,3,Laboral,2014,4,Abril,9,21,Tarda,Desconegut,0,1,0,1,2,"4583163,71","429442,56"
2014S002402,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",350308,València,"0183 0183",Dimarts,2,Laboral,2014,4,Abril,1,16,Tarda,Desconegut,0,1,0,1,2,"4582480,69","429710,04"
2014S007403,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",350308,València,"0185 0185",Dimarts,2,Laboral,2014,10,Octubre,14,10,Matí,Desconegut,0,1,0,1,2,"4582517,31","429747,47"
2014S003088,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",144601,Diagonal,"0411 0411",Diumenge,7,Laboral,2014,4,Abril,27,14,Tarda,Desconegut,0,1,0,1,2,"4583157,26","429408,93"
2014S005011,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",18505,Aragó,"0185 0185",Dilluns,1,Laboral,2014,7,Juliol,7,16,Tarda,Desconegut,0,1,0,1,2,"4582333,06","429743,32"
2014S008891,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",18505,Aragó,"0185 0185",Dimecres,3,Laboral,2014,12,Desembre,3,10,Matí,Desconegut,0,1,0,1,2,"4582333,06","429743,32"
2014S009672,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",18505,Aragó,"0187 0187",Dimecres,3,Laboral,2014,12,Desembre,31,12,Matí,Desconegut,0,1,0,1,2,"4582339,19","429749,64"
2014S009486,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",287201,Roma,"0151 0151",Dimarts,2,Laboral,2014,12,Desembre,23,07,Matí,Desconegut,0,1,0,1,2,"4582245,42","429629,30"
2014S000852,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",287201,Roma,"0151 0151",Dimarts,2,Laboral,2014,2,Febrer,4,20,Tarda,Desconegut,0,1,0,1,2,"4582245,42","429629,30"
2014S005424,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",18505,Aragó,"0217 0217",Dimarts,2,Laboral,2014,7,Juliol,22,10,Matí,Desconegut,0,1,0,1,2,"4582548,58","429963,09"
2014S003682,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",223606,Muntaner,"0059 0059",Dilluns,1,Laboral,2014,5,Maig,19,17,Tarda,Desconegut,0,2,0,2,2,"4582217,69","429802,95"
2014S001178,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",70607,Casanova,"0035 0035",Diumenge,7,Laboral,2014,2,Febrer,16,16,Tarda,Desconegut,0,1,0,1,2,"4581933,52","429893,81"
2014S005256,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"0070 0070",Dimarts,2,Laboral,2014,7,Juliol,15,21,Tarda,Desconegut,0,1,0,1,2,"4582479,96","429764,47"
2014S009415,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",102805,"Doctor Letamendi","0028 0028",Dissabte,6,Laboral,2014,12,Desembre,20,22,Nit,Desconegut,0,5,0,5,2,"4582543,59","429940,48"
2014S007964,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0555 0555",Divendres,5,Laboral,2014,10,Octubre,31,13,Matí,Desconegut,0,1,0,1,1,"4581912,66","429894,21"
2014S003238,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",349706,"Comte d'Urgell","0130 0130",Divendres,5,Laboral,2014,5,Maig,2,14,Tarda,Desconegut,0,1,0,1,2,"4582018,65","429476,53"
2014S009506,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"0181 0181",Dimarts,2,Laboral,2014,12,Desembre,23,17,Tarda,Desconegut,0,1,0,1,1,"4583069,05","429157,98"
2014S000703,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0393 0393",Dijous,4,Laboral,2014,1,Gener,30,00,Nit,Desconegut,0,1,0,1,1,"4581122,64","429087,08"
2014S003803,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",223606,Muntaner,"0182 0182",Divendres,5,Laboral,2014,5,Maig,23,16,Tarda,Desconegut,0,1,0,1,2,"4582857,69","429207,58"
2014S002267,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",18505,Aragó,"0218 0218",Dijous,4,Laboral,2014,3,Març,27,21,Tarda,Desconegut,0,2,0,2,3,"4582412,94","429870,90"
2014S005359,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",100800,Diputació,"0135 0135",Dissabte,6,Laboral,2014,7,Juliol,19,13,Matí,Desconegut,0,1,0,1,2,"4581863,17","429652,73"
2014S008730,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0413 0413",Dijous,4,Laboral,2014,11,Novembre,27,19,Tarda,Desconegut,0,1,0,1,2,"4581219,06","429185,13"
2014S001581,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",245802,París,"0175 0175",Dilluns,1,Laboral,2014,3,Març,3,09,Matí,Desconegut,0,1,0,1,2,"4582915,60","429198,38"
2014S002420,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",51205,"Buenos Aires","9999 9999",Dimecres,3,Laboral,2014,4,Abril,2,08,Matí,Desconegut,0,1,0,1,2,"4582986,81","428896,89"
2014S008751,2,Eixample,24-2-7,"la Dreta de l'Eixample",286504,"Roger de Flor","0173 0173",Divendres,5,Laboral,2014,11,Novembre,28,08,Matí,Desconegut,0,1,0,1,2,"4583619,94","430862,46"
2014S007208,2,Eixample,24-2-7,"la Dreta de l'Eixample",286504,"Roger de Flor","0186 0186",Dimarts,2,Laboral,2014,10,Octubre,7,07,Matí,Desconegut,0,1,0,1,2,"4583547,50","430964,91"
2014S008781,2,Eixample,24-2-7,"la Dreta de l'Eixample",305100,"Sant Joan","0084 0084",Divendres,5,Laboral,2014,11,Novembre,28,17,Tarda,Desconegut,0,1,0,1,2,"4583469,48","430872,45"
2014S002784,2,Eixample,24-2-7,"la Dreta de l'Eixample",305100,"Sant Joan","0094 0094",Diumenge,7,Laboral,2014,4,Abril,13,17,Tarda,Desconegut,0,1,0,1,2,"4583558,80","430785,21"
2014S000312,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",363809,Villarroel,"0137 0139",Dimarts,2,Laboral,2014,1,Gener,14,21,Tarda,Desconegut,0,4,0,4,2,"4582239,42","429407,28"
2014S008045,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",144601,Diagonal,"0443 0443",Dilluns,1,Laboral,2014,11,Novembre,3,16,Tarda,Desconegut,0,1,0,1,2,"4583017,09","428979,96"
2014S008886,2,Eixample,24-2-7,"la Dreta de l'Eixample",191204,Mallorca,"0333 0333",Dimecres,3,Laboral,2014,12,Desembre,3,10,Matí,Desconegut,0,1,0,1,1,"4583662,68","430723,38"
2014S002106,2,Eixample,24-2-7,"la Dreta de l'Eixample",191204,Mallorca,"0347 0347",Divendres,5,Laboral,2014,3,Març,21,14,Tarda,Desconegut,0,1,0,1,2,"4583706,01","430764,08"
2014S008840,2,Eixample,24-2-7,"la Dreta de l'Eixample",191204,Mallorca,"0362 0362",Dilluns,1,Laboral,2014,12,Desembre,1,14,Tarda,Desconegut,0,1,0,1,2,"4583779,16","430876,49"
2014S002209,2,Eixample,24-2-7,"la Dreta de l'Eixample",350308,València,"0380 0380",Dimecres,3,Laboral,2014,3,Març,26,09,Matí,Desconegut,0,2,0,2,2,"4583647,74","430932,37"
2014S006518,2,Eixample,24-2-7,"la Dreta de l'Eixample",31300,Bailèn,"0113 0113",Dimecres,3,Laboral,2014,9,Setembre,10,22,Nit,Desconegut,0,1,0,1,2,"4583438,25","430665,76"
2014S003294,2,Eixample,24-2-7,"la Dreta de l'Eixample",222002,"Mossèn Jacint Verdaguer","9999 9999",Dilluns,1,Laboral,2014,5,Maig,5,14,Tarda,Desconegut,0,1,0,1,2,"4583594,24","430706,38"
2014S004509,2,Eixample,24-2-7,"la Dreta de l'Eixample",225500,Nàpols,"0223 0223",Dimecres,3,Laboral,2014,6,Juny,18,16,Tarda,Desconegut,0,1,0,1,2,"4583713,18","430948,09"
2014S000017,2,Eixample,24-2-7,"la Dreta de l'Eixample",268003,Provença,"0370 0370",Dijous,4,Laboral,2014,1,Gener,2,00,Nit,Desconegut,0,1,0,1,2,"4583728,57","430633,59"
2014S009010,2,Eixample,24-2-7,"la Dreta de l'Eixample",268003,Provença,"0370 0370",Dilluns,1,Laboral,2014,12,Desembre,8,12,Matí,Desconegut,0,1,1,2,2,"4583728,57","430633,59"
2014S006215,2,Eixample,24-2-7,"la Dreta de l'Eixample",268003,Provença,"0382 0386",Dijous,4,Laboral,2014,8,Agost,28,20,Tarda,"Desobeir el senyal del semàfor",0,2,0,2,1,"4583776,30","430679,49"
2014S000763,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",191204,Mallorca,"0159 0159",Dissabte,6,Laboral,2014,2,Febrer,1,08,Matí,Desconegut,0,1,0,1,2,"4582424,54","429457,08"
2014S002649,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",191204,Mallorca,"0173 0173",Dimecres,3,Laboral,2014,4,Abril,9,17,Tarda,"Desobeir el senyal del semàfor",0,1,0,1,1,"4582480,26","429518,72"
2014S003442,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",223606,Muntaner,"0201 0211",Dissabte,6,Laboral,2014,5,Maig,10,14,Tarda,Desconegut,0,1,0,1,2,"4582978,24","429055,54"
2014S005173,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",245802,París,"0165 0165",Dissabte,6,Laboral,2014,7,Juliol,12,15,Tarda,Desconegut,0,1,0,1,2,"4582859,71","429140,92"
2014S005056,2,Eixample,24-2-7,"la Dreta de l'Eixample",144601,Diagonal,0374B0374B,Dimarts,2,Laboral,2014,7,Juliol,8,15,Tarda,Desconegut,0,1,0,1,2,"4583616,98","430648,04"
2014S004582,2,Eixample,24-2-7,"la Dreta de l'Eixample",144601,Diagonal,0374B0374B,Divendres,5,Laboral,2014,6,Juny,20,14,Tarda,Desconegut,0,1,0,1,2,"4583616,98","430648,04"
2014S005301,2,Eixample,24-2-7,"la Dreta de l'Eixample",144601,Diagonal,0374B0374B,Dijous,4,Laboral,2014,7,Juliol,17,12,Matí,Desconegut,0,1,0,1,2,"4583616,98","430648,04"
2014S007600,2,Eixample,24-2-7,"la Dreta de l'Eixample",144601,Diagonal,"0376 0378",Dilluns,1,Laboral,2014,10,Octubre,20,18,Tarda,Desconegut,0,2,0,2,2,"4583606,65","430637,37"
2014S003041,2,Eixample,24-2-7,"la Dreta de l'Eixample",144601,Diagonal,"0376 0378",Divendres,5,Laboral,2014,4,Abril,25,17,Tarda,Desconegut,0,1,0,1,2,"4583606,65","430637,37"
2014S004456,2,Eixample,24-2-7,"la Dreta de l'Eixample",268003,Provença,"0339 0339",Dimarts,2,Laboral,2014,6,Juny,17,09,Matí,Desconegut,0,1,0,1,2,"4583677,60","430547,05"
2014S009085,2,Eixample,24-2-7,"la Dreta de l'Eixample",350308,València,"0323 0323",Dimecres,3,Laboral,2014,12,Desembre,10,19,Tarda,Desconegut,0,1,0,1,2,"4583360,60","430606,77"
2014S003579,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",144601,Diagonal,"0455 0459",Dijous,4,Laboral,2014,5,Maig,15,15,Tarda,Desconegut,0,1,0,1,2,"4582978,36","428859,23"
2014S009045,2,Eixample,24-2-7,"la Dreta de l'Eixample",49509,Bruc,"0139 0139",Dimarts,2,Laboral,2014,12,Desembre,9,15,Tarda,Desconegut,0,1,0,1,2,"4583436,46","430292,71"
2014S001310,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",245802,París,"0149 0149",Divendres,5,Laboral,2014,2,Febrer,21,19,Tarda,Desconegut,0,1,0,1,2,"4582772,90","429052,38"
2014S007684,2,Eixample,24-2-7,"la Dreta de l'Eixample",176801,"Roger de Llúria","0102 0102",Dijous,4,Laboral,2014,10,Octubre,23,09,Matí,Desconegut,0,1,0,1,2,"4583267,78","430306,20"
2014S003142,2,Eixample,24-2-7,"la Dreta de l'Eixample",176801,"Roger de Llúria","0102 0102",Dimarts,2,Laboral,2014,4,Abril,29,08,Matí,Desconegut,0,1,0,1,3,"4583267,78","430306,20"
2014S005402,2,Eixample,24-2-7,"la Dreta de l'Eixample",176801,"Roger de Llúria","0114 0114",Dilluns,1,Laboral,2014,7,Juliol,21,13,Matí,Desconegut,0,1,0,1,2,"4583317,71","430252,78"
2014S001967,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",223606,Muntaner,"0149 0149",Dilluns,1,Laboral,2014,3,Març,17,11,Matí,Desconegut,0,1,0,1,3,"4582699,82","429331,96"
2014S005833,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",180208,Londres,"0057 0057",Divendres,5,Laboral,2014,8,Agost,8,17,Tarda,Desconegut,0,1,0,1,2,"4582766,32","428854,22"
2014S008348,2,Eixample,24-2-7,"la Dreta de l'Eixample",90502,Còrsega,"0418 0418",Dijous,4,Laboral,2014,11,Novembre,13,15,Tarda,"Desobeir el senyal del semàfor",0,1,0,1,1,"4583780,11","430299,58"
2014S007804,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",245802,París,"0131 0131",Dilluns,1,Laboral,2014,10,Octubre,27,08,Matí,Desconegut,0,1,0,1,2,"4582671,93","428949,20"
2014S007294,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",349706,"Comte d'Urgell","0260 0260",Divendres,5,Laboral,2014,10,Octubre,10,12,Matí,Desconegut,0,1,0,1,1,"4582682,22","428822,47"
2014S007217,2,Eixample,24-2-7,"la Dreta de l'Eixample",289105,Rosselló,"0323 0323",Dimarts,2,Laboral,2014,10,Octubre,7,14,Tarda,Desconegut,0,1,0,1,2,"4583701,33","430380,71"
2014S006362,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",90502,Còrsega,"0168 0170",Dijous,4,Laboral,2014,9,Setembre,4,09,Matí,Desconegut,0,1,0,1,2,"4582509,73","429008,55"
2014S008118,2,Eixample,24-2-7,"la Dreta de l'Eixample",49509,Bruc,"0162 0162",Dimecres,3,Laboral,2014,11,Novembre,5,19,Tarda,Desconegut,0,1,0,1,2,"4583553,68","430208,06"
2014S007998,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",55807,"Francesc Macià","0008 0009",Dissabte,6,Laboral,2014,11,Novembre,1,18,Tarda,Desconegut,0,2,0,2,2,"4582855,29","428593,24"
2014S006329,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",55807,"Francesc Macià","0008 0009",Dimarts,2,Laboral,2014,9,Setembre,2,18,Tarda,Desconegut,0,0,0,0,1,"4582855,29","428593,24"
2014S007965,2,Eixample,24-2-7,"la Dreta de l'Eixample",289105,Rosselló,0281B0281B,Divendres,5,Laboral,2014,10,Octubre,31,15,Tarda,Desconegut,0,2,0,2,2,"4583466,03","430140,09"
2014S004406,2,Eixample,24-2-7,"la Dreta de l'Eixample",18505,Aragó,"0297 0297",Diumenge,7,Laboral,2014,6,Juny,15,12,Matí,Desconegut,0,1,0,1,3,"4583080,73","430506,56"
2014S009418,2,Eixample,24-2-7,"la Dreta de l'Eixample",18505,Aragó,"0317 0317",Diumenge,7,Laboral,2014,12,Desembre,21,02,Nit,Desconegut,0,1,0,1,2,"4583230,85","430660,12"
2014S000909,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",349706,"Comte d'Urgell","0194 0194",Dijous,4,Laboral,2014,2,Febrer,6,11,Matí,Desconegut,0,1,0,1,2,"4582373,16","429125,90"
2014S002797,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",87009,"Comte Borrell","0306 0306",Dilluns,1,Laboral,2014,4,Abril,14,08,Matí,Desconegut,0,1,0,1,2,"4582646,51","428662,72"
2014S002307,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",363809,Villarroel,"0171 0171",Dissabte,6,Laboral,2014,3,Març,29,03,Nit,Desconegut,0,1,0,1,2,"4582414,06","429236,26"
2014S002767,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",363809,Villarroel,"0187 0187",Dissabte,6,Laboral,2014,4,Abril,12,22,Nit,Desconegut,0,1,0,1,2,"4582510,22","429142,14"
2014S004742,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",320704,Sarrià,"0002 0002",Divendres,5,Laboral,2014,6,Juny,27,18,Tarda,Desconegut,0,1,0,1,3,"4582607,53","428835,60"
2014S001232,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",320704,Sarrià,"0010 0010",Dimecres,3,Laboral,2014,2,Febrer,19,12,Matí,Desconegut,0,1,0,1,2,"4582634,95","428705,96"
2014S003140,2,Eixample,24-2-7,"la Dreta de l'Eixample",31300,Bailèn,"0109 0111",Dimarts,2,Laboral,2014,4,Abril,29,10,Matí,Desconegut,0,2,0,2,1,"4583398,70","430704,14"
2014S000194,2,Eixample,24-2-7,"la Dreta de l'Eixample",49509,Bruc,"0085 0085",Divendres,5,Laboral,2014,1,Gener,10,14,Tarda,"Desobeir el senyal del semàfor",0,1,0,1,1,"4583160,82","430562,21"
2014S007185,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",349706,"Comte d'Urgell","0224 0226",Dilluns,1,Laboral,2014,10,Octubre,6,14,Tarda,Desconegut,0,1,0,1,2,"4582528,03","428976,01"
2014S002951,2,Eixample,24-2-7,"la Dreta de l'Eixample",268003,Provença,"0352 0352",Dimarts,2,Laboral,2014,4,Abril,22,18,Tarda,Desconegut,0,1,0,1,2,"4583593,55","430492,50"
2014S003570,2,Eixample,24-2-7,"la Dreta de l'Eixample",289105,Rosselló,"0262 0262",Dijous,4,Laboral,2014,5,Maig,15,11,Matí,Desconegut,0,1,0,1,2,"4583498,13","430203,44"
2014S005823,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",110803,Entença,"0101 0101",Divendres,5,Laboral,2014,8,Agost,8,11,Matí,Desconegut,0,1,0,1,2,"4581525,56","428982,81"
2014S004015,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",349706,"Comte d'Urgell","0238 0238",Diumenge,7,Laboral,2014,6,Juny,1,01,Nit,Desconegut,0,1,0,1,2,"4582583,83","428919,18"
2014S002834,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",70607,Casanova,"0163 0163",Dimarts,2,Laboral,2014,4,Abril,15,16,Tarda,Desconegut,0,1,0,1,2,"4582750,64","429095,06"
2014S000100,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",70607,Casanova,"0184 0196",Dimarts,2,Laboral,2014,1,Gener,7,01,Nit,Desconegut,0,2,0,2,2,"4582777,73","429103,65"
2014S004738,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",90502,Còrsega,0211B0211B,Divendres,5,Laboral,2014,6,Juny,27,15,Tarda,Desconegut,0,3,0,3,1,"4582736,46","429206,45"
2014S007404,2,Eixample,24-2-7,"la Dreta de l'Eixample",144601,Diagonal,"0301 0301",Dimarts,2,Laboral,2014,10,Octubre,14,11,Matí,Desconegut,0,1,0,1,2,"4583669,10","430995,49"
2014S002063,2,Eixample,24-2-7,"la Dreta de l'Eixample",144601,Diagonal,"0311 0311",Dijous,4,Laboral,2014,3,Març,20,11,Matí,Desconegut,0,2,0,2,1,"4583654,02","430948,35"
2014S002287,2,Eixample,24-2-7,"la Dreta de l'Eixample",144601,Diagonal,"0311 0311",Dijous,4,Laboral,2014,3,Març,27,18,Tarda,Desconegut,0,1,0,1,2,"4583654,02","430948,35"
2014S008968,2,Eixample,24-2-7,"la Dreta de l'Eixample",309406,"Sant Pere","0029 0029",Divendres,5,Laboral,2014,12,Desembre,5,20,Tarda,Desconegut,0,1,0,1,2,"4582598,65","431158,65"
2014S002623,2,Eixample,24-2-7,"la Dreta de l'Eixample",89004,"Consell de Cent","0441 0441",Dimarts,2,Laboral,2014,4,Abril,8,23,Nit,Desconegut,0,1,0,1,2,"4583417,13","431044,96"
2014S009644,2,Eixample,24-2-7,"la Dreta de l'Eixample",100800,Diputació,"0303 0303",Dimarts,2,Laboral,2014,12,Desembre,30,12,Matí,Desconegut,0,1,0,1,2,"4582888,51","430698,74"
2014S001560,2,Eixample,24-2-7,"la Dreta de l'Eixample",18505,Aragó,"0282 0282",Dissabte,6,Laboral,2014,3,Març,1,19,Tarda,Desconegut,0,1,0,1,2,"4582873,68","430340,37"
2014S005123,2,Eixample,24-2-7,"la Dreta de l'Eixample",89004,"Consell de Cent","0328 0328",Dijous,4,Laboral,2014,7,Juliol,10,20,Tarda,Desconegut,0,1,0,1,2,"4582873,58","430523,44"
