"Número d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripció dia setmana","Dia setmana","Descripció tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Descripció torn","Hora de dia","Descripció causa vianant","Desc. Tipus vehicle implicat","Descripció sexe","Descripció tipus persona",Edat,"Descripció victimització","Coordenada UTM (Y)","Coordenada UTM (X)"
"2011S007838    ",6,Gràcia,28,"Vallcarca i els Penitents",352507,"Vall d'Hebron","0001 0001",Dissabte,Ds,Laboral,2011,11,Novembre,19,Matí,11,"No és causa del  vianant",Turismo,Home,Conductor,53,"Ferit lleu","4585528,54","427936,09"
"2011S007840    ",8,"Nou Barris",50,"les Roquetes",701267,"Dalt (Besòs)",001470000,Dissabte,Ds,Laboral,2011,11,Novembre,19,Matí,12,"No és causa del  vianant",Turismo,Dona,Conductor,25,"Ferit lleu","4588786,70","431425,66"
"2011S007854    ",9,"Sant Andreu",57,"la Trinitat Vella",209900,Meridiana,"0734 0734",Diumenge,Dg,Laboral,2011,11,Novembre,20,Tarda,21,"No és causa del  vianant",Turismo,Home,Conductor,51,"Ferit lleu","4589479,99","432374,71"
"2011S007854    ",9,"Sant Andreu",57,"la Trinitat Vella",209900,Meridiana,"0734 0734",Diumenge,Dg,Laboral,2011,11,Novembre,20,Tarda,21,"No és causa del  vianant",Turismo,Home,Conductor,45,"Ferit lleu","4589479,99","432374,71"
"2011S007856    ",4,"Les Corts",19,"les Corts",199909,"Marquès de Sentmenat",0099X0099X,Dilluns,Dl,Laboral,2011,11,Novembre,21,Matí,08,"No és causa del  vianant",Ciclomotor,Dona,Conductor,28,"Ferit lleu","4582111,92","428362,41"
"2011S007858    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",30500,Badajoz,"0097 0111",Dilluns,Dl,Laboral,2011,11,Novembre,21,Matí,08,"No és causa del  vianant",Furgoneta,Dona,Conductor,41,"Ferit lleu","4583616,61","432734,30"
"2011S007859    ",1,"Ciutat Vella",2,"el Barri Gòtic",82901,Colom,"0001 0001",Dilluns,Dl,Laboral,2011,11,Novembre,21,Matí,11,"No és causa del  vianant",Motocicleta,Dona,Conductor,46,"Ferit lleu","4581582,76","431653,05"
"2011S008310    ",2,Eixample,10,"Sant Antoni",169409,"Corts Catalanes","0540 0542",Dissabte,Ds,Laboral,2011,12,Desembre,10,Tarda,17,"No és causa del  vianant",Motocicleta,Dona,Passatger,54,"Ferit lleu","4581782,80","429840,96"
"2011S008316    ",7,Horta-Guinardó,35,"el Guinardó",365702,"Mare de Déu de Montserrat",0263B0263B,Dissabte,Ds,Laboral,2011,12,Desembre,10,Tarda,15,"No és causa del  vianant",Autobús,Home,Passatger,89,"Ferit lleu","4586420,43","431247,36"
"2011S008326    ",7,Horta-Guinardó,41,"la Vall d'Hebron",701268,"Dalt (Llobregat)",001140000,Diumenge,Dg,Laboral,2011,12,Desembre,11,Tarda,18,"No és causa del  vianant",Motocicleta,Home,Conductor,27,"Ferit greu","4587209,89","428699,53"
"2011S008334    ",3,Sants-Montjuïc,18,Sants,48404,Brasil,"0004 0004",Dilluns,Dl,Laboral,2011,12,Desembre,12,Matí,09,"No és causa del  vianant",Motocicleta,Home,Conductor,41,"Ferit lleu","4581048,05","427400,58"
"2011S008336    ",3,Sants-Montjuïc,18,Sants,235208,Olzinelles,"0069 0069",Dilluns,Dl,Laboral,2011,12,Desembre,12,Matí,10,"No és causa del  vianant",Taxi,Dona,Vianant,75,"Ferit lleu","4580592,70","427935,67"
"2011S006808    ",3,Sants-Montjuïc,11,"el Poble Sec",701266,"Litoral (Llobregat)",001300000,Dilluns,Dl,Laboral,2011,10,Octubre,10,Matí,09,"No és causa del  vianant",Taxi,Dona,Passatger,72,"Ferit lleu","4579432,98","430515,24"
"2011S006810    ",6,Gràcia,28,"Vallcarca i els Penitents",44301,Bolívar,"0031 0031",Dilluns,Dl,Laboral,2011,10,Octubre,10,Matí,09,"No és causa del  vianant",Motocicleta,Home,Conductor,28,"Ferit lleu","4584826,30","428773,94"
"2011S006825    ",6,Gràcia,30,"la Salut",344000,Dalt,"0097 0099",Dilluns,Dl,Laboral,2011,10,Octubre,10,Tarda,17,"No és causa del  vianant",Ciclomotor,Dona,Conductor,18,"Ferit lleu","4584956,47","429662,46"
"2011S006833    ",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",297001,"Sant Antoni Maria Claret","0352 0354",Dilluns,Dl,Laboral,2011,10,Octubre,10,Tarda,19,"No és causa del  vianant",Motocicleta,Home,Conductor,30,"Ferit lleu","4585458,06","431634,78"
"2011S007332    ",2,Eixample,7,"la Dreta de l'Eixample",305100,"Sant Joan","0094 0094",Dilluns,Dl,Laboral,2011,10,Octubre,31,Matí,10,"No és causa del  vianant",Motocicleta,Home,Conductor,51,"Ferit lleu","4583558,80","430785,21"
"2011S007354    ",10,"Sant Martí",73,"la Verneda i la Pau",266405,Prim,"0196 0196",Divendres,Dv,Laboral,2011,11,Novembre,4,Tarda,18,"Desobeir el senyal del semàfor",Motocicleta,Dona,Vianant,84,"Ferit lleu","4586177,09","433658,28"
"2011S007871    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",330107,Tànger,0029B0029B,Dilluns,Dl,Laboral,2011,11,Novembre,21,Tarda,18,"No és causa del  vianant",Turismo,Home,Passatger,24,"Ferit lleu","4583675,86","432302,43"
"2011S007887    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0403 0403",Dimarts,Dm,Laboral,2011,11,Novembre,22,Matí,13,"No és causa del  vianant",Motocicleta,Home,Conductor,64,"Ferit lleu","4581174,27","429130,33"
"2011S008343    ",6,Gràcia,28,"Vallcarca i els Penitents",158107,Vallcarca,0134U0134U,Dilluns,Dl,Laboral,2011,12,Desembre,12,Matí,12,"No és causa del  vianant",Ciclomotor,Dona,Passatger,40,"Ferit lleu","4585130,69","428484,04"
"2011S008349    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",28000,Augusta,"0128 0132",Dilluns,Dl,Laboral,2011,12,Desembre,12,Tarda,17,"Creuar per fora pas de vianants",Turismo,Dona,Vianant,13,"Ferit greu","4583790,56","428686,17"
"2011S008357    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",268003,Provença,"0188 0188",Dilluns,Dl,Laboral,2011,12,Desembre,12,Tarda,20,"No és causa del  vianant",Ciclomotor,Dona,Conductor,29,"Ferit lleu","4582517,64","429396,40"
"2011S007363    ",2,Eixample,6,"la Sagrada Família",297001,"Sant Antoni Maria Claret","0222 0222",Dimecres,Dc,Laboral,2011,11,Novembre,2,Nit,00,"No és causa del  vianant",Taxi,Home,Conductor,40,"Ferit lleu","4584950,84","431116,19"
"2011S007374    ",7,Horta-Guinardó,43,Horta,235503,Porto,"0014 0014",Dimecres,Dc,Laboral,2011,11,Novembre,2,Matí,08,"No és causa del  vianant",Ciclomotor,Home,Conductor,22,"Ferit lleu","4587035,58","429650,97"
"2011S007375    ",9,"Sant Andreu",57,"la Trinitat Vella",34400,Bàrcino,0082I0082I,Dimecres,Dc,Laboral,2011,11,Novembre,2,Matí,09,"No és causa del  vianant",Motocicleta,Dona,Conductor,32,"Ferit lleu","4589299,82","432759,15"
"2011S007378    ",10,"Sant Martí",73,"la Verneda i la Pau",142901,Gelida,"0002 0002",Dimecres,Dc,Laboral,2011,11,Novembre,2,Matí,12,"No és causa del  vianant",Furgoneta,Dona,Vianant,82,"Ferit lleu","4585782,86","433696,83"
"2011S007380    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",113007,"Escoles Pies","0014 0014",Dimecres,Dc,Laboral,2011,11,Novembre,2,Matí,12,"No és causa del  vianant",Turismo,Dona,Passatger,8,"Ferit lleu","4583280,23","427822,54"
"2011S007898    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",700813,"Doctor Aiguader",0025X0025X,Dimecres,Dc,Laboral,2011,11,Novembre,23,Nit,05,"No és causa del  vianant",Ciclomotor,Home,Conductor,21,"Ferit lleu","4581839,04","432190,80"
"2011S007900    ",8,"Nou Barris",50,"les Roquetes",120807,Favència,0239U0239U,Dimecres,Dc,Laboral,2011,11,Novembre,23,Matí,07,"No és causa del  vianant",Furgoneta,Home,Conductor,35,"Ferit lleu","4588817,13","431453,99"
"2011S007909    ",2,Eixample,7,"la Dreta de l'Eixample",286504,"Roger de Flor","0189 0189",Dimecres,Dc,Laboral,2011,11,Novembre,23,Tarda,14,"No és causa del  vianant",Ciclomotor,Home,Conductor,19,"Ferit lleu","4583739,62","430745,90"
"2011S007910    ",2,Eixample,6,"la Sagrada Família",238400,Padilla,"0289 0293",Dimecres,Dc,Laboral,2011,11,Novembre,23,Matí,13,"Creuar per fora pas de vianants",Turismo,Dona,Vianant,24,"Ferit lleu","4584496,68","431138,38"
"2011S008389    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",89004,"Consell de Cent",0309B0309B,Dimecres,Dc,Laboral,2011,12,Desembre,14,Matí,09,"No és causa del  vianant",Turismo,Home,Conductor,75,"Ferit lleu","4582489,69","430090,07"
"2011S008400    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",322608,"Selva de Mar","0001 0001",Dimecres,Dc,Laboral,2011,12,Desembre,14,Tarda,16,"No és causa del  vianant",Turismo,Home,Passatger,31,"Ferit lleu","4584159,42","434440,08"
"2011S008404    ",9,"Sant Andreu",59,"el Bon Pastor",701133,"Mossèn Joan Cortinas",0004X0004X,Dimecres,Dc,Laboral,2011,12,Desembre,14,Tarda,20,"No és causa del  vianant",Turismo,Dona,Conductor,33,"Ferit lleu","4587426,55","433790,64"
"2011S008408    ",3,Sants-Montjuïc,12,"la Marina del Prat Vermell",701266,"Litoral (Llobregat)",001560000,Dijous,Dj,Laboral,2011,12,Desembre,15,Nit,04,"No és causa del  vianant",Turismo,Home,Conductor,21,"Ferit lleu","4577962,96","428462,57"
"2011S006877    ",2,Eixample,5,"el Fort Pienc",197302,Marina,"0103 0103",Dimecres,Dc,Laboral,2011,10,Octubre,12,Nit,05,"No és causa del  vianant",Taxi,Dona,Passatger,18,"Ferit lleu","4583121,13","432068,95"
"2011S006887    ",3,Sants-Montjuïc,13,"la Marina de Port",273502,Radi,"0010 0010",Dimecres,Dc,Laboral,2011,10,Octubre,12,Tarda,19,"No és causa del  vianant",Turismo,Home,Passatger,35,"Ferit lleu","4579636,24","427701,87"
"2011S006890    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",55807,"Francesc Macià","0001 0001",Dimecres,Dc,Laboral,2011,10,Octubre,12,Tarda,20,"No és causa del  vianant",Motocicleta,Home,Passatger,15,"Ferit lleu","4582960,41","428611,80"
"2011S006901    ",7,Horta-Guinardó,35,"el Guinardó",293601,"Sales i Ferré","0020 0020",Dijous,Dj,Laboral,2011,10,Octubre,13,Matí,08,"No és causa del  vianant",Motocicleta,Dona,Passatger,18,"Ferit lleu","4585881,07","431015,76"
"2011S006905    ",3,Sants-Montjuïc,13,"la Marina de Port",230601,"Mare de Déu de Port",0148V0148V,Dijous,Dj,Laboral,2011,10,Octubre,13,Matí,12,"No és causa del  vianant",Ciclomotor,Home,Conductor,17,"Ferit greu","4579046,22","428472,03"
"2011S006907    ",7,Horta-Guinardó,33,"el Baix Guinardó",76807,Sardenya,"0420 0420",Dijous,Dj,Laboral,2011,10,Octubre,13,Tarda,15,"No és causa del  vianant",Motocicleta,Home,Conductor,27,"Ferit lleu","4584634,99","430462,74"
"2011S007397    ",10,"Sant Martí",65,"el Clot",209900,Meridiana,0091B0091B,Dijous,Dj,Laboral,2011,11,Novembre,3,Matí,09,"No és causa del  vianant",Ciclomotor,Home,Conductor,18,"Ferit lleu","4584382,45","432104,13"
"2011S007415    ",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",286300,Rogent,"0064 0072",Divendres,Dv,Laboral,2011,11,Novembre,4,Matí,08,"No és causa del  vianant",Motocicleta,Home,Conductor,49,"Ferit lleu","4584797,39","431870,53"
"2011S007417    ",3,Sants-Montjuïc,16,"la Bordeta",169409,"Corts Catalanes",0169X0169X,Divendres,Dv,Laboral,2011,11,Novembre,4,Matí,06,"No és causa del  vianant",Turismo,Dona,Conductor,59,"Ferit lleu","4580080,77","428023,02"
"2011S007927    ",3,Sants-Montjuïc,16,"la Bordeta",143008,"Juan Gris","0028 0028",Dijous,Dj,Laboral,2011,11,Novembre,24,Matí,11,"No és causa del  vianant",Furgoneta,Dona,Vianant,24,"Ferit lleu","4579885,27","427608,98"
"2011S007930    ",2,Eixample,7,"la Dreta de l'Eixample",350308,València,"0321 0321",Dijous,Dj,Laboral,2011,11,Novembre,24,Matí,13,"No és causa del  vianant",Motocicleta,Home,Conductor,33,"Ferit lleu","4583323,08","430568,88"
"2011S007941    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",90502,Còrsega,"0187 0191",Dijous,Dj,Laboral,2011,11,Novembre,24,Nit,22,"No és causa del  vianant","Otros vehíc. a motor",Home,Conductor,42,"Ferit greu","4582623,38","429090,90"
"2011S007945    ",10,"Sant Martí",65,"el Clot",346800,Poblenou,"0183 0183",Divendres,Dv,Laboral,2011,11,Novembre,25,Matí,09,"No és causa del  vianant",Motocicleta,Home,Conductor,52,"Ferit lleu","4584553,24","432568,12"
"2011S008427    ",2,Eixample,7,"la Dreta de l'Eixample",191204,Mallorca,"0294 0294",Dijous,Dj,Laboral,2011,12,Desembre,15,Tarda,17,"No és causa del  vianant",Ciclomotor,Dona,Conductor,21,"Ferit lleu","4583347,35","430433,16"
"2011S008430    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",18505,Aragó,"0203 0203",Dijous,Dj,Laboral,2011,12,Desembre,15,Tarda,19,"No és causa del  vianant",Motocicleta,Home,Conductor,35,"Ferit lleu","4582390,14","429801,46"
"2011S008433    ",9,"Sant Andreu",60,"Sant Andreu",35800,Bartrina,"0064 0064",Dijous,Dj,Laboral,2011,12,Desembre,15,Tarda,19,"No és causa del  vianant",Ciclomotor,Dona,Conductor,21,"Ferit lleu","4588280,65","432214,53"
"2011S006912    ",6,Gràcia,28,"Vallcarca i els Penitents",33509,Ballester,"0073 0073",Dijous,Dj,Laboral,2011,10,Octubre,13,Matí,09,"No és causa del  vianant",Motocicleta,Home,Conductor,21,"Ferit lleu","4584656,38","428849,96"
"2011S006941    ",2,Eixample,10,"Sant Antoni",246000,Parlament,"0039 0039B",Divendres,Dv,Laboral,2011,10,Octubre,14,Tarda,15,"No és causa del  vianant",Motocicleta,Home,Conductor,49,"Ferit lleu","4581135,92","430094,74"
"2011S007434    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0495 0495",Divendres,Dv,Laboral,2011,11,Novembre,4,Tarda,21,"No és causa del  vianant",Turismo,Home,Passatger,16,"Ferit lleu","4581597,50","429572,34"
"2011S007444    ",2,Eixample,6,"la Sagrada Família",76807,Sardenya,"0360 0360",Dissabte,Ds,Laboral,2011,11,Novembre,5,Matí,13,"No és causa del  vianant",Ciclomotor,Home,Conductor,32,"Ferit lleu","4584304,27","430793,56"
"2011S007957    ",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",11903,"Alt de Gironella",0063V0063V,Divendres,Dv,Laboral,2011,11,Novembre,25,Tarda,16,"No és causa del  vianant",Motocicleta,Home,Conductor,24,"Ferit lleu","4583365,38","427606,05"
"2011S007963    ",7,Horta-Guinardó,36,"la Font d'en Fargues",248800,Pedrell,"0197 0197",Divendres,Dv,Laboral,2011,11,Novembre,25,Tarda,17,"No és causa del  vianant",Turismo,Home,Vianant,43,"Ferit lleu","4586279,76","429820,23"
"2011S007979    ",3,Sants-Montjuïc,14,"la Font de la Guatlla",169409,"Corts Catalanes","0280 0280",Dissabte,Ds,Laboral,2011,11,Novembre,26,Matí,11,"No és causa del  vianant",Turismo,Dona,Conductor,27,"Ferit lleu","4580558,50","428584,98"
"2011S007981    ",7,Horta-Guinardó,36,"la Font d'en Fargues",78303,Ciències,"0043 0043",Dissabte,Ds,Laboral,2011,11,Novembre,26,Matí,09,"Transitar a peu per la calçada",Turismo,Dona,Vianant,45,"Ferit lleu","4586529,19","429781,12"
"2011S007984    ",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",289105,Rosselló,"0557 0557",Divendres,Dv,Laboral,2011,11,Novembre,25,Tarda,17,"No és causa del  vianant",Turismo,Dona,Vianant,5,"Ferit lleu","4584918,93","431643,01"
"2011S008446    ",2,Eixample,7,"la Dreta de l'Eixample",286504,"Roger de Flor","0109 0111",Divendres,Dv,Laboral,2011,12,Desembre,16,Matí,10,"Desobeir el senyal del semàfor",Motocicleta,Home,Vianant,19,"Ferit lleu","4583243,57","431229,09"
"2011S008452    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",18006,"Antonio López","0002 0002",Divendres,Dv,Laboral,2011,12,Desembre,16,Tarda,14,"No és causa del  vianant",Motocicleta,Home,Conductor,47,"Ferit lleu","4581683,49","431673,99"
"2011S008464    ",3,Sants-Montjuïc,13,"la Marina de Port",369408,"Zona Franca","0244 0244",Divendres,Dv,Laboral,2011,12,Desembre,16,Tarda,18,"No és causa del  vianant",Turismo,Dona,Passatger,27,"Ferit lleu","4579673,52","427904,51"
"2011S006947    ",2,Eixample,5,"el Fort Pienc",209900,Meridiana,"0031 0031",Divendres,Dv,Laboral,2011,10,Octubre,14,Nit,22,"No és causa del  vianant",Motocicleta,Home,Conductor,37,"Ferit lleu","4583093,82","432085,18"
"2011S006951    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0427 0429",Dissabte,Ds,Laboral,2011,10,Octubre,15,Nit,01,"No és causa del  vianant",Turismo,Dona,Passatger,21,"Ferit lleu","4581292,31","429255,49"
"2011S006964    ",2,Eixample,7,"la Dreta de l'Eixample",89004,"Consell de Cent","0413 0415",Dissabte,Ds,Laboral,2011,10,Octubre,15,Tarda,17,"No és causa del  vianant",Ciclomotor,Home,Conductor,36,"Ferit lleu","4583220,14","430846,64"
"2011S006971    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",359109,"Lluís Companys","0018 0022",Diumenge,Dg,Laboral,2011,10,Octubre,16,Matí,11,"No és causa del  vianant",Turismo,Home,Passatger,50,"Ferit lleu","4582718,81","431651,13"
"2011S007473    ",1,"Ciutat Vella",3,"la Barceloneta",700654,Litoral,"0002 0010",Dilluns,Dl,Laboral,2011,11,Novembre,7,Nit,05,"No és causa del  vianant",Taxi,Home,Conductor,21,"Ferit lleu","4582127,97","432766,76"
"2011S007490    ",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",105304,"Dos de Maig","0296 0296",Dilluns,Dl,Laboral,2011,11,Novembre,7,Nit,22,"No és causa del  vianant",Turismo,Dona,Conductor,40,"Ferit lleu","4584864,48","431363,56"
"2011S007989    ",4,"Les Corts",19,"les Corts",231502,Numància,"0080 0082",Dissabte,Ds,Laboral,2011,11,Novembre,26,Tarda,16,"No és causa del  vianant",Motocicleta,Home,Conductor,27,"Ferit lleu","4582049,79","427977,61"
"2011S008002    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",18006,"Antonio López","0002 0002",Diumenge,Dg,Laboral,2011,11,Novembre,27,Nit,00,"No és causa del  vianant",Motocicleta,Home,Conductor,45,"Ferit lleu","4581683,49","431673,99"
"2011S008011    ",10,"Sant Martí",65,"el Clot",209900,Meridiana,"0156 0156",Diumenge,Dg,Laboral,2011,11,Novembre,27,Tarda,16,"No és causa del  vianant",Motocicleta,Home,Conductor,19,"Ferit lleu","4584842,81","432161,11"
"2011S008487    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",223606,Muntaner,"0092 0092",Dissabte,Ds,Laboral,2011,12,Desembre,17,Matí,12,"No és causa del  vianant",Motocicleta,Home,Conductor,46,"Ferit lleu","4582426,01","429629,80"
"2011S008494    ",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",701629,"Isaac Newton","0013 0013",Dissabte,Ds,Laboral,2011,12,Desembre,17,Tarda,17,"No és causa del  vianant",Furgoneta,Home,Passatger,41,"Ferit lleu","4585357,52","427649,79"
"2011S008508    ",3,Sants-Montjuïc,11,"el Poble Sec",198804,Paral·lel,"0109 0109",Diumenge,Dg,Laboral,2011,12,Desembre,18,Nit,05,"No és causa del  vianant",Motocicleta,Home,Conductor,34,"Ferit lleu","4580907,22","430057,84"
"2011S006975    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",350308,València,"0187 0187",Diumenge,Dg,Laboral,2011,10,Octubre,16,Tarda,17,"No és causa del  vianant",Motocicleta,Dona,Conductor,36,"Ferit lleu","4582520,28","429750,20"
"2011S006976    ",6,Gràcia,28,"Vallcarca i els Penitents",701267,"Dalt (Besòs)",001010000,Diumenge,Dg,Laboral,2011,10,Octubre,16,Tarda,19,"No és causa del  vianant",Motocicleta,Home,Conductor,47,"Ferit lleu","4585990,55","428235,91"
"2011S006979    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",350308,València,"0099 0099",Diumenge,Dg,Laboral,2011,10,Octubre,16,Nit,23,"No és causa del  vianant",Ciclomotor,Dona,Passatger,39,"Ferit lleu","4582108,64","429331,30"
"2011S006980    ",6,Gràcia,28,"Vallcarca i els Penitents",355505,Velázquez,"0001 0001",Dilluns,Dl,Laboral,2011,10,Octubre,17,Nit,00,"No és causa del  vianant",Ciclomotor,Dona,Conductor,25,"Ferit lleu","4584595,90","428944,01"
"2011S007003    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",223606,Muntaner,"0170 0170",Dilluns,Dl,Laboral,2011,10,Octubre,17,Tarda,19,"No és causa del  vianant",Motocicleta,Dona,Vianant,85,"Ferit lleu","4582806,63","429257,53"
"2011S007494    ",2,Eixample,6,"la Sagrada Família",350308,València,"0391 0391",Dimarts,Dm,Laboral,2011,11,Novembre,8,Matí,07,"No és causa del  vianant",Motocicleta,Home,Conductor,51,"Ferit lleu","4583791,85","431047,83"
"2011S008018    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",18505,Aragó,"0149 0149",Dilluns,Dl,Laboral,2011,11,Novembre,28,Matí,07,"No és causa del  vianant",Taxi,Home,Passatger,32,"Ferit lleu","4582050,42","429461,94"
"2011S008031    ",3,Sants-Montjuïc,15,Hostafrancs,108700,Elisi,0038U0038U,Dilluns,Dl,Laboral,2011,11,Novembre,28,Tarda,15,"No és causa del  vianant",Autobús,Home,Conductor,48,"Ferit lleu","4581348,87","428567,38"
"2011S008518    ",10,"Sant Martí",73,"la Verneda i la Pau",153205,Guipúscoa,0122X0122X,Diumenge,Dg,Laboral,2011,12,Desembre,18,Tarda,20,"No és causa del  vianant",Motocicleta,Home,Conductor,29,"Ferit lleu","4585949,36","433491,96"
"2011S007013    ",9,"Sant Andreu",57,"la Trinitat Vella",701267,"Dalt (Besòs)",001600000,Dimarts,Dm,Laboral,2011,10,Octubre,18,Matí,10,"No és causa del  vianant",Turismo,Dona,Conductor,41,"Ferit lleu","4588934,51","432708,20"
"2011S006522    ",10,"Sant Martí",73,"la Verneda i la Pau",700037,Binèfar,"0001 0001",Dijous,Dj,Laboral,2011,9,Setembre,29,Tarda,14,"No és causa del  vianant",Turismo,Home,Conductor,26,"Ferit lleu","4586367,74","433488,63"
"2011S006527    ",9,"Sant Andreu",59,"el Bon Pastor",701357,Potosí,"0006 0006",Dijous,Dj,Laboral,2011,9,Setembre,29,Tarda,17,"No és causa del  vianant",Turismo,Dona,Passatger,60,"Ferit lleu","4588406,80","433205,77"
"2011S008619    ",6,Gràcia,32,"el Camp d'en Grassot i Gràcia Nova",305100,"Sant Joan","0165 0167",Dimecres,Dc,Laboral,2011,12,Desembre,21,Tarda,20,"No és causa del  vianant",Motocicleta,Home,Conductor,36,"Ferit lleu","4583984,90","430285,12"
"2011S008630    ",1,"Ciutat Vella",1,"el Raval",701349,Drassanes,"0001 0001",Dijous,Dj,Laboral,2011,12,Desembre,22,Matí,11,"No és causa del  vianant",Turismo,Home,Passatger,21,"Ferit lleu","4580892,36","431214,13"
"2011S008634    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",110803,Entença,"0139 0139",Dijous,Dj,Laboral,2011,12,Desembre,22,Matí,11,"No és causa del  vianant",Motocicleta,Dona,Conductor,35,"Ferit lleu","4581712,62","428800,07"
"2011S008642    ",7,Horta-Guinardó,43,Horta,701267,"Dalt (Besòs)",0004S0000,Dimarts,Dm,Laboral,2011,12,Desembre,27,Tarda,14,"No és causa del  vianant",Furgoneta,Home,Conductor,21,"Ferit lleu","4588109,77","429819,22"
"2011S008644    ",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",139805,Ganduxer,"0112 0112",Dijous,Dj,Laboral,2011,12,Desembre,22,Tarda,18,"No és causa del  vianant",Ciclomotor,Dona,Conductor,22,"Ferit lleu","4583924,10","427572,76"
"2011S008580    ",9,"Sant Andreu",60,"Sant Andreu",209900,Meridiana,"0450 0454",Dimarts,Dm,Laboral,2011,12,Desembre,20,Tarda,15,"No és causa del  vianant",Turismo,Dona,Conductor,24,"Ferit lleu","4587484,69","431930,14"
"2011S008598    ",7,Horta-Guinardó,39,"Sant Genís dels Agudells",148409,"Sant Cugat","0317 0317",Dimecres,Dc,Laboral,2011,12,Desembre,21,Matí,11,"No és causa del  vianant",Motocicleta,Home,Conductor,20,"Ferit lleu","4587251,84","427726,48"
"2011S008612    ",2,Eixample,7,"la Dreta de l'Eixample",148307,Gràcia,"0021 0021",Dimecres,Dc,Laboral,2011,12,Desembre,21,Tarda,18,"No és causa del  vianant",Motocicleta,Home,Conductor,47,"Ferit lleu","4582633,97","430417,38"
"2011S008655    ",1,"Ciutat Vella",1,"el Raval",140203,Drassanes,"0027 0027",Dijous,Dj,Laboral,2011,12,Desembre,22,Tarda,19,"No és causa del  vianant",Turismo,Home,Vianant,53,"Ferit lleu","4581116,38","430873,16"
"2011S008656    ",3,Sants-Montjuïc,11,"el Poble Sec",322302,Segura,"0031 0033",Divendres,Dv,Laboral,2011,12,Desembre,23,Nit,00,"No és causa del  vianant",Ciclomotor,Dona,Conductor,19,"Ferit lleu","4579673,18","428569,72"
"2011S008680    ",3,Sants-Montjuïc,12,"la Marina del Prat Vermell",701265,"Litoral (Besòs)",001630000,Divendres,Dv,Laboral,2011,12,Desembre,23,Tarda,15,"No és causa del  vianant",Motocicleta,Home,Conductor,46,"Ferit greu","4577512,76","427570,90"
"2011S008702    ",2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0422 0422",Dissabte,Ds,Laboral,2011,12,Desembre,24,Nit,03,"No és causa del  vianant",Turismo,Dona,Passatger,43,"Ferit lleu","4583434,04","430094,01"
"2011S008709    ",4,"Les Corts",19,"les Corts",278302,"Reina Maria Cristina","9997 9997",Dissabte,Ds,Laboral,2011,12,Desembre,24,Tarda,19,"No és causa del  vianant",Turismo,Dona,Vianant,56,"Ferit lleu","4582432,92","427178,74"
"2011S008714    ",1,"Ciutat Vella",2,"el Barri Gòtic",82901,Colom,"0015 0015",Diumenge,Dg,Laboral,2011,12,Desembre,25,Matí,10,"No és causa del  vianant",Autobús,Dona,Passatger,80,"Ferit lleu","4581361,69","431524,64"
"2011S008721    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",28000,Augusta,"0202 0226",Diumenge,Dg,Laboral,2011,12,Desembre,25,Tarda,18,"Desobeir el senyal del semàfor",Motocicleta,Dona,Conductor,26,"Ferit lleu","4583499,13","428173,84"
