Número d expedient;Codi districte;Nom districte;Codi barri;Nom barri;Codi carrer;Nom carrer;Num postal caption;Descripció dia setmana;Dia setmana;Descripció tipus dia;NK Any;Mes de any;Nom mes;Dia de mes;Hora de dia;Descripció torn;Descripció causa vianant;Número de morts;Número de lesionats lleus;Número de lesionats greus;Número de víctimes;Número de vehicles implicats;Coordenada UTM (Y);Coordenada UTM (X)
2015S005113;3;Sants-Montjuïc;15;Hostafrancs;89004;Consell de Cent;0006 0006;Divendres;Dv;Laboral;2015;7;Juliol;3;14;Tarda;No és causa del  vianant;0;1;0;1;4;4581006,41;428505,64
2015S002756;3;Sants-Montjuïc;15;Hostafrancs;89004;Consell de Cent;0016 0016;Dimarts;Dm;Laboral;2015;4;Abril;14;07;Matí;No és causa del  vianant;0;1;0;1;2;4581043,06;428567,16
2015S002399;3;Sants-Montjuïc;15;Hostafrancs;355403;Vint-i-sis de gener de 1641;0022 0022;Diumenge;Dg;Laboral;2015;3;Març;29;18;Tarda;No és causa del  vianant;0;1;0;1;2;4580831,89;428305,74
2015S002846;3;Sants-Montjuïc;15;Hostafrancs;94809;Creu Coberta;0056 0056;Dijous;Dj;Laboral;2015;4;Abril;16;22;Nit;No és causa del  vianant;0;1;0;1;2;4580977,89;428638,18
2015S006953;3;Sants-Montjuïc;14;la Font de la Guatlla;169409;Corts Catalanes;0230 0230;Dimecres;Dc;Laboral;2015;9;Setembre;16;09;Matí;No és causa del  vianant;0;1;0;1;2;4580378,76;428401,57
2015S004719;3;Sants-Montjuïc;14;la Font de la Guatlla;169409;Corts Catalanes;0230 0230;Dijous;Dj;Laboral;2015;6;Juny;18;21;Tarda;No és causa del  vianant;0;1;0;1;2;4580378,76;428401,57
2015S009306;3;Sants-Montjuïc;14;la Font de la Guatlla;169409;Corts Catalanes;0244 0244;Dimarts;Dm;Laboral;2015;12;Desembre;8;06;Matí;No és causa del  vianant;0;1;0;1;2;4580432,91;428456,73
2015S000809;3;Sants-Montjuïc;15;Hostafrancs;267102;Príncep Jordi;0027 0027;Dilluns;Dl;Laboral;2015;2;Febrer;2;10;Matí;No és causa del  vianant;0;1;0;1;2;4581076,62;428818,83
2015S006935;3;Sants-Montjuïc;15;Hostafrancs;339509;Torre d'en Damians;0001 0001;Dimarts;Dm;Laboral;2015;9;Setembre;15;14;Tarda;No és causa del  vianant;0;0;0;0;1;4580991,19;428564,27
2015S005318;3;Sants-Montjuïc;14;la Font de la Guatlla;169409;Corts Catalanes;0286 0288;Dijous;Dj;Laboral;2015;7;Juliol;9;19;Tarda;No és causa del  vianant;0;1;0;1;2;4580596,99;428624,27
2015S007154;3;Sants-Montjuïc;16;la Bordeta;30602;Badal;0119 0119;Dimecres;Dc;Laboral;2015;9;Setembre;23;11;Matí;No és causa del  vianant;0;1;0;1;2;4580557,04;427486,08
2015S008428;3;Sants-Montjuïc;16;la Bordeta;51001;Bonaventura Pollés;0004 0004;Dilluns;Dl;Laboral;2015;11;Novembre;9;07;Matí;No és causa del  vianant;0;1;0;1;2;4580446,34;427606,05
2015S009399;3;Sants-Montjuïc;16;la Bordeta;30602;Badal;0029 0031;Divendres;Dv;Laboral;2015;12;Desembre;11;08;Matí;No és causa del  vianant;0;1;0;1;2;4580029,81;427661,24
2015S007511;3;Sants-Montjuïc;16;la Bordeta;160903;Ildefons Cerdà;0005 0005;Dimecres;Dc;Laboral;2015;10;Octubre;7;07;Matí;No és causa del  vianant;0;1;0;1;2;4579792,08;427711,55
2015S008876;3;Sants-Montjuïc;16;la Bordeta;169409;Corts Catalanes;0121 0121;Dimarts;Dm;Laboral;2015;11;Novembre;24;17;Tarda;No és causa del  vianant;0;1;0;1;2;4579751,39;427647,50
2015S005556;3;Sants-Montjuïc;16;la Bordeta;169409;Corts Catalanes;0121 0121;Dissabte;Ds;Laboral;2015;7;Juliol;18;18;Tarda;No és causa del  vianant;0;1;0;1;2;4579751,39;427647,50
2015S006634;3;Sants-Montjuïc;16;la Bordeta;272452;Quetzal;0004 0004;Dijous;Dj;Laboral;2015;9;Setembre;3;14;Tarda;No és causa del  vianant;0;1;0;1;3;4579999,25;427538,98
2015S002818;3;Sants-Montjuïc;16;la Bordeta;169409;Corts Catalanes;0187 0187;Dijous;Dj;Laboral;2015;4;Abril;16;07;Matí;Altres;0;1;0;1;1;4580225,70;428170,77
2015S002226;3;Sants-Montjuïc;16;la Bordeta;169409;Corts Catalanes;0187 0187;Dimarts;Dm;Laboral;2015;3;Març;24;11;Matí;No és causa del  vianant;0;1;0;1;2;4580225,70;428170,77
2015S003165;3;Sants-Montjuïc;16;la Bordeta;169409;Corts Catalanes;0187 0187;Diumenge;Dg;Laboral;2015;4;Abril;26;22;Nit;No és causa del  vianant;0;2;0;2;2;4580225,70;428170,77
2015S007890;3;Sants-Montjuïc;16;la Bordeta;169409;Corts Catalanes;0163 0163;Dimarts;Dm;Laboral;2015;10;Octubre;20;20;Tarda;No és causa del  vianant;0;1;0;1;1;4580039,76;427959,08
2015S000422;3;Sants-Montjuïc;16;la Bordeta;193800;Manzanares;0017 0017;Dilluns;Dl;Laboral;2015;1;Gener;19;01;Nit;No és causa del  vianant;0;2;0;2;2;4580512,50;427764,33
2015S006208;3;Sants-Montjuïc;16;la Bordeta;701377;Carrilet;0019 0019;Divendres;Dv;Laboral;2015;8;Agost;14;12;Matí;No és causa del  vianant;0;1;0;1;3;4579954,43;427798,47
2015S001591;3;Sants-Montjuïc;15;Hostafrancs;169409;Corts Catalanes;0295I0301I;Diumenge;Dg;Laboral;2015;3;Març;1;15;Tarda;No és causa del  vianant;0;0;0;0;2;4580660,59;428571,84
2015S000186;3;Sants-Montjuïc;15;Hostafrancs;169409;Corts Catalanes;0307 0311;Divendres;Dv;Laboral;2015;1;Gener;9;23;Nit;No és causa del  vianant;0;1;0;1;2;4580673,05;428627,65
2015S001199;3;Sants-Montjuïc;16;la Bordeta;222603;Moianès;0019 0027;Dimarts;Dm;Laboral;2015;2;Febrer;17;09;Matí;No és causa del  vianant;0;1;0;1;2;4580523,49;428359,40
2015S003367;3;Sants-Montjuïc;16;la Bordeta;30602;Badal;0024 0026;Dilluns;Dl;Laboral;2015;5;Maig;4;09;Matí;No és causa del  vianant;0;1;0;1;2;4580027,73;427721,43
2015S004258;3;Sants-Montjuïc;15;Hostafrancs;169409;Corts Catalanes;0255 0257;Dimecres;Dc;Laboral;2015;6;Juny;3;16;Tarda;No és causa del  vianant;0;1;0;1;2;4580468,50;428418,83
2015S006559;3;Sants-Montjuïc;15;Hostafrancs;169409;Corts Catalanes;0255 0257;Dilluns;Dl;Laboral;2015;8;Agost;31;22;Nit;Creuar per fora pas de vianants;0;2;0;2;1;4580468,50;428418,83
2015S008567;3;Sants-Montjuïc;15;Hostafrancs;169409;Corts Catalanes;0267 0269;Divendres;Dv;Laboral;2015;11;Novembre;13;11;Matí;No és causa del  vianant;0;1;0;1;2;4580509,90;428461,08
2015S004154;3;Sants-Montjuïc;15;Hostafrancs;222603;Moianès;0002 0002;Divendres;Dv;Laboral;2015;5;Maig;29;12;Matí;No és causa del  vianant;0;1;0;1;2;4580453,80;428378,95
2015S001816;3;Sants-Montjuïc;16;la Bordeta;282252;Blanca;0195 0195;Dilluns;Dl;Laboral;2015;3;Març;9;19;Tarda;No és causa del  vianant;0;4;0;4;2;4580161,18;427487,16
2015S004342;3;Sants-Montjuïc;16;la Bordeta;282252;Blanca;0195B0195B;Divendres;Dv;Laboral;2015;6;Juny;5;17;Tarda;No és causa del  vianant;0;2;0;2;2;4580161,18;427487,16
2015S005713;3;Sants-Montjuïc;15;Hostafrancs;309508;Sant Pere d'Abanto;0000 0000;Divendres;Dv;Laboral;2015;7;Juliol;24;14;Tarda;No és causa del  vianant;0;0;0;0;1;4580594,81;428429,80
2015S008517;3;Sants-Montjuïc;16;la Bordeta;272452;Quetzal;0025 0025;Dimecres;Dc;Laboral;2015;11;Novembre;11;19;Tarda;No és causa del  vianant;0;1;0;1;1;4580135,52;427677,28
2015S006931;3;Sants-Montjuïc;17;Sants - Badal;187207;Madrid;0092 0092;Dimarts;Dm;Laboral;2015;9;Setembre;15;14;Tarda;No és causa del  vianant;0;1;0;1;2;4581315,73;427119,67
2015S007524;3;Sants-Montjuïc;17;Sants - Badal;328808;Sugranyes;0038 0038;Dimecres;Dc;Laboral;2015;10;Octubre;7;11;Matí;No és causa del  vianant;0;1;2;3;1;4580847,15;427203,21
2015S003219;3;Sants-Montjuïc;17;Sants - Badal;36100;Bassegoda;0000 0000;Dimarts;Dm;Laboral;2015;4;Abril;28;14;Tarda;No és causa del  vianant;0;0;0;0;2;4580935,51;426913,82
2015S006270;3;Sants-Montjuïc;17;Sants - Badal;312400;Sants;0359 0359;Dimarts;Dm;Laboral;2015;8;Agost;18;08;Matí;No és causa del  vianant;0;1;0;1;2;4581016,57;426995,13
2015S007098;3;Sants-Montjuïc;17;Sants - Badal;23800;Arizala;0009 0009;Dilluns;Dl;Laboral;2015;9;Setembre;21;15;Tarda;No és causa del  vianant;0;0;0;0;1;4581111,13;426918,91
2015S004574;3;Sants-Montjuïc;17;Sants - Badal;282252;Blanca;0127 0127;Dissabte;Ds;Laboral;2015;6;Juny;13;18;Tarda;No és causa del  vianant;0;0;0;0;2;4580561,61;427162,66
2015S008450;3;Sants-Montjuïc;18;Sants;187207;Madrid;0148 0150;Dilluns;Dl;Laboral;2015;11;Novembre;9;16;Tarda;No és causa del  vianant;0;0;0;0;2;4581496,60;427378,01
2015S005114;3;Sants-Montjuïc;18;Sants;333900;Tenor Masini;0089B0089B;Divendres;Dv;Laboral;2015;7;Juliol;3;13;Matí;No és causa del  vianant;0;1;0;1;2;4581421,31;427430,88
2015S006628;3;Sants-Montjuïc;18;Sants;312400;Sants;0219 0219;Dijous;Dj;Laboral;2015;9;Setembre;3;06;Matí;No és causa del  vianant;0;2;0;2;1;4580997,41;427504,14
2015S000140;3;Sants-Montjuïc;18;Sants;312400;Sants;0255 0255;Dijous;Dj;Laboral;2015;1;Gener;8;14;Tarda;No és causa del  vianant;0;1;0;1;1;4581000,50;427418,09
2015S004983;3;Sants-Montjuïc;18;Sants;98005;Daoíz i Velarde;0010 0010;Diumenge;Dg;Laboral;2015;6;Juny;28;17;Tarda;No és causa del  vianant;0;2;0;2;1;4580887,57;427629,87
2015S004000;3;Sants-Montjuïc;18;Sants;312400;Sants;0095 0097;Diumenge;Dg;Laboral;2015;5;Maig;24;05;Nit;No és causa del  vianant;0;1;0;1;2;4580983,83;427826,71
2015S005133;3;Sants-Montjuïc;18;Sants;142504;Gaiarre;0032 0032;Divendres;Dv;Laboral;2015;7;Juliol;3;22;Nit;No és causa del  vianant;0;0;0;0;2;4580833,97;428187,86
2015S003517;3;Sants-Montjuïc;18;Sants;348703;Autonomia;0013 0013;Divendres;Dv;Laboral;2015;5;Maig;8;15;Tarda;No és causa del  vianant;0;1;0;1;2;4581154,30;428058,55
2015S006169;3;Sants-Montjuïc;18;Sants;312400;Sants;0025 0025;Dimecres;Dc;Laboral;2015;8;Agost;12;16;Tarda;No és causa del  vianant;0;1;0;1;1;4580972,57;428138,86
2015S000079;3;Sants-Montjuïc;18;Sants;319603;Sant Crist;0000 0000;Dilluns;Dl;Laboral;2015;1;Gener;5;20;Tarda;No és causa del  vianant;0;1;0;1;2;4580910,00;428098,54
2015S002511;3;Sants-Montjuïc;18;Sants;41904;Béthencourt;0011 0011;Divendres;Dv;Laboral;2015;4;Abril;3;17;Tarda;No és causa del  vianant;0;0;0;0;2;4581410,88;427926,57
2015S007640;3;Sants-Montjuïc;18;Sants;312400;Sants;0081 0081;Diumenge;Dg;Laboral;2015;10;Octubre;11;20;Tarda;No és causa del  vianant;0;2;0;2;2;4580980,32;427917,45
2015S000692;3;Sants-Montjuïc;18;Sants;348703;Autonomia;0002 0002;Dimecres;Dc;Laboral;2015;1;Gener;28;16;Tarda;No és causa del  vianant;0;1;0;1;2;4581150,03;427962,74
2015S006675;4;Les Corts;19;les Corts;231502;Numància;0112 0112;Divendres;Dv;Laboral;2015;9;Setembre;4;20;Tarda;No és causa del  vianant;0;1;0;1;2;4582222,19;427846,42
2015S000360;4;Les Corts;19;les Corts;343903;Corts;0282 0282;Divendres;Dv;Laboral;2015;1;Gener;16;11;Matí;No és causa del  vianant;0;1;0;1;2;4582291,37;427834,96
2015S004904;4;Les Corts;19;les Corts;343903;Corts;0282 0282;Dijous;Dj;Laboral;2015;6;Juny;25;16;Tarda;No és causa del  vianant;0;1;0;1;2;4582291,37;427834,96
2015S000015;4;Les Corts;19;les Corts;166659;Joaquim Ruyra;0000 0000;Divendres;Dv;Laboral;2015;1;Gener;2;11;Matí;No és causa del  vianant;0;1;0;1;2;4582596,15;428116,65
2015S003917;4;Les Corts;19;les Corts;320704;Sarrià;0069 0069;Dijous;Dj;Laboral;2015;5;Maig;21;12;Matí;No és causa del  vianant;0;0;1;1;2;4582700,96;428216,52
2015S002931;4;Les Corts;19;les Corts;107004;Equador;0077 0077;Dissabte;Ds;Laboral;2015;4;Abril;18;15;Tarda;No és causa del  vianant;0;1;0;1;2;4582338,80;428047,47
2015S003432;4;Les Corts;19;les Corts;110803;Entença;0227 0231;Dimecres;Dc;Laboral;2015;5;Maig;6;14;Tarda;No és causa del  vianant;0;1;0;1;2;4582238,59;428282,12
2015S005069;4;Les Corts;19;les Corts;330901;Taquígraf Serra;0016 0016;Dimecres;Dc;Laboral;2015;7;Juliol;1;15;Tarda;No és causa del  vianant;0;1;0;1;2;4582210,34;428174,39
2015S009460;4;Les Corts;19;les Corts;330708;Taquígraf Garriga;0188 0188;Dissabte;Ds;Laboral;2015;12;Desembre;12;21;Tarda;No és causa del  vianant;0;1;0;1;1;4582698,07;428256,54
2015S002287;4;Les Corts;19;les Corts;-1;Desconegut;Desconegut;Dimecres;Dc;Laboral;2015;3;Març;25;19;Tarda;Transitar a peu per la calçada;0;1;0;1;1;-1;-1
2015S008629;4;Les Corts;19;les Corts;88001;Comtes de Bell-lloc;0150 0154;Dilluns;Dl;Laboral;2015;11;Novembre;16;09;Matí;No és causa del  vianant;0;1;0;1;2;4581775,03;427863,68
2015S009892;4;Les Corts;19;les Corts;51806;Bordeus;0002 0002;Diumenge;Dg;Laboral;2015;12;Desembre;27;22;Nit;No és causa del  vianant;0;1;0;1;2;4582427,50;428357,96
2015S002754;4;Les Corts;19;les Corts;162002;Josep Tarradellas;0133 0139;Dimarts;Dm;Laboral;2015;4;Abril;14;07;Matí;No és causa del  vianant;0;0;1;1;2;4582622,63;428463,72
2015S003009;4;Les Corts;19;les Corts;320704;Sarrià;0053 0053;Dimarts;Dm;Laboral;2015;4;Abril;21;22;Nit;No és causa del  vianant;0;3;0;3;2;4582667,85;428419,90
2015S003406;4;Les Corts;19;les Corts;144601;Diagonal;0499 0499;Dimarts;Dm;Laboral;2015;5;Maig;5;15;Tarda;No és causa del  vianant;0;1;0;1;2;4582806,27;428383,76
2015S000104;4;Les Corts;19;les Corts;352904;Vallespir;0180 0180;Dimarts;Dm;Laboral;2015;1;Gener;6;22;Nit;No és causa del  vianant;0;1;0;1;2;4581925,81;427707,80
2015S006293;3;Sants-Montjuïc;18;Sants;231502;Numància;0022 0024;Dimecres;Dc;Laboral;2015;8;Agost;19;09;Matí;No és causa del  vianant;0;1;0;1;2;4581734,00;428235,27
2015S006466;3;Sants-Montjuïc;18;Sants;231502;Numància;0036 0036;Dijous;Dj;Laboral;2015;8;Agost;27;20;Tarda;No és causa del  vianant;0;1;0;1;2;4581810,25;428168,92
2015S006517;4;Les Corts;19;les Corts;320704;Sarrià;0052 0052;Diumenge;Dg;Laboral;2015;8;Agost;30;08;Matí;No és causa del  vianant;0;0;0;0;4;4582722,49;428292,79
2015S000047;4;Les Corts;19;les Corts;250450;Martí i Julià;0004 0004;Diumenge;Dg;Laboral;2015;1;Gener;4;12;Matí;No és causa del  vianant;0;1;0;1;3;4582626,50;427413,63
2015S008091;4;Les Corts;19;les Corts;128059;Flos i Calcat;0001 0001;Dimecres;Dc;Laboral;2015;10;Octubre;28;09;Matí;No és causa del  vianant;0;1;0;1;2;4582675,20;427311,28
2015S005310;4;Les Corts;19;les Corts;343903;Corts;0183 0183;Dijous;Dj;Laboral;2015;7;Juliol;9;17;Tarda;No és causa del  vianant;0;1;0;1;2;4581836,03;427235,95
2015S009379;4;Les Corts;20;la Maternitat i Sant Ramon;187207;Madrid;0055I0055I;Dijous;Dj;Laboral;2015;12;Desembre;10;12;Matí;Creuar per fora pas de vianants;0;4;0;4;1;4581300,85;427001,28
2015S009337;4;Les Corts;19;les Corts;144601;Diagonal;0589 0591;Dimecres;Dc;Laboral;2015;12;Desembre;9;14;Tarda;No és causa del  vianant;0;1;0;1;2;4582497,52;427472,40
2015S000996;4;Les Corts;19;les Corts;320409;Sarasate;0004 0004;Dilluns;Dl;Laboral;2015;2;Febrer;9;12;Matí;No és causa del  vianant;0;0;0;0;3;4582592,94;427300,62
2015S002110;4;Les Corts;19;les Corts;231502;Numància;0175 0175;Divendres;Dv;Laboral;2015;3;Març;20;07;Matí;No és causa del  vianant;0;1;0;1;2;4582517,89;427581,62
2015S004043;4;Les Corts;19;les Corts;278903;Remei;0001 0001;Dilluns;Dl;Laboral;2015;5;Maig;25;19;Tarda;No és causa del  vianant;0;1;0;1;2;4582241,88;427501,73
2015S001116;4;Les Corts;19;les Corts;186907;Lluçà;0042 0046;Divendres;Dv;Laboral;2015;2;Febrer;13;10;Matí;No és causa del  vianant;0;1;0;1;1;4581821,75;427404,61
2015S000591;4;Les Corts;19;les Corts;118306;Europa;0016 0016;Dissabte;Ds;Laboral;2015;1;Gener;24;18;Tarda;No és causa del  vianant;0;1;0;1;2;4582278,73;427318,44
2015S008921;3;Sants-Montjuïc;18;Sants;285104;Robrenyo;0011 0015;Dimecres;Dc;Laboral;2015;11;Novembre;25;16;Tarda;No és causa del  vianant;0;1;0;1;2;4581655,99;427934,61
2015S005715;4;Les Corts;19;les Corts;231502;Numància;0129 0129;Divendres;Dv;Laboral;2015;7;Juliol;24;16;Tarda;No és causa del  vianant;0;1;0;1;2;4582299,68;427754,03
2015S008948;4;Les Corts;19;les Corts;66508;Carles III;0104 0104;Dijous;Dj;Laboral;2015;11;Novembre;26;12;Matí;No és causa del  vianant;0;1;0;1;2;4582338,55;427150,12
2015S009511;4;Les Corts;19;les Corts;260704;Pobla de Lillet;0022 0022;Dilluns;Dl;Laboral;2015;12;Desembre;14;15;Tarda;No és causa del  vianant;0;0;0;0;1;4581643,03;427333,59
2015S004483;4;Les Corts;19;les Corts;343903;Corts;0311 0311;Dimecres;Dc;Laboral;2015;6;Juny;10;18;Tarda;No és causa del  vianant;0;1;0;1;2;4582375,37;427910,99
2015S001061;4;Les Corts;19;les Corts;128059;Flos i Calcat;0011 0011;Dimecres;Dc;Laboral;2015;2;Febrer;11;12;Matí;No és causa del  vianant;0;1;0;1;2;4582691,58;427403,67
2015S001847;4;Les Corts;19;les Corts;330800;Taquígraf Martí;0001 0001;Dimarts;Dm;Laboral;2015;3;Març;10;15;Tarda;No és causa del  vianant;0;1;0;1;2;4582055,99;427275,98
2015S009106;4;Les Corts;20;la Maternitat i Sant Ramon;343903;Corts;0130 0132;Dilluns;Dl;Laboral;2015;11;Novembre;30;23;Nit;No és causa del  vianant;0;1;0;1;2;4581610,46;427025,99
2015S005927;4;Les Corts;19;les Corts;144601;Diagonal;0644 0644;Dissabte;Ds;Laboral;2015;8;Agost;1;21;Tarda;No és causa del  vianant;0;2;0;2;2;4582691,12;427716,33
2015S002871;4;Les Corts;19;les Corts;144601;Diagonal;0644 0644;Divendres;Dv;Laboral;2015;4;Abril;17;09;Matí;No és causa del  vianant;0;1;0;1;2;4582691,12;427716,33
2015S009212;4;Les Corts;19;les Corts;144601;Diagonal;0644B0644B;Divendres;Dv;Laboral;2015;12;Desembre;4;07;Matí;No és causa del  vianant;0;2;0;2;1;4582691,12;427716,33
2015S008106;4;Les Corts;20;la Maternitat i Sant Ramon;700931;Josep Samitier;0003 0003;Dimecres;Dc;Laboral;2015;10;Octubre;28;18;Tarda;No és causa del  vianant;0;1;0;1;2;4581743,97;426395,78
2015S001149;4;Les Corts;20;la Maternitat i Sant Ramon;96407;Xile;0006 0006;Dissabte;Ds;Laboral;2015;2;Febrer;14;13;Matí;No és causa del  vianant;0;1;0;1;1;4581227,73;425819,31
2015S000007;4;Les Corts;21;Pedralbes;62507;Capità Arenas;0022 0024;Dijous;Dj;Laboral;2015;1;Gener;1;14;Tarda;No és causa del  vianant;0;0;0;0;1;4582690,76;427037,86
2015S009205;4;Les Corts;20;la Maternitat i Sant Ramon;65200;Cardenal Reig;0050 0050;Dijous;Dj;Laboral;2015;12;Desembre;3;20;Tarda;No és causa del  vianant;0;1;0;1;2;4581409,10;426431,64
2015S007845;4;Les Corts;20;la Maternitat i Sant Ramon;102306;Doctor Marañón;0031 0031;Dilluns;Dl;Laboral;2015;10;Octubre;19;07;Matí;No és causa del  vianant;0;2;0;2;2;4581924,12;425858,07
2015S003574;4;Les Corts;20;la Maternitat i Sant Ramon;238035;Pisuerga;0001 0009;Diumenge;Dg;Laboral;2015;5;Maig;10;20;Tarda;No és causa del  vianant;0;4;0;4;3;4581165,02;425934,25
2015S006258;4;Les Corts;20;la Maternitat i Sant Ramon;238035;Pisuerga;0001 0009;Dilluns;Dl;Laboral;2015;8;Agost;17;17;Tarda;No és causa del  vianant;0;1;0;1;2;4581165,02;425934,25
2015S009224;4;Les Corts;20;la Maternitat i Sant Ramon;66508;Carles III;0075 0075;Divendres;Dv;Laboral;2015;12;Desembre;4;13;Matí;No és causa del  vianant;0;1;0;1;1;4582070,36;427097,51
2015S005293;4;Les Corts;20;la Maternitat i Sant Ramon;66508;Carles III;0087 0089;Dijous;Dj;Laboral;2015;7;Juliol;9;08;Matí;No és causa del  vianant;0;1;0;1;2;4582221,72;427055,77
2015S006263;4;Les Corts;20;la Maternitat i Sant Ramon;66508;Carles III;0087 0089;Dilluns;Dl;Laboral;2015;8;Agost;17;21;Tarda;No és causa del  vianant;0;2;0;2;2;4582221,72;427055,77
2015S007159;4;Les Corts;20;la Maternitat i Sant Ramon;100708;Arístides Maillol;0004 0004;Dimecres;Dc;Laboral;2015;9;Setembre;23;11;Matí;No és causa del  vianant;0;1;0;1;2;4581325,94;426627,28
2015S004384;4;Les Corts;20;la Maternitat i Sant Ramon;100708;Arístides Maillol;0006 0018;Diumenge;Dg;Laboral;2015;6;Juny;7;12;Matí;No és causa del  vianant;0;2;0;2;2;4581415,28;426532,37
2015S009688;4;Les Corts;20;la Maternitat i Sant Ramon;100708;Arístides Maillol;0006 0018;Diumenge;Dg;Laboral;2015;12;Desembre;20;04;Nit;No és causa del  vianant;0;0;0;0;5;4581415,28;426532,37
2015S008937;4;Les Corts;21;Pedralbes;101700;Doctor Ferran;0000 0000;Dijous;Dj;Laboral;2015;11;Novembre;26;07;Matí;No és causa del  vianant;0;1;0;1;1;4582665,54;426888,26
2015S004637;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0629 0629;Dimarts;Dm;Laboral;2015;6;Juny;16;14;Tarda;No és causa del  vianant;0;1;0;1;2;4582337,48;426980,57
2015S004261;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0643 0643;Dimecres;Dc;Laboral;2015;6;Juny;3;17;Tarda;No és causa del  vianant;0;1;0;1;2;4582192,05;426498,61
2015S009395;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0643 0643;Divendres;Dv;Laboral;2015;12;Desembre;11;01;Nit;No és causa del  vianant;0;1;0;1;2;4582192,05;426498,61
2015S008637;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0645 0645;Dilluns;Dl;Laboral;2015;11;Novembre;16;12;Matí;No és causa del  vianant;0;0;0;0;1;4582116,12;426268,48
2015S006821;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0649 0651;Dijous;Dj;Laboral;2015;9;Setembre;10;12;Matí;No és causa del  vianant;0;1;0;1;2;4582013,24;425960,22
2015S000078;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0649 0651;Dilluns;Dl;Laboral;2015;1;Gener;5;20;Tarda;Desobeir el senyal del semàfor;0;0;1;1;1;4582013,24;425960,22
2015S004993;4;Les Corts;20;la Maternitat i Sant Ramon;179457;Llorens i Artigas;0004 0012;Dilluns;Dl;Laboral;2015;6;Juny;29;08;Matí;No és causa del  vianant;0;1;0;1;2;4581835,17;426181,12
2015S009169;4;Les Corts;20;la Maternitat i Sant Ramon;257200;Pintor Tapiró;0002 0008;Dimecres;Dc;Laboral;2015;12;Desembre;2;20;Tarda;No és causa del  vianant;0;1;0;1;2;4581229,71;426450,40
2015S000703;4;Les Corts;20;la Maternitat i Sant Ramon;700811;Albert Bastardas;0023 0023;Dimecres;Dc;Laboral;2015;1;Gener;28;22;Nit;No és causa del  vianant;0;1;0;1;2;4581542,53;425482,01
2015S004054;4;Les Corts;21;Pedralbes;284950;Robert Gerhard;0001 0001;Dimarts;Dm;Laboral;2015;5;Maig;26;09;Matí;No és causa del  vianant;0;1;0;1;2;4582657,16;427072,19
2015S006435;4;Les Corts;21;Pedralbes;284950;Robert Gerhard;0001 0001;Dimecres;Dc;Laboral;2015;8;Agost;26;14;Tarda;No és causa del  vianant;0;1;0;1;2;4582657,16;427072,19
2015S007420;4;Les Corts;20;la Maternitat i Sant Ramon;343903;Corts;0049 0049;Dissabte;Ds;Laboral;2015;10;Octubre;3;16;Tarda;No és causa del  vianant;0;1;0;1;2;4581285,38;426510,72
2015S004378;4;Les Corts;20;la Maternitat i Sant Ramon;244209;Joan XXIII;0017 0017;Diumenge;Dg;Laboral;2015;6;Juny;7;10;Matí;No és causa del  vianant;0;1;0;1;2;4581952,94;426661,53
2015S009423;4;Les Corts;20;la Maternitat i Sant Ramon;244209;Joan XXIII;0020 0020;Divendres;Dv;Laboral;2015;12;Desembre;11;16;Tarda;No és causa del  vianant;0;1;0;1;2;4582066,07;426741,27
2015S005099;4;Les Corts;20;la Maternitat i Sant Ramon;244300;Pius XII;0005 0005;Divendres;Dv;Laboral;2015;7;Juliol;3;08;Matí;No és causa del  vianant;0;1;0;1;4;4582243,39;426715,39
2015S008661;4;Les Corts;20;la Maternitat i Sant Ramon;247353;Pascual i Vila;0000 0000;Dimarts;Dm;Laboral;2015;11;Novembre;17;11;Matí;No és causa del  vianant;0;1;0;1;2;4581868,52;426278,56
2015S004267;4;Les Corts;20;la Maternitat i Sant Ramon;247750;Pau Gargallo;0023 0023;Dimecres;Dc;Laboral;2015;6;Juny;3;19;Tarda;No és causa del  vianant;0;1;0;1;2;4581988,58;426304,89
2015S006027;4;Les Corts;20;la Maternitat i Sant Ramon;187207;Madrid;0035 0035;Dimecres;Dc;Laboral;2015;8;Agost;5;22;Nit;No és causa del  vianant;0;1;0;1;2;4581202,29;426918,30
2015S001469;4;Les Corts;20;la Maternitat i Sant Ramon;260781;Poblet;0025 0025;Dimecres;Dc;Laboral;2015;2;Febrer;25;17;Tarda;No és causa del  vianant;0;1;0;1;2;4581196,33;426093,16
2015S006989;4;Les Corts;20;la Maternitat i Sant Ramon;257007;Pintor Pahissa;0001 0001;Dijous;Dj;Laboral;2015;9;Setembre;17;12;Matí;No és causa del  vianant;0;1;0;1;1;4581330,27;426805,50
