"Número d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripció dia setmana","Dia setmana","Descripció tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Descripció torn","Hora de dia","Descripció causa vianant","Desc. Tipus vehicle implicat","Descripció sexe","Descripció tipus persona",Edat,"Descripció victimització","Coordenada UTM (Y)","Coordenada UTM (X)"
"2012S000812    ",2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,0311B0311B,Divendres,Dv,Laboral,2012,2,Febrer,3,Tarda,17,"No és causa del  vianant",Motocicleta,Dona,Conductor,40,"Ferit lleu","4583650,77","430938,19"
"2012S000826    ",8,"Nou Barris",55,"Ciutat Meridiana",3701,Agudes,"0025 0027",Dissabte,Ds,Laboral,2012,2,Febrer,4,Matí,13,"No és causa del  vianant",Turismo,Home,Vianant,71,"Ferit lleu","4590733,96","431483,07"
"2012S000838    ",7,Horta-Guinardó,33,"el Baix Guinardó",197302,Marina,"0372 0372",Dissabte,Ds,Laboral,2012,2,Febrer,4,Tarda,20,"No és causa del  vianant",Ciclomotor,Home,Conductor,18,"Ferit lleu","4584674,15","430643,89"
"2012S000303    ",9,"Sant Andreu",59,"el Bon Pastor",264308,Potosí,"0005 0005",Dissabte,Ds,Laboral,2012,1,Gener,14,Tarda,15,"No és causa del  vianant",Ciclomotor,Dona,Conductor,45,"Ferit lleu","4588452,48","433318,42"
"2012S000311    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",32700,Balmes,"0178 0178",Diumenge,Dg,Laboral,2012,1,Gener,15,Matí,08,"No és causa del  vianant",Bicicleta,Home,Conductor,37,"Ferit lleu","4583286,86","429354,97"
"2012S000842    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",65200,"Cardenal Reig","0049 0049",Diumenge,Dg,Laboral,2012,2,Febrer,5,Nit,00,"No és causa del  vianant",Ciclomotor,Home,Vianant,17,"Ferit lleu","4581416,02","426355,59"
"2012S000865    ",8,"Nou Barris",45,Porta,107605,"Eduard Tubau","0001 0003",Dilluns,Dl,Laboral,2012,2,Febrer,6,Matí,11,"No és causa del  vianant","Camión <= 3,5 Tm",Home,Vianant,77,"Ferit lleu","4587832,21","431318,93"
"2012S000333    ",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",90400,Alberes,"0016 0016",Dilluns,Dl,Laboral,2012,1,Gener,16,Matí,12,"No és causa del  vianant",Turismo,Home,Conductor,65,"Ferit lleu","4585328,56","425373,59"
"2012S000335    ",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",160007,Església,"0034 0034",Dilluns,Dl,Laboral,2012,1,Gener,16,Matí,13,"No és causa del  vianant",Ciclomotor,Home,Conductor,19,"Ferit lleu","4585666,13","425228,48"
"2012S001338    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",32700,Balmes,0170B0170B,Dijous,Dj,Laboral,2012,2,Febrer,23,Tarda,21,"No és causa del  vianant",Ciclomotor,Dona,Conductor,25,"Ferit lleu","4583228,71","429410,06"
"2012S001353    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)",000140000,Divendres,Dv,Laboral,2012,2,Febrer,24,Matí,13,"No és causa del  vianant",Motocicleta,Home,Conductor,35,"Ferit lleu","4588287,89","433892,17"
"2012S001358    ",9,"Sant Andreu",59,"el Bon Pastor",295709,"Sant Adrià","0072 0072",Divendres,Dv,Laboral,2012,2,Febrer,24,Matí,13,"No és causa del  vianant",Motocicleta,Home,Conductor,44,"Ferit lleu","4587595,73","433111,55"
"2012S000901    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",171400,"Joan d'Àustria","0066 0066",Dimarts,Dm,Laboral,2012,2,Febrer,7,Tarda,16,"No és causa del  vianant",Motocicleta,Home,Conductor,54,"Ferit lleu","4582942,20","432494,25"
"2012S000902    ",7,Horta-Guinardó,41,"la Vall d'Hebron",701268,"Dalt (Llobregat)",001120000,Dimarts,Dm,Laboral,2012,2,Febrer,7,Tarda,15,"No és causa del  vianant",Turismo,Dona,Conductor,20,"Ferit lleu","4587020,89","428632,38"
"2012S000904    ",7,Horta-Guinardó,43,Horta,351901,Valldaura,"0098 0098",Dimarts,Dm,Laboral,2012,2,Febrer,7,Tarda,14,"No és causa del  vianant",Turismo,Home,Conductor,83,"Ferit lleu","4588053,40","429963,08"
"2012S000908    ",2,Eixample,5,"el Fort Pienc",76807,Sardenya,"0225 0227",Dimarts,Dm,Laboral,2012,2,Febrer,7,Tarda,20,"No és causa del  vianant",Motocicleta,Home,Conductor,43,"Ferit lleu","4583716,47","431328,45"
"2012S000362    ",2,Eixample,7,"la Dreta de l'Eixample",74506,Catalunya,"0079 0079",Dimarts,Dm,Laboral,2012,1,Gener,17,Tarda,15,"No és causa del  vianant",Motocicleta,Dona,Conductor,26,"Ferit lleu","4582816,03","430029,38"
"2012S000387    ",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",350308,València,"0619 0619",Dimecres,Dc,Laboral,2012,1,Gener,18,Tarda,16,"No és causa del  vianant",Motocicleta,Dona,Passatger,40,"Ferit lleu","4584824,29","432103,78"
"2012S001370    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0393 0393",Divendres,Dv,Laboral,2012,2,Febrer,24,Tarda,18,"No és causa del  vianant",Turismo,Dona,Passatger,59,"Ferit lleu","4581122,64","429087,08"
"2012S000917    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",100800,Diputació,"0051 0051",Dimecres,Dc,Laboral,2012,2,Febrer,8,Matí,10,"Creuar per fora pas de vianants",Ciclomotor,Dona,Vianant,39,"Ferit lleu","4581498,61","429280,41"
"2012S000926    ",2,Eixample,6,"la Sagrada Família",73900,Castillejos,0269C0269C,Dimecres,Dc,Laboral,2012,2,Febrer,8,Tarda,14,"Transitar a peu per la calçada","Camión > 3,5 Tm",Home,Vianant,90,"Ferit lleu","4584437,78","431368,06"
"2012S000932    ",2,Eixample,5,"el Fort Pienc",18505,Aragó,"0410 0410",Dimecres,Dc,Laboral,2012,2,Febrer,8,Tarda,19,"No és causa del  vianant",Motocicleta,Home,Conductor,27,"Ferit lleu","4583607,79","431099,30"
"2012S000946    ",10,"Sant Martí",71,"Provençals del Poblenou",30409,"Bac de Roda","0153 0153",Dijous,Dj,Laboral,2012,2,Febrer,9,Matí,10,"No és causa del  vianant",Motocicleta,Home,Conductor,37,"Ferit lleu","4584900,40","433155,60"
"2012S000407    ",2,Eixample,7,"la Dreta de l'Eixample",90502,Còrsega,"0372 0372",Dijous,Dj,Laboral,2012,1,Gener,19,Matí,09,"No és causa del  vianant",Ciclomotor,Dona,Conductor,40,"Ferit lleu","4583579,74","430094,71"
"2012S000413    ",2,Eixample,5,"el Fort Pienc",325005,Sicília,"0191 0191",Dijous,Dj,Laboral,2012,1,Gener,19,Matí,11,"No és causa del  vianant",Turismo,Dona,Vianant,65,"Ferit lleu","4583713,96","431144,73"
"2012S001393    ",2,Eixample,7,"la Dreta de l'Eixample",309406,"Sant Pere","0020 0020B",Dissabte,Ds,Laboral,2012,2,Febrer,25,Tarda,17,"No és causa del  vianant",Motocicleta,Home,Conductor,53,"Ferit lleu","4582431,56","430886,90"
"2012S001403    ",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",134801,Freser,"0064 0064",Diumenge,Dg,Laboral,2012,2,Febrer,26,Tarda,16,"No és causa del  vianant",Turismo,Dona,Vianant,68,"Ferit lleu","4584964,87","431585,78"
"2012S001418    ",7,Horta-Guinardó,40,Montbau,701267,"Dalt (Besòs)",001090000,Dilluns,Dl,Laboral,2012,2,Febrer,27,Matí,11,"No és causa del  vianant",Motocicleta,Home,Conductor,23,"Ferit lleu","4586744,68","428509,16"
"2012S001420    ",3,Sants-Montjuïc,11,"el Poble Sec",213409,Miramar,"0001 0013",Dilluns,Dl,Laboral,2012,2,Febrer,27,Matí,13,"No és causa del  vianant",Motocicleta,Home,Conductor,21,"Ferit lleu","4579915,12","430788,13"
"2012S001422    ",1,"Ciutat Vella",1,"el Raval",701266,"Litoral (Llobregat)",0021S0000,Dilluns,Dl,Laboral,2012,2,Febrer,27,Matí,13,"No és causa del  vianant",Turismo,Home,Passatger,40,"Ferit lleu","4580839,66","431323,44"
"2012S000420    ",3,Sants-Montjuïc,16,"la Bordeta",282252,Blanca,"0185 0189",Dijous,Dj,Laboral,2012,1,Gener,19,Matí,13,"No és causa del  vianant",Bicicleta,Home,Conductor,22,"Ferit lleu","4580233,14","427457,01"
"2012S000425    ",9,"Sant Andreu",57,"la Trinitat Vella",138700,Galícia,"0002 0002",Dijous,Dj,Laboral,2012,1,Gener,19,Tarda,19,"No és causa del  vianant",Turismo,Dona,Passatger,56,"Ferit lleu","4589108,41","432481,43"
"2012S001425    ",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",111704,Escòcia,"0124 0124",Dilluns,Dl,Laboral,2012,2,Febrer,27,Tarda,19,"No és causa del  vianant",Motocicleta,Home,Conductor,30,"Ferit lleu","4586888,50","431336,31"
"2012S001426    ",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",32700,Balmes,"0423 0425",Dilluns,Dl,Laboral,2012,2,Febrer,27,Tarda,19,"No és causa del  vianant",Turismo,Home,Conductor,27,"Ferit lleu","4584634,03","428025,31"
"2012S001429    ",7,Horta-Guinardó,41,"la Vall d'Hebron",701268,"Dalt (Llobregat)",001160000,Dilluns,Dl,Laboral,2012,2,Febrer,27,Tarda,20,"No és causa del  vianant",Turismo,Dona,Passatger,38,"Ferit lleu","4587397,76","428769,29"
"2012S001435    ",2,Eixample,6,"la Sagrada Família",197302,Marina,"0313 0313",Dimarts,Dm,Laboral,2012,2,Febrer,28,Matí,07,"No és causa del  vianant",Motocicleta,Dona,Conductor,49,"Ferit lleu","4584504,99","430773,00"
"2012S001447    ",6,Gràcia,30,"la Salut",7906,"Ca l'Alegre de Dalt","0092 0094",Dimarts,Dm,Laboral,2012,2,Febrer,28,Matí,12,"No és causa del  vianant",Ciclomotor,Dona,Conductor,18,"Ferit lleu","4584964,27","429821,04"
"2012S001451    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0225 0225",Dimarts,Dm,Laboral,2012,2,Febrer,28,Tarda,14,"No és causa del  vianant",Motocicleta,Home,Conductor,36,"Ferit lleu","4584355,20","428637,05"
"2012S000995    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",28000,Augusta,"0119 0119",Divendres,Dv,Laboral,2012,2,Febrer,10,Tarda,14,"Creuar per fora pas de vianants",Motocicleta,Dona,Vianant,27,"Ferit lleu","4583761,20","428695,75"
"2012S001002    ",10,"Sant Martí",71,"Provençals del Poblenou",701414,C-31,020800000,Divendres,Dv,Laboral,2012,2,Febrer,10,Tarda,18,"No és causa del  vianant",Turismo,Dona,Passatger,10,"Ferit lleu","4585600,72","433723,92"
"2012S001006    ",2,Eixample,7,"la Dreta de l'Eixample",191204,Mallorca,"0336 0336",Divendres,Dv,Laboral,2012,2,Febrer,10,Tarda,20,"Creuar per fora pas de vianants",Taxi,Home,Vianant,61,"Ferit lleu","4583551,71","430641,46"
"2012S000455    ",6,Gràcia,31,"la Vila de Gràcia",90502,Còrsega,"0347 0347",Divendres,Dv,Laboral,2012,1,Gener,20,Tarda,16,"No és causa del  vianant",Motocicleta,Home,Conductor,34,"Ferit lleu","4583505,45","429988,66"
"2012S000462    ",9,"Sant Andreu",57,"la Trinitat Vella",209900,Meridiana,"0724 0724",Divendres,Dv,Laboral,2012,1,Gener,20,Nit,23,"No és causa del  vianant",Turismo,Home,Conductor,25,"Ferit lleu","4589336,10","432380,90"
"2012S000462    ",9,"Sant Andreu",57,"la Trinitat Vella",209900,Meridiana,"0724 0724",Divendres,Dv,Laboral,2012,1,Gener,20,Nit,23,"No és causa del  vianant",Turismo,Home,Passatger,32,"Ferit lleu","4589336,10","432380,90"
"2012S000475    ",6,Gràcia,32,"el Camp d'en Grassot i Gràcia Nova",76807,Sardenya,"0369 0369",Dissabte,Ds,Laboral,2012,1,Gener,21,Tarda,19,"No és causa del  vianant",Motocicleta,Home,Conductor,56,"Ferit lleu","4584388,17","430670,97"
"2012S001459    ",10,"Sant Martí",65,"el Clot",81603,Clot,"0129 0129",Dimarts,Dm,Laboral,2012,2,Febrer,28,Tarda,17,"No és causa del  vianant",Motocicleta,Home,Conductor,29,"Ferit lleu","4584900,66","432339,72"
"2012S001469    ",5,"Sarrià-Sant Gervasi",23,Sarrià,701268,"Dalt (Llobregat)",0009S0000,Dimecres,Dc,Laboral,2012,2,Febrer,29,Matí,07,"No és causa del  vianant",Turismo,Dona,Conductor,47,"Ferit lleu","4583703,36","425997,89"
"2012S001488    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",18505,Aragó,"0066 0074",Dimecres,Dc,Laboral,2012,2,Febrer,29,Tarda,14,"No és causa del  vianant",Motocicleta,Home,Conductor,52,"Ferit lleu","4581757,35","429193,93"
"2012S001016    ",2,Eixample,7,"la Dreta de l'Eixample",359404,"Joan Carles I","9999 9999",Dissabte,Ds,Laboral,2012,2,Febrer,11,Nit,04,"No és causa del  vianant",Motocicleta,Home,Conductor,37,"Ferit lleu","4583317,43","429831,27"
"2012S001032    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",18505,Aragó,"0194 0206",Dissabte,Ds,Laboral,2012,2,Febrer,11,Tarda,20,"No és causa del  vianant",Motocicleta,Home,Conductor,35,"Ferit lleu","4582314,74","429769,95"
"2012S000003    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",139805,Ganduxer,"0001 0001",Diumenge,Dg,Laboral,2012,1,Gener,1,Matí,06,"No és causa del  vianant",Taxi,Home,Conductor,38,"Ferit lleu","4582814,31","428114,01"
"2012S000011    ",3,Sants-Montjuïc,14,"la Font de la Guatlla",169409,"Corts Catalanes","0268 0268",Diumenge,Dg,Laboral,2012,1,Gener,1,Matí,12,"No és causa del  vianant",Turismo,Dona,Vianant,26,"Ferit lleu","4580508,68","428534,18"
"2012S000489    ",5,"Sarrià-Sant Gervasi",23,Sarrià,44709,Bonanova,"0088 0088",Diumenge,Dg,Laboral,2012,1,Gener,22,Matí,06,"No és causa del  vianant",Turismo,Home,Passatger,18,"Ferit lleu","4583918,61","426893,77"
"2012S000496    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"0140 0140",Diumenge,Dg,Laboral,2012,1,Gener,22,Tarda,20,"No és causa del  vianant",Autobús,Dona,Passatger,41,"Ferit lleu","4582771,44","429482,02"
"2012S000500    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",163504,"Isabel II","0002 0002",Dilluns,Dl,Laboral,2012,1,Gener,23,Matí,09,"No és causa del  vianant",Turismo,Dona,Passatger,50,"Ferit lleu","4581619,21","431742,93"
"2012S001494    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",247750,"Pau Gargallo","0001 0009",Dimecres,Dc,Laboral,2012,2,Febrer,29,Tarda,20,"No és causa del  vianant",Motocicleta,Home,Passatger,23,"Ferit lleu","4581887,66","426000,55"
"2012S001500    ",2,Eixample,5,"el Fort Pienc",197302,Marina,"0212 0212",Dimecres,Dc,Laboral,2012,2,Febrer,29,Tarda,21,"No és causa del  vianant",Turismo,Home,Conductor,28,"Ferit lleu","4583807,36","431488,03"
"2012S001511    ",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",334505,"Teodor Roviralta",0046U0046U,Dijous,Dj,Laboral,2012,3,Març,1,Matí,10,"No és causa del  vianant",Bicicleta,Home,Conductor,41,"Ferit lleu","4585350,99","427382,86"
"2012S001514    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",144601,Diagonal,"0508 0510",Dijous,Dj,Laboral,2012,3,Març,1,Matí,12,"No és causa del  vianant",Ciclomotor,Home,Conductor,20,"Ferit lleu","4583191,07","429344,67"
"2012S001520    ",2,Eixample,10,"Sant Antoni",198804,Paral·lel,"0124 0124",Dijous,Dj,Laboral,2012,3,Març,1,Tarda,16,"No és causa del  vianant",Ciclomotor,Home,Conductor,26,"Ferit lleu","4580949,39","430025,33"
"2012S001052    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",175106,Jonqueres,"0002 0002",Diumenge,Dg,Laboral,2012,2,Febrer,12,Tarda,20,"Desobeir el senyal del semàfor",Turismo,Dona,Vianant,79,"Ferit lleu","4582318,54","431071,58"
"2012S000027    ",2,Eixample,7,"la Dreta de l'Eixample",148307,Gràcia,"0061 0061",Dilluns,Dl,Laboral,2012,1,Gener,2,Tarda,15,"No és causa del  vianant",Motocicleta,Dona,Conductor,44,"Ferit lleu","4582932,76","430144,52"
"2012S000034    ",9,"Sant Andreu",59,"el Bon Pastor",80101,"Ciutat d'Asunción",0014B0014B,Dilluns,Dl,Laboral,2012,1,Gener,2,Nit,22,"No és causa del  vianant",Motocicleta,Home,Conductor,31,"Ferit lleu","4587856,19","433330,98"
"2012S000036    ",4,"Les Corts",21,Pedralbes,6404,"Alcalde Baró de Viver","9999 9999",Dimarts,Dm,Laboral,2012,1,Gener,3,Matí,09,"No és causa del  vianant",Motocicleta,Dona,Conductor,46,"Ferit lleu","4581804,89","425090,32"
"2012S000038    ",3,Sants-Montjuïc,18,Sants,312400,Sants,"0151 0151",Dimarts,Dm,Laboral,2012,1,Gener,3,Matí,08,"No és causa del  vianant",Motocicleta,Home,Conductor,61,"Ferit lleu","4580995,59","427551,88"
"2012S000529    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",701266,"Litoral (Llobregat)",000640000,Dimarts,Dm,Laboral,2012,1,Gener,24,Matí,11,"No és causa del  vianant",Furgoneta,Home,Conductor,36,"Ferit lleu","4584049,57","434443,92"
"2012S000535    ",10,"Sant Martí",65,"el Clot",105304,"Dos de Maig",0190B0190B,Dimarts,Dm,Laboral,2012,1,Gener,24,Matí,12,"No és causa del  vianant",Ciclomotor,Home,Conductor,33,"Ferit lleu","4584258,94","431955,56"
"2012S001535    ",5,"Sarrià-Sant Gervasi",23,Sarrià,144408,"General Vives",0011X0011X,Divendres,Dv,Laboral,2012,3,Març,2,Matí,06,"No és causa del  vianant",Turismo,Home,Conductor,21,"Ferit lleu","4584127,62","426224,02"
"2012S001070    ",2,Eixample,7,"la Dreta de l'Eixample",145003,Girona,"0075 0075",Dilluns,Dl,Laboral,2012,2,Febrer,13,Tarda,14,"No és causa del  vianant",Motocicleta,Home,Conductor,47,"Ferit lleu","4583157,72","430752,44"
"2012S001077    ",2,Eixample,7,"la Dreta de l'Eixample",49509,Bruc,"0152 0152",Dilluns,Dl,Laboral,2012,2,Febrer,13,Tarda,16,"No és causa del  vianant",Ciclomotor,Home,Conductor,39,"Ferit lleu","4583493,31","430267,41"
"2012S001095    ",7,Horta-Guinardó,43,Horta,352507,"Vall d'Hebron",0272U0272U,Dimarts,Dm,Laboral,2012,2,Febrer,14,Matí,09,"No és causa del  vianant",Motocicleta,Dona,Conductor,27,"Ferit lleu","4587925,80","429356,95"
"2012S001097    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",18006,"Antonio López","0002 0002",Dimarts,Dm,Laboral,2012,2,Febrer,14,Matí,12,"No és causa del  vianant",Motocicleta,Home,Conductor,68,"Ferit lleu","4581683,49","431673,99"
"2012S000072    ",2,Eixample,5,"el Fort Pienc",335100,Tetuan,"0045 0049",Dimecres,Dc,Laboral,2012,1,Gener,4,Matí,13,"No és causa del  vianant",Motocicleta,Home,Conductor,20,"Ferit lleu","4583079,49","431255,07"
"2012S000075    ",10,"Sant Martí",71,"Provençals del Poblenou",115603,Espronceda,"0201 0201",Dimecres,Dc,Laboral,2012,1,Gener,4,Tarda,14,"No és causa del  vianant",Turismo,Home,Conductor,30,"Ferit lleu","4584771,43","433092,38"
"2012S000084    ",9,"Sant Andreu",60,"Sant Andreu",314100,"Santa Coloma",0023B0023B,Dimecres,Dc,Laboral,2012,1,Gener,4,Tarda,19,"No és causa del  vianant",Turismo,Home,Passatger,0,"Ferit lleu","4588693,22","432400,31"
"2012S000557    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",191204,Mallorca,"0213 0213",Dimecres,Dc,Laboral,2012,1,Gener,25,Matí,09,"No és causa del  vianant",Ciclomotor,Dona,Conductor,25,"Ferit lleu","4582706,89","429750,17"
"2012S001573    ",10,"Sant Martí",68,"el Poblenou",701266,"Litoral (Llobregat)",000720000,Dissabte,Ds,Laboral,2012,3,Març,3,Nit,03,"No és causa del  vianant",Turismo,Home,Conductor,27,"Ferit lleu","4583434,56","433926,41"
"2012S001125    ",8,"Nou Barris",53,"la Trinitat Nova",291402,"Sa Tuna","0005 0005",Dimecres,Dc,Laboral,2012,2,Febrer,15,Matí,12,"No és causa del  vianant",Turismo,Dona,Passatger,16,"Ferit lleu","4589428,36","432252,28"
"2012S000114    ",2,Eixample,6,"la Sagrada Família",350308,València,"0417 0417",Divendres,Dv,Laboral,2012,1,Gener,6,Matí,06,"No és causa del  vianant",Taxi,Dona,Passatger,25,"Ferit lleu","4583889,64","431143,86"
"2012S000117    ",3,Sants-Montjuïc,18,Sants,366206,Viriat,0028X0028X,Divendres,Dv,Laboral,2012,1,Gener,6,Matí,11,"No és causa del  vianant",Autobús,Dona,Passatger,67,"Ferit lleu","4581513,34","428235,14"
"2012S000600    ",2,Eixample,10,"Sant Antoni",169409,"Corts Catalanes","0520 0520",Dijous,Dj,Laboral,2012,1,Gener,26,Matí,09,"No és causa del  vianant",Motocicleta,Dona,Vianant,20,"Ferit lleu","4581680,90","429731,19"
"2012S000609    ",3,Sants-Montjuïc,18,Sants,30602,Badal,"0112 0114",Dijous,Dj,Laboral,2012,1,Gener,26,Tarda,15,"No és causa del  vianant",Motocicleta,Home,Conductor,63,"Ferit lleu","4580521,15","427540,32"
"2012S001585    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0523 0523",Dissabte,Ds,Laboral,2012,3,Març,3,Tarda,19,"No és causa del  vianant",Turismo,Dona,Vianant,15,"Ferit lleu","4581733,43","429699,42"
"2012S001607    ",4,"Les Corts",19,"les Corts",144601,Diagonal,"0579 0587",Dilluns,Dl,Laboral,2012,3,Març,5,Tarda,14,"No és causa del  vianant",Motocicleta,Home,Conductor,58,"Ferit lleu","4582525,23","427556,27"
"2012S001141    ",10,"Sant Martí",68,"el Poblenou",367504,"Doctor Trueta","0121 0121",Dijous,Dj,Laboral,2012,2,Febrer,16,Matí,10,"No és causa del  vianant",Motocicleta,Dona,Conductor,29,"Ferit lleu","4583118,17","433078,07"
"2012S001150    ",4,"Les Corts",19,"les Corts",144601,Diagonal,"0493 0495",Dijous,Dj,Laboral,2012,2,Febrer,16,Tarda,15,"No és causa del  vianant","Tranvía o tren",Dona,Passatger,45,"Ferit lleu","4582825,75","428444,06"
"2012S000122    ",7,Horta-Guinardó,36,"la Font d'en Fargues",194406,Maragall,0309B0309B,Divendres,Dv,Laboral,2012,1,Gener,6,Matí,13,"No és causa del  vianant",Motocicleta,Home,Conductor,22,"Ferit lleu","4586703,03","430735,63"
"2012S000611    ",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",119003,"Fabra i Puig","0227 0227",Dijous,Dj,Laboral,2012,1,Gener,26,Matí,07,"No és causa del  vianant",Ciclomotor,Dona,Conductor,33,"Ferit lleu","4587048,05","431089,43"
"2012S000614    ",9,"Sant Andreu",59,"el Bon Pastor",329709,Tallada,0018B0018B,Dijous,Dj,Laboral,2012,1,Gener,26,Tarda,15,"No és causa del  vianant",Turismo,Dona,Passatger,29,"Ferit lleu","4587884,75","433911,89"
"2012S001615    ",8,"Nou Barris",53,"la Trinitat Nova",14708,Empúries,"0010 0010",Dilluns,Dl,Laboral,2012,3,Març,5,Matí,12,"No és causa del  vianant",Turismo,Dona,Passatger,26,"Ferit lleu","4588958,32","431727,03"
"2012S001643    ",7,Horta-Guinardó,43,Horta,119003,"Fabra i Puig","0401 0401",Dimarts,Dm,Laboral,2012,3,Març,6,Tarda,19,"No és causa del  vianant",Turismo,Dona,Vianant,81,"Ferit greu","4587566,58","430204,09"
"2012S001168    ",2,Eixample,7,"la Dreta de l'Eixample",71600,Casp,0001B0001B,Divendres,Dv,Laboral,2012,2,Febrer,17,Nit,00,"No és causa del  vianant",Autobús,Dona,Passatger,9,"Ferit lleu","4582456,92","430675,81"
"2012S001174    ",2,Eixample,7,"la Dreta de l'Eixample",148307,Gràcia,"0045 0045",Divendres,Dv,Laboral,2012,2,Febrer,17,Matí,09,"No és causa del  vianant",Motocicleta,Dona,Conductor,25,"Ferit lleu","4582787,30","430276,67"
"2012S001178    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",349706,"Comte d'Urgell","0202 0202",Divendres,Dv,Laboral,2012,2,Febrer,17,Matí,11,"No és causa del  vianant",Motocicleta,Home,Conductor,45,"Ferit lleu","4582400,97","429101,84"
"2012S000162    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",28000,Augusta,"0241 0241",Diumenge,Dg,Laboral,2012,1,Gener,8,Tarda,14,"No és causa del  vianant",Motocicleta,Dona,Conductor,23,"Ferit lleu","4583467,16","427789,31"
"2012S000164    ",3,Sants-Montjuïc,11,"el Poble Sec",178400,Lleida,"0040 0040",Diumenge,Dg,Laboral,2012,1,Gener,8,Tarda,19,"No és causa del  vianant",Motocicleta,Home,Conductor,64,"Ferit lleu","4580578,44","429480,81"
"2012S000169    ",7,Horta-Guinardó,33,"el Baix Guinardó",76807,Sardenya,"0400 0400",Dilluns,Dl,Laboral,2012,1,Gener,9,Matí,12,"No és causa del  vianant",Ciclomotor,Dona,Conductor,26,"Ferit lleu","4584494,90","430603,83"
"2012S000644    ",2,Eixample,7,"la Dreta de l'Eixample",335100,Tetuan,"0027 0028",Divendres,Dv,Laboral,2012,1,Gener,27,Tarda,20,"No és causa del  vianant",Turismo,Home,Conductor,27,"Ferit lleu","4583199,85","431155,06"
"2012S000647    ",3,Sants-Montjuïc,16,"la Bordeta",30602,Badal,"0070 0076",Dissabte,Ds,Laboral,2012,1,Gener,28,Nit,00,"No és causa del  vianant",Motocicleta,Dona,Passatger,23,"Ferit lleu","4580264,52","427612,13"
"2012S000653    ",6,Gràcia,28,"Vallcarca i els Penitents",701267,"Dalt (Besòs)",000980000,Dissabte,Ds,Laboral,2012,1,Gener,28,Matí,10,"No és causa del  vianant",Turismo,Home,Conductor,32,"Ferit lleu","4585705,33","428129,83"
"2012S000665    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",110803,Entença,"0141 0141",Diumenge,Dg,Laboral,2012,1,Gener,29,Nit,01,"No és causa del  vianant",Motocicleta,Dona,Conductor,36,"Ferit lleu","4581770,15","428743,95"
"2012S001648    ",2,Eixample,5,"el Fort Pienc",89004,"Consell de Cent","0493 0493",Dimarts,Dm,Laboral,2012,3,Març,6,Tarda,21,"No és causa del  vianant",Motocicleta,Dona,Conductor,27,"Ferit lleu","4583689,16","431326,50"
"2012S001651    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre","0190 0190",Dimarts,Dm,Laboral,2012,3,Març,6,Nit,23,"No és causa del  vianant",Motocicleta,Home,Conductor,34,"Ferit lleu","4584303,06","428548,20"
"2012S001661    ",4,"Les Corts",21,Pedralbes,213806,"Miret i Sans","0038 0038",Dimecres,Dc,Laboral,2012,3,Març,7,Matí,09,"No és causa del  vianant",Turismo,Dona,Passatger,8,"Ferit lleu","4582969,47","425611,62"
