"Número d'expedient","Codi districte","Nom districte","NK barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripció dia setmana","Dia de setmana","Descripció tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Hora de dia","Descripció torn","Descripció causa vianant","Número de morts","Número de lesionats lleus","Número de lesionats greus","Número de víctimes","Número de vehicles implicats","Coordenada UTM (Y)","Coordenada UTM (X)"
2011S001413,2,Eixample,24-2-7,"la Dreta de l'Eixample",222002,"Mossèn Jacint Verdaguer","9999 9999",Dimarts,2,Laboral,2011,3,Març,1,12,Matí,Desconegut,0,1,0,1,2,"4583390,02","430612,63"
2011S003077,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",110304,"Enric Granados","0076 0076",Dissabte,6,Laboral,2011,5,Maig,7,00,Nit,Desconegut,0,1,0,1,2,"4582693,14","429450,99"
2011S006869,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",18505,Aragó,"0194 0206",Dimarts,2,Laboral,2011,10,Octubre,11,20,Tarda,Desconegut,0,1,0,1,2,"4582110,47","429676,20"
2011S008018,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",18505,Aragó,"0149 0149",Dilluns,1,Laboral,2011,11,Novembre,28,07,Matí,Desconegut,0,1,0,1,2,"4581846,14","429368,18"
2011S000357,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",268003,Provença,"0216 0216",Dimecres,3,Laboral,2011,1,Gener,19,10,Matí,Desconegut,0,1,0,1,2,"4582451,70","429444,09"
2011S000247,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0581 0581",Divendres,5,Laboral,2011,1,Gener,14,08,Matí,Desconegut,0,1,0,1,3,"4581884,02","429980,23"
2011S006927,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0583 0583",Divendres,5,Laboral,2011,10,Octubre,14,13,Matí,Desconegut,0,2,0,2,3,"4581891,27","429987,61"
2011S005803,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",363809,Villarroel,"0093 0093",Dissabte,6,Laboral,2011,9,Setembre,3,06,Matí,Altres,0,2,0,2,1,"4581823,71","429518,24"
2011S008237,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",18505,Aragó,"0183 0183",Dimecres,3,Laboral,2011,12,Desembre,7,08,Matí,Desconegut,0,1,0,1,2,"4582092,32","429612,37"
2011S005104,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",223606,Muntaner,"0085 0085",Dimarts,2,Laboral,2011,7,Juliol,26,19,Tarda,Desconegut,0,1,0,1,2,"4582204,50","429522,54"
2011S002306,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",223606,Muntaner,"0061 0061",Dimarts,2,Laboral,2011,4,Abril,5,10,Matí,Desconegut,0,2,0,2,3,"4582017,35","429705,43"
2011S003325,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",191204,Mallorca,"0140 0140",Dimarts,2,Laboral,2011,5,Maig,17,08,Matí,Desconegut,0,1,0,1,2,"4582112,42","429289,33"
2011S007389,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"0056 0056",Dimecres,3,Laboral,2011,11,Novembre,2,21,Tarda,Desconegut,0,1,0,1,3,"4582220,97","429723,99"
2011S002799,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",110803,Entença,"0101 0101",Dimarts,2,Laboral,2011,4,Abril,26,17,Tarda,Desconegut,0,1,0,1,1,"4581321,27","428889,03"
2011S006162,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0525 0525",Divendres,5,Laboral,2011,9,Setembre,16,22,Nit,Desconegut,0,1,0,1,2,"4581561,02","429650,06"
2011S007887,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0403 0403",Dimarts,2,Laboral,2011,11,Novembre,22,13,Matí,Desconegut,0,1,0,1,2,"4580969,98","429036,54"
2011S008241,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",32700,Balmes,"0017 0017",Dimecres,3,Laboral,2011,12,Desembre,7,09,Matí,Desconegut,0,3,0,3,3,"4582103,56","430181,56"
2011S004526,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"0140 0140",Dissabte,6,Laboral,2011,7,Juliol,2,13,Matí,Desconegut,0,1,0,1,2,"4582567,17","429388,27"
2011S008696,2,Eixample,24-2-7,"la Dreta de l'Eixample",144601,Diagonal,"0397 0397",Divendres,5,Laboral,2011,12,Desembre,23,17,Tarda,Desconegut,0,1,0,1,1,"4583017,67","429512,33"
2011S000939,2,Eixample,24-2-7,"la Dreta de l'Eixample",144601,Diagonal,"9996 9996",Divendres,5,Laboral,2011,2,Febrer,11,11,Matí,Desconegut,0,1,0,1,2,"4582967,71","429368,70"
2011S005319,2,Eixample,24-2-7,"la Dreta de l'Eixample",74506,Catalunya,"0060 0060",Divendres,5,Laboral,2011,8,Agost,5,12,Matí,Desconegut,0,1,0,1,3,"4582541,73","430062,06"
2011S007000,2,Eixample,24-2-7,"la Dreta de l'Eixample",74506,Catalunya,"0079 0079",Dilluns,1,Laboral,2011,10,Octubre,17,18,Tarda,Desconegut,0,1,0,1,2,"4582611,78","429935,63"
2011S008550,2,Eixample,24-2-7,"la Dreta de l'Eixample",148307,Gràcia,"0059 0059",Dilluns,1,Laboral,2011,12,Desembre,19,21,Tarda,Desconegut,0,1,0,1,2,"4582687,75","430088,04"
2011S005416,2,Eixample,24-2-7,"la Dreta de l'Eixample",148307,Gràcia,"0061 0061",Dimecres,3,Laboral,2011,8,Agost,10,16,Tarda,Desconegut,0,2,0,2,2,"4582728,51","430050,77"
2011S003127,2,Eixample,24-2-7,"la Dreta de l'Eixample",148307,Gràcia,0019B0019B,Dilluns,1,Laboral,2011,5,Maig,9,18,Tarda,Desconegut,0,2,0,2,2,"4582398,77","430351,15"
2011S005758,2,Eixample,24-2-7,"la Dreta de l'Eixample",148307,Gràcia,"0045 0045",Dijous,4,Laboral,2011,9,Setembre,1,12,Matí,Desconegut,0,1,0,1,2,"4582583,05","430182,92"
2011S006515,2,Eixample,24-2-7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0601 0601",Dijous,4,Laboral,2011,9,Setembre,29,08,Matí,"Desobeir el senyal del semàfor",0,2,0,2,1,"4582216,73","430317,98"
2011S005335,2,Eixample,24-2-7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0605 0607",Dissabte,6,Laboral,2011,8,Agost,6,00,Nit,"Creuar per fora pas de vianants",0,2,0,2,1,"4582284,32","430388,79"
2011S002526,2,Eixample,24-2-7,"la Dreta de l'Eixample",144601,Diagonal,"0436 0436",Dimarts,2,Laboral,2011,4,Abril,12,17,Tarda,"Desobeir el senyal del semàfor",0,1,1,2,1,"4583197,59","429908,04"
2011S007519,2,Eixample,24-2-7,"la Dreta de l'Eixample",148307,Gràcia,"0102 0102",Dimarts,2,Laboral,2011,11,Novembre,8,21,Tarda,Desconegut,0,1,0,1,2,"4583026,99","429863,00"
2011S005669,2,Eixample,24-2-7,"la Dreta de l'Eixample",148307,Gràcia,"0102 0102",Divendres,5,Laboral,2011,8,Agost,26,17,Tarda,Desconegut,0,2,0,2,1,"4583026,99","429863,00"
2011S001390,2,Eixample,25-2-6,"la Sagrada Família",350308,València,"0497 0497",Dilluns,1,Laboral,2011,2,Febrer,28,15,Tarda,Desconegut,0,1,0,1,2,"4584029,75","431407,66"
2011S002466,2,Eixample,25-2-6,"la Sagrada Família",350308,València,"0503 0503",Diumenge,7,Laboral,2011,4,Abril,10,10,Matí,Desconegut,0,1,0,1,2,"4584056,03","431434,67"
2011S002895,2,Eixample,24-2-7,"la Dreta de l'Eixample",176801,"Roger de Llúria","0087 0087",Divendres,5,Laboral,2011,4,Abril,29,16,Tarda,Desconegut,0,1,0,1,2,"4582954,84","430283,55"
2011S000228,2,Eixample,24-2-7,"la Dreta de l'Eixample",148307,Gràcia,"0080 0080",Dijous,4,Laboral,2011,1,Gener,13,11,Matí,"Creuar per fora pas de vianants",0,1,0,1,1,"4582830,23","430043,38"
2011S008796,2,Eixample,24-2-7,"la Dreta de l'Eixample",148307,Gràcia,"0080 0080",Dijous,4,Laboral,2011,12,Desembre,29,14,Tarda,Desconegut,0,1,0,1,2,"4582830,23","430043,38"
2011S008184,2,Eixample,24-2-7,"la Dreta de l'Eixample",176801,"Roger de Llúria","0085 0085",Diumenge,7,Laboral,2011,12,Desembre,4,13,Matí,Desconegut,0,2,0,2,2,"4582917,01","430320,78"
2011S006218,2,Eixample,24-2-7,"la Dreta de l'Eixample",359404,"Joan Carles I","9999 9999",Dilluns,1,Laboral,2011,9,Setembre,19,16,Tarda,Desconegut,0,1,0,1,2,"4583113,18","429737,52"
2011S004963,2,Eixample,24-2-7,"la Dreta de l'Eixample",100800,Diputació,"0373 0373",Dimarts,2,Laboral,2011,7,Juliol,19,19,Tarda,Desconegut,0,1,0,1,2,"4583147,96","431074,47"
2011S001543,2,Eixample,24-2-7,"la Dreta de l'Eixample",225500,Nàpols,"0163 0163",Dissabte,6,Laboral,2011,3,Març,5,21,Tarda,Desconegut,0,1,0,1,2,"4583228,29","431137,79"
2011S005707,2,Eixample,24-2-7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0672 0672",Dilluns,1,Laboral,2011,8,Agost,29,18,Tarda,Desconegut,0,1,0,1,2,"4582595,16","430780,31"
2011S006035,2,Eixample,24-2-7,"la Dreta de l'Eixample",32700,Balmes,"0002 0002",Dimarts,2,Laboral,2011,9,Setembre,13,10,Matí,Desconegut,0,1,0,1,2,"4581947,80","430379,38"
2011S004185,2,Eixample,24-2-7,"la Dreta de l'Eixample",32700,Balmes,"0007 0007",Diumenge,7,Laboral,2011,6,Juny,19,06,Matí,Desconegut,0,0,0,0,2,"4581978,55","430304,30"
2011S005495,2,Eixample,24-2-7,"la Dreta de l'Eixample",247659,"Pau Claris","0110 0110",Dilluns,1,Laboral,2011,8,Agost,15,10,Matí,Desconegut,0,2,0,2,2,"4582588,86","430484,09"
2011S008186,2,Eixample,24-2-7,"la Dreta de l'Eixample",74404,Catalunya,"0005 0005",Diumenge,7,Laboral,2011,12,Desembre,4,18,Tarda,Desconegut,0,0,0,0,1,"4582022,55","430503,21"
2011S005202,2,Eixample,24-2-7,"la Dreta de l'Eixample",148307,Gràcia,"0009 0009",Dissabte,6,Laboral,2011,7,Juliol,30,17,Tarda,"Creuar per fora pas de vianants",0,1,0,1,1,"4582230,72","430505,47"
2011S005640,2,Eixample,24-2-7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0626 0626",Dimecres,3,Laboral,2011,8,Agost,24,18,Tarda,Desconegut,0,2,0,2,2,"4582221,89","430398,82"
2011S000705,2,Eixample,24-2-7,"la Dreta de l'Eixample",89004,"Consell de Cent","0311 0311",Dimecres,3,Laboral,2011,2,Febrer,2,18,Tarda,Desconegut,0,1,0,1,2,"4582309,42","430019,88"
2011S007359,2,Eixample,24-2-7,"la Dreta de l'Eixample",89004,"Consell de Cent","0337 0337",Dimarts,2,Laboral,2011,11,Novembre,1,22,Nit,Desconegut,0,1,0,1,2,"4582401,64","430125,22"
2011S005105,2,Eixample,24-2-7,"la Dreta de l'Eixample",335100,Tetuan,"0023 0023",Dimarts,2,Laboral,2011,7,Juliol,26,20,Tarda,Desconegut,0,2,0,2,3,"4583027,84","431010,86"
2011S007918,2,Eixample,24-2-7,"la Dreta de l'Eixample",232902,Urquinaona,"0006 0006",Dimecres,3,Laboral,2011,11,Novembre,23,18,Tarda,Desconegut,0,1,0,1,1,"4582334,96","430864,96"
2011S007192,2,Eixample,24-2-7,"la Dreta de l'Eixample",247659,"Pau Claris","0083 0083",Dilluns,1,Laboral,2011,10,Octubre,24,15,Tarda,Desconegut,0,1,0,1,2,"4582361,36","430675,73"
2011S008159,2,Eixample,24-2-7,"la Dreta de l'Eixample",232902,Urquinaona,"0007 0007",Dissabte,6,Laboral,2011,12,Desembre,3,04,Nit,Altres,0,1,0,1,1,"4582332,25","430922,91"
2011S002684,2,Eixample,24-2-7,"la Dreta de l'Eixample",357001,Bergara,"0014 0014",Dilluns,1,Laboral,2011,4,Abril,18,19,Tarda,Desconegut,0,1,0,1,2,"4581975,23","430507,60"
2011S007663,2,Eixample,24-2-7,"la Dreta de l'Eixample",89004,"Consell de Cent","0342 0342",Diumenge,7,Laboral,2011,11,Novembre,13,23,Nit,Desconegut,0,1,0,1,2,"4582766,47","430529,51"
2011S008691,2,Eixample,24-2-7,"la Dreta de l'Eixample",286504,"Roger de Flor","0163 0163",Divendres,5,Laboral,2011,12,Desembre,23,20,Tarda,Desconegut,0,2,0,2,2,"4583285,40","430895,71"
2011S001578,2,Eixample,24-2-7,"la Dreta de l'Eixample",145003,Girona,"0065 0065",Dimarts,2,Laboral,2011,3,Març,8,14,Tarda,Desconegut,0,2,0,2,2,"4582885,17","430725,53"
2011S008670,3,Sants-Montjuïc,31-3-11,"el Poble Sec",198804,Paral·lel,"0181 0183",Divendres,5,Laboral,2011,12,Desembre,23,13,Matí,"Desobeir el senyal del semàfor",0,1,0,1,1,"4580711,55","429299,83"
2011S000054,2,Eixample,26-2-5,"el Fort Pienc",197302,Marina,"0198 0198",Dimarts,2,Laboral,2011,1,Gener,4,18,Tarda,"Desobeir el senyal del semàfor",0,1,0,1,1,"4583535,39","431450,44"
2011S008007,3,Sants-Montjuïc,31-3-11,"el Poble Sec",284101,"Rius i Taulet","0001 0001",Diumenge,7,Laboral,2011,11,Novembre,27,08,Matí,Desconegut,0,1,0,1,2,"4580476,60","429297,87"
2011S002063,2,Eixample,26-2-5,"el Fort Pienc",225500,Nàpols,"0143 0143",Dissabte,6,Laboral,2011,3,Març,26,13,Matí,Desconegut,0,1,0,1,2,"4583073,02","431288,06"
2011S001337,2,Eixample,26-2-5,"el Fort Pienc",197302,Marina,"0169 0175",Divendres,5,Laboral,2011,2,Febrer,25,11,Matí,Desconegut,0,1,0,1,2,"4583404,08","431506,07"
2011S005630,3,Sants-Montjuïc,31-3-11,"el Poble Sec",281806,Ricart,"0017 0017",Dimecres,3,Laboral,2011,8,Agost,24,05,Nit,Desconegut,0,4,0,4,6,"4580566,85","429589,74"
2011S002849,2,Eixample,26-2-5,"el Fort Pienc",305100,"Sant Joan","0004 0004",Dijous,4,Laboral,2011,4,Abril,28,12,Matí,Desconegut,0,1,0,1,2,"4582578,24","431451,40"
2011S005094,2,Eixample,26-2-5,"el Fort Pienc",197302,Marina,"0178 0178",Dimarts,2,Laboral,2011,7,Juliol,26,11,Matí,Desconegut,0,1,0,1,2,"4583388,50","431602,28"
2011S000527,2,Eixample,26-2-5,"el Fort Pienc",178308,Lepant,"0147 0147",Dimecres,3,Laboral,2011,1,Gener,26,09,Matí,Desconegut,0,1,0,1,2,"4583322,16","431809,08"
2011S002313,2,Eixample,25-2-6,"la Sagrada Família",178308,Lepant,"0267 0267",Dimarts,2,Laboral,2011,4,Abril,5,13,Matí,Desconegut,0,0,1,1,2,"4583956,87","431189,66"
2011S008277,2,Eixample,25-2-6,"la Sagrada Família",350308,València,"0470 0470",Divendres,5,Laboral,2011,12,Desembre,9,10,Matí,Desconegut,0,1,0,1,2,"4583861,64","431267,98"
2011S000731,2,Eixample,25-2-6,"la Sagrada Família",191204,Mallorca,"0420 0420",Dijous,4,Laboral,2011,2,Febrer,3,17,Tarda,Desconegut,0,2,0,2,1,"4583863,56","431077,03"
2011S001676,2,Eixample,26-2-5,"el Fort Pienc",197302,Marina,"0103 0103",Divendres,5,Laboral,2011,3,Març,11,19,Tarda,Desconegut,0,1,0,1,2,"4582916,93","431975,21"
2011S006947,2,Eixample,26-2-5,"el Fort Pienc",209900,Meridiana,"0031 0031",Divendres,5,Laboral,2011,10,Octubre,14,22,Nit,Desconegut,0,1,0,1,2,"4582889,62","431991,44"
2011S006377,2,Eixample,25-2-6,"la Sagrada Família",73900,Castillejos,"0271 0271",Diumenge,7,Laboral,2011,9,Setembre,25,00,Nit,Desconegut,0,2,0,2,2,"4584270,42","431249,12"
2011S005019,2,Eixample,25-2-6,"la Sagrada Família",289105,Rosselló,0458B0458B,Divendres,5,Laboral,2011,7,Juliol,22,12,Matí,Desconegut,0,1,0,1,2,"4584329,64","431169,01"
2011S001627,3,Sants-Montjuïc,31-3-11,"el Poble Sec",230601,"Mare de Déu de Port",0054C0054C,Dijous,4,Laboral,2011,3,Març,10,10,Matí,Desconegut,0,3,0,3,2,"4578280,15","429438,86"
2011S002129,3,Sants-Montjuïc,31-3-11,"el Poble Sec",50508,"Buenaire P E","0001 0001",Dimarts,2,Laboral,2011,3,Març,29,08,Matí,Desconegut,0,0,0,0,1,"4580215,56","429106,34"
2011S004289,3,Sants-Montjuïc,31-3-11,"el Poble Sec",66600,"Carlos Ibáñez","9999 9999",Dimecres,3,Laboral,2011,6,Juny,22,20,Tarda,Desconegut,0,1,0,1,1,"4580225,39","430625,42"
2011S003757,3,Sants-Montjuïc,32-3-12,"la Marina del Prat Vermell",180,"A Zona Franca",0048X0048X,Dimecres,3,Laboral,2011,6,Juny,1,21,Tarda,Desconegut,0,0,0,0,2,"4575979,29","427929,76"
2011S006701,3,Sants-Montjuïc,31-3-11,"el Poble Sec",114000,Espanya,"0002 0002",Dijous,4,Laboral,2011,10,Octubre,6,07,Matí,Desconegut,0,1,0,1,1,"4580679,07","428957,45"
2011S006523,3,Sants-Montjuïc,31-3-11,"el Poble Sec",198804,Paral·lel,0113X0113X,Dijous,4,Laboral,2011,9,Setembre,29,13,Matí,Desconegut,0,2,0,2,2,"4580711,37","429907,32"
2011S007481,3,Sants-Montjuïc,31-3-11,"el Poble Sec",218606,Montjuïc,"0032 0034",Dilluns,1,Laboral,2011,11,Novembre,7,13,Matí,Desconegut,0,1,0,1,3,"4580424,37","430688,37"
2011S005064,3,Sants-Montjuïc,31-3-11,"el Poble Sec",198804,Paral·lel,0001X0001X,Dilluns,1,Laboral,2011,7,Juliol,25,07,Matí,Desconegut,0,1,0,1,2,"4580654,13","431026,11"
2011S004261,3,Sants-Montjuïc,32-3-12,"la Marina del Prat Vermell",370531,"Número 6 Zona Franca","0080 0080",Dimecres,3,Laboral,2011,6,Juny,22,05,Nit,Desconegut,0,1,0,1,2,"4575059,05","426581,00"
2011S007560,3,Sants-Montjuïc,32-3-12,"la Marina del Prat Vermell",370531,"Número 6 Zona Franca","0097 0097",Dijous,4,Laboral,2011,11,Novembre,10,14,Tarda,Desconegut,0,1,0,1,2,"4575380,48","425873,57"
2011S005508,3,Sants-Montjuïc,32-3-12,"la Marina del Prat Vermell",370531,"Número 6 Zona Franca","0052 0052",Dimarts,2,Laboral,2011,8,Agost,16,05,Nit,Desconegut,0,5,0,5,5,"4574946,90","427274,32"
2011S003322,3,Sants-Montjuïc,32-3-12,"la Marina del Prat Vermell",700122,"Longitudinal 5","0115 0115",Dimarts,2,Laboral,2011,5,Maig,17,07,Matí,Desconegut,0,2,0,2,2,"4575502,10","426155,58"
2011S001584,3,Sants-Montjuïc,32-3-12,"la Marina del Prat Vermell",700134,"Transversal 8","0037 0037",Dimarts,2,Laboral,2011,3,Març,8,18,Tarda,Desconegut,0,1,0,1,2,"4576020,73","425765,61"
2011S003996,3,Sants-Montjuïc,32-3-12,"la Marina del Prat Vermell",700127,"Major de Mercabarna","0010 0010",Dissabte,6,Laboral,2011,6,Juny,11,07,Matí,Desconegut,0,0,1,1,1,"4576081,76","426052,42"
2011S001465,3,Sants-Montjuïc,32-3-12,"la Marina del Prat Vermell",370000,"Número 1 Zona Franca","0006 0006",Dijous,4,Laboral,2011,3,Març,3,06,Matí,Desconegut,0,1,0,1,1,"4577420,55","428406,35"
2011S001899,3,Sants-Montjuïc,32-3-12,"la Marina del Prat Vermell",222206,Motors,"0130 0130",Dilluns,1,Laboral,2011,3,Març,21,08,Matí,Desconegut,0,1,0,1,2,"4578043,64","428480,61"
2011S003276,3,Sants-Montjuïc,32-3-13,"la Marina de Port",137300,Foneria,0017X0017X,Diumenge,7,Laboral,2011,5,Maig,15,10,Matí,Desconegut,0,1,0,1,1,"4579073,49","427809,80"
2011S000584,3,Sants-Montjuïc,32-3-13,"la Marina de Port",230601,"Mare de Déu de Port","0092 0092",Divendres,5,Laboral,2011,1,Gener,28,09,Matí,Desconegut,0,1,0,1,2,"4578646,28","428504,49"
2011S006536,3,Sants-Montjuïc,32-3-12,"la Marina del Prat Vermell",701265,"Litoral (Besòs)",001120000,Dijous,4,Laboral,2011,9,Setembre,29,18,Tarda,Desconegut,0,1,0,1,2,"4580421,56","431116,21"
2011S001507,3,Sants-Montjuïc,32-3-12,"la Marina del Prat Vermell",701265,"Litoral (Besòs)",001120000,Divendres,5,Laboral,2011,3,Març,4,14,Tarda,Desconegut,0,1,0,1,6,"4580421,56","431116,21"
2011S002080,3,Sants-Montjuïc,32-3-12,"la Marina del Prat Vermell",701265,"Litoral (Besòs)",001170000,Diumenge,7,Laboral,2011,3,Març,27,04,Nit,Desconegut,0,1,0,1,1,"4579984,24","430878,91"
2011S006154,3,Sants-Montjuïc,32-3-12,"la Marina del Prat Vermell",701265,"Litoral (Besòs)",001180000,Divendres,5,Laboral,2011,9,Setembre,16,17,Tarda,Desconegut,0,2,0,2,3,"4579899,23","430826,77"
2011S001146,3,Sants-Montjuïc,32-3-12,"la Marina del Prat Vermell",701266,"Litoral (Llobregat)",001130000,Divendres,5,Laboral,2011,2,Febrer,18,16,Tarda,Desconegut,0,2,0,2,5,"4580347,34","431044,20"
2011S002212,3,Sants-Montjuïc,32-3-12,"la Marina del Prat Vermell",701266,"Litoral (Llobregat)",001550000,Divendres,5,Laboral,2011,4,Abril,1,08,Matí,Desconegut,0,1,0,1,3,"4577806,30","428455,90"
2011S003352,3,Sants-Montjuïc,33-3-15,Hostafrancs,94809,"Creu Coberta","0045 0045",Dimecres,3,Laboral,2011,5,Maig,18,08,Matí,"Desobeir el senyal del semàfor",0,1,0,1,1,"4580746,87","428641,67"
2011S006294,3,Sants-Montjuïc,33-3-15,Hostafrancs,94809,"Creu Coberta","0115 0115",Dimecres,3,Laboral,2011,9,Setembre,21,21,Tarda,Desconegut,0,1,0,1,3,"4580760,06","428267,94"
2011S003002,3,Sants-Montjuïc,33-3-15,Hostafrancs,169409,"Corts Catalanes","0361 0371",Dimecres,3,Laboral,2011,5,Maig,4,10,Matí,Desconegut,0,2,0,2,2,"4580668,51","428738,39"
2011S003181,3,Sants-Montjuïc,33-3-15,Hostafrancs,331507,Tarragona,0117U0117U,Dimecres,3,Laboral,2011,5,Maig,11,14,Tarda,"Desobeir el senyal del semàfor",0,1,0,1,1,"4580998,66","428643,92"
2011S008280,3,Sants-Montjuïc,33-3-15,Hostafrancs,89004,"Consell de Cent","0008 0008",Divendres,5,Laboral,2011,12,Desembre,9,11,Matí,Desconegut,0,1,0,1,1,"4580807,94","428421,69"
2011S005397,3,Sants-Montjuïc,33-3-15,Hostafrancs,94809,"Creu Coberta","0020 0020",Dimarts,2,Laboral,2011,8,Agost,9,18,Tarda,Desconegut,0,1,0,1,1,"4580767,79","428725,29"
2011S007050,3,Sants-Montjuïc,33-3-15,Hostafrancs,94809,"Creu Coberta","0107 0107",Dimecres,3,Laboral,2011,10,Octubre,19,13,Matí,Desconegut,0,1,0,1,2,"4580758,87","428310,28"
2011S001619,3,Sants-Montjuïc,33-3-14,"la Font de la Guatlla",301608,"Sant Fructuós","0042 0044",Dimecres,3,Laboral,2011,3,Març,9,20,Tarda,Desconegut,0,1,0,1,1,"4580306,18","428570,66"
2011S000723,3,Sants-Montjuïc,33-3-14,"la Font de la Guatlla",169409,"Corts Catalanes","0192 0192",Dijous,4,Laboral,2011,2,Febrer,3,11,Matí,Desconegut,0,1,0,1,2,"4580010,53","428140,56"
2011S003121,3,Sants-Montjuïc,33-3-14,"la Font de la Guatlla",169409,"Corts Catalanes","0218 0218",Dilluns,1,Laboral,2011,5,Maig,9,12,Matí,Desconegut,0,1,0,1,2,"4580121,77","428253,72"
2011S001974,3,Sants-Montjuïc,33-3-14,"la Font de la Guatlla",169409,"Corts Catalanes","0226 0226",Dimecres,3,Laboral,2011,3,Març,23,14,Tarda,Desconegut,0,1,0,1,1,"4580161,06","428294,06"
2011S000443,3,Sants-Montjuïc,34-3-17,"Sants - Badal",36100,Bassegoda,"0046 0046",Dissabte,6,Laboral,2011,1,Gener,22,17,Tarda,Desconegut,0,1,0,1,2,"4580699,55","426773,34"
2011S006560,3,Sants-Montjuïc,34-3-17,"Sants - Badal",312400,Sants,"0417 0419",Divendres,5,Laboral,2011,9,Setembre,30,13,Matí,Desconegut,0,2,0,2,2,"4580820,89","426669,68"
2011S005587,3,Sants-Montjuïc,34-3-17,"Sants - Badal",48404,Brasil,"0057 0061",Dilluns,1,Laboral,2011,8,Agost,22,02,Nit,Desconegut,0,0,0,0,2,"4581183,54","427164,57"
2011S000077,3,Sants-Montjuïc,34-3-18,Sants,187207,Madrid,"0152 0154",Dimecres,3,Laboral,2011,1,Gener,5,16,Tarda,Desconegut,0,2,0,2,2,"4581303,46","427300,84"
2011S001715,3,Sants-Montjuïc,33-3-16,"la Bordeta",160903,"Ildefons Cerdà","0007 0007",Diumenge,7,Laboral,2011,3,Març,13,20,Tarda,Desconegut,0,2,0,2,2,"4579681,07","427716,75"
2011S007392,3,Sants-Montjuïc,33-3-16,"la Bordeta",244901,Parcerisa,"0050 0050",Dijous,4,Laboral,2011,11,Novembre,3,08,Matí,Desconegut,0,2,0,2,2,"4579693,28","427705,67"
2011S008256,3,Sants-Montjuïc,34-3-17,"Sants - Badal",247808,Pavia,"0062 0062",Dimecres,3,Laboral,2011,12,Desembre,7,21,Tarda,Desconegut,0,1,0,1,1,"4580437,20","427249,31"
2011S008162,3,Sants-Montjuïc,33-3-16,"la Bordeta",169409,"Corts Catalanes","0181 0247",Dissabte,6,Laboral,2011,12,Desembre,3,07,Matí,Desconegut,0,1,0,1,2,"4580093,92","428150,60"
2011S006402,3,Sants-Montjuïc,34-3-18,Sants,94401,Cros,"0001 0001",Dilluns,1,Laboral,2011,9,Setembre,26,12,Matí,Desconegut,0,0,0,0,1,"4580769,85","427917,14"
2011S006861,3,Sants-Montjuïc,34-3-18,Sants,331507,Tarragona,0185X0185X,Dimarts,2,Laboral,2011,10,Octubre,11,16,Tarda,Desconegut,0,1,0,1,1,"4581341,00","428305,77"
2011S002755,3,Sants-Montjuïc,34-3-18,Sants,312400,Sants,"0011 0011",Dissabte,6,Laboral,2011,4,Abril,23,09,Matí,Desconegut,0,1,0,1,2,"4580766,04","428112,58"
2011S000691,3,Sants-Montjuïc,34-3-18,Sants,312400,Sants,"0027 0027",Dimecres,3,Laboral,2011,2,Febrer,2,09,Matí,Desconegut,0,1,0,1,2,"4580768,59","428034,72"
2011S000949,3,Sants-Montjuïc,34-3-18,Sants,312400,Sants,"0031 0031",Divendres,5,Laboral,2011,2,Febrer,11,15,Tarda,"Desobeir el senyal del semàfor",0,1,0,1,1,"4580769,30","428013,25"
2011S002863,3,Sants-Montjuïc,34-3-18,Sants,700445,"Països Catalans",0007X0007X,Dijous,4,Laboral,2011,4,Abril,28,19,Tarda,Desconegut,0,1,0,1,1,"4581256,62","428173,23"
2011S008335,3,Sants-Montjuïc,34-3-18,Sants,227800,Nicaragua,"0023 0025",Dilluns,1,Laboral,2011,12,Desembre,12,09,Matí,"Desobeir el senyal del semàfor",0,1,0,1,1,"4581583,09","428258,62"
2011S005432,3,Sants-Montjuïc,34-3-18,Sants,7407,Alcolea,"0135 0135",Dijous,4,Laboral,2011,8,Agost,11,13,Matí,Desconegut,0,2,0,2,2,"4581293,81","427662,33"
