"Número d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripció dia setmana","Dia setmana","Descripció tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Descripció torn","Hora de dia","Descripció causa vianant","Desc. Tipus vehicle implicat","Descripció sexe","Descripció tipus persona",Edat,"Descripció victimització","Coordenada UTM (Y)","Coordenada UTM (X)"
"2013S009081    ",8,"Nou Barris",51,Verdun,361508,Viladrosa,"0082 0084",Dilluns,Dl,Laboral,2013,12,Desembre,16,Matí,12,"No és causa del  vianant",Motocicleta,Home,Conductor,35,"Ferit lleu","4588501,88","431301,30"
"2013S009087    ",2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,0374B0374B,Dilluns,Dl,Laboral,2013,12,Desembre,16,Tarda,15,"No és causa del  vianant",Motocicleta,Home,Conductor,47,"Ferit lleu","4583616,98","430648,04"
"2013S009097    ",2,Eixample,6,"la Sagrada Família",350308,València,"0508 0508",Dilluns,Dl,Laboral,2013,12,Desembre,16,Tarda,18,"No és causa del  vianant",Ciclomotor,Home,Conductor,21,"Ferit lleu","4584243,66","431542,53"
"2013S009097    ",2,Eixample,6,"la Sagrada Família",350308,València,"0508 0508",Dilluns,Dl,Laboral,2013,12,Desembre,16,Tarda,18,"No és causa del  vianant",Motocicleta,Home,Conductor,44,"Ferit lleu","4584243,66","431542,53"
"2013S009102    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",343903,Corts,"0163 0167",Dilluns,Dl,Laboral,2013,12,Desembre,16,Tarda,18,"No és causa del  vianant",Motocicleta,Home,Conductor,55,"Ferit lleu","4581737,07","427124,63"
"2013S009118    ",4,"Les Corts",21,Pedralbes,193108,"Manuel Girona",0001B0001B,Dimarts,Dm,Laboral,2013,12,Desembre,17,Tarda,15,"Creuar per fora pas de vianants",Motocicleta,Home,Vianant,54,"Ferit lleu","4582609,58","426501,51"
"2013S009123    ",2,Eixample,7,"la Dreta de l'Eixample",357001,Bergara,"0009 0009",Dimarts,Dm,Laboral,2013,12,Desembre,17,Tarda,18,"No és causa del  vianant",Motocicleta,Dona,Conductor,25,"Ferit lleu","4582178,13","430548,16"
"2013S009131    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",198203,"Marquès de l'Argentera","0019 0019",Dimarts,Dm,Laboral,2013,12,Desembre,17,Tarda,21,"No és causa del  vianant",Furgoneta,Home,Passatger,35,"Ferit lleu","4582021,50","431954,00"
"2013S009134    ",3,Sants-Montjuïc,18,Sants,312400,Sants,"0098 0098",Dimarts,Dm,Laboral,2013,12,Desembre,17,Tarda,18,"No és causa del  vianant",Motocicleta,Home,Conductor,55,"Ferit lleu","4581005,73","427873,60"
"2013S009140    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",701265,"Litoral (Besòs)",000650000,Dimecres,Dc,Laboral,2013,12,Desembre,18,Matí,08,"No és causa del  vianant",Motocicleta,Home,Conductor,37,"Ferit lleu","4583964,78","434385,74"
"2013S009143    ",9,"Sant Andreu",63,Navas,209900,Meridiana,"0219 0219",Dimecres,Dc,Laboral,2013,12,Desembre,18,Matí,07,"No és causa del  vianant",Motocicleta,Home,Conductor,41,"Ferit lleu","4585505,26","432118,09"
"2013S008643    ",3,Sants-Montjuïc,17,"Sants - Badal",173202,"Juan de Sada","0049 0049",Diumenge,Dg,Laboral,2013,12,Desembre,1,Tarda,14,"No és causa del  vianant",Furgoneta,Home,Conductor,52,"Ferit lleu","4581273,17","427148,60"
"2013S008654    ",2,Eixample,5,"el Fort Pienc",169409,"Corts Catalanes","0788 0788",Diumenge,Dg,Laboral,2013,12,Desembre,1,Nit,02,"No és causa del  vianant",Motocicleta,Home,Conductor,26,"Ferit lleu","4583644,98","431738,72"
"2013S008661    ",2,Eixample,10,"Sant Antoni",54509,Calàbria,"0060 0060",Dilluns,Dl,Laboral,2013,12,Desembre,2,Matí,11,"No és causa del  vianant",Furgoneta,Dona,Vianant,87,"Ferit lleu","4581269,57","429636,68"
"2013S000525    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",191204,Mallorca,"0118 0118",Dimarts,Dm,Laboral,2013,1,Gener,22,Nit,22,"No és causa del  vianant",Turismo,Home,Vianant,37,"Ferit lleu","4582181,71","429246,04"
"2013S000533    ",4,"Les Corts",21,Pedralbes,700090,"Lluís Pericot","0002 0002",Dimecres,Dc,Laboral,2013,1,Gener,23,Matí,07,"No és causa del  vianant",Turismo,Dona,Conductor,27,"Ferit lleu","4582511,51","426895,87"
"2013S000534    ",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",209900,Meridiana,"0385 0387",Dimecres,Dc,Laboral,2013,1,Gener,23,Matí,08,"No és causa del  vianant",Motocicleta,Dona,Passatger,30,"Ferit lleu","4587014,09","431819,04"
"2013S000535    ",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",226400,"Las Navas de Tolosa","0329 0329",Dimecres,Dc,Laboral,2013,1,Gener,23,Matí,07,"No és causa del  vianant",Bicicleta,Home,Conductor,23,"Ferit lleu","4585527,16","431983,63"
"2013S000086    ",6,Gràcia,31,"la Vila de Gràcia",201104,Martí,"0024 0024",Divendres,Dv,Laboral,2013,1,Gener,4,Tarda,20,"No és causa del  vianant",Ciclomotor,Dona,Vianant,64,"Ferit lleu","4584465,43","429483,17"
"2013S000089    ",10,"Sant Martí",71,"Provençals del Poblenou",94300,"Cristóbal de Moura","0137 0137",Dissabte,Ds,Laboral,2013,1,Gener,5,Tarda,15,"No és causa del  vianant",Furgoneta,Dona,Vianant,36,"Ferit lleu","4585097,21","433950,21"
"2013S000107    ",3,Sants-Montjuïc,13,"la Marina de Port",230601,"Mare de Déu de Port","0250 0250",Diumenge,Dg,Laboral,2013,1,Gener,6,Nit,22,"No és causa del  vianant",Ciclomotor,Dona,Passatger,17,"Ferit lleu","4579380,95","428168,42"
"2013S000117    ",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",113007,"Escoles Pies","0117 0117",Dilluns,Dl,Laboral,2013,1,Gener,7,Matí,12,"No és causa del  vianant",Furgoneta,Home,Conductor,38,"Ferit lleu","4584420,68","426983,93"
"2013S000128    ",2,Eixample,5,"el Fort Pienc",362409,Vilanova,"0001 0001",Dilluns,Dl,Laboral,2013,1,Gener,7,Tarda,14,"Desobeir el senyal del semàfor",Motocicleta,Home,Vianant,19,"Ferit lleu","4582775,74","431582,52"
"2013S000139    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",144601,Diagonal,"0443 0443",Dilluns,Dl,Laboral,2013,1,Gener,7,Tarda,20,"No és causa del  vianant",Motocicleta,Home,Conductor,44,"Ferit lleu","4583017,09","428979,96"
"2013S000158    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",144601,Diagonal,"0490 0500",Dimarts,Dm,Laboral,2013,1,Gener,8,Tarda,16,"No és causa del  vianant",Ciclomotor,Dona,Conductor,21,"Ferit lleu","4583219,95","429433,98"
"2013S000176    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",361406,Viladomat,"0121 0121",Dimecres,Dc,Laboral,2013,1,Gener,9,Matí,09,"No és causa del  vianant",Motocicleta,Home,Conductor,28,"Ferit lleu","4581554,39","429512,39"
"2013S000180    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",28000,Augusta,"0166 0166",Dimecres,Dc,Laboral,2013,1,Gener,9,Matí,11,"No és causa del  vianant",Autobús,Home,Passatger,91,"Ferit lleu","4583637,31","428500,77"
"2013S000181    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",344101,Gràcia,"0052 0052",Dimecres,Dc,Laboral,2013,1,Gener,9,Matí,11,"No és causa del  vianant",Motocicleta,Home,Conductor,44,"Ferit lleu","4583241,57","428976,37"
"2013S000195    ",2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0686 0686",Dimecres,Dc,Laboral,2013,1,Gener,9,Tarda,20,"No és causa del  vianant",Bicicleta,Home,Conductor,41,"Ferit lleu","4582903,79","430980,62"
"2013S000201    ",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",69109,Cartellà,"0002 0002",Dimecres,Dc,Laboral,2013,1,Gener,9,Tarda,21,"No és causa del  vianant",Turismo,Home,Conductor,22,"Ferit lleu","4586694,43","431186,43"
"2013S000202    ",2,Eixample,5,"el Fort Pienc",18505,Aragó,"0410 0410",Dijous,Dj,Laboral,2013,1,Gener,10,Nit,00,"No és causa del  vianant",Taxi,Dona,Conductor,38,"Ferit lleu","4583607,79","431099,30"
"2013S000218    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",110803,Entença,"0153 0153",Dijous,Dj,Laboral,2013,1,Gener,10,Tarda,14,"No és causa del  vianant",Motocicleta,Home,Conductor,21,"Ferit lleu","4581812,66","428702,12"
"2013S000219    ",3,Sants-Montjuïc,12,"la Marina del Prat Vermell",701476,"Longitudinal 1","0002 0002",Dijous,Dj,Laboral,2013,1,Gener,10,Tarda,17,"No és causa del  vianant",Motocicleta,Home,Conductor,34,"Ferit lleu","4576442,98","426304,38"
"2013S000255    ",3,Sants-Montjuïc,12,"la Marina del Prat Vermell",701266,"Litoral (Llobregat)",001530000,Divendres,Dv,Laboral,2013,1,Gener,11,Tarda,20,"No és causa del  vianant",Furgoneta,Home,Conductor,26,"Ferit lleu","4578112,98","428721,64"
"2013S000262    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",11200,Almogàvers,"0116 0116",Dissabte,Ds,Laboral,2013,1,Gener,12,Matí,06,"No és causa del  vianant",Taxi,Home,Conductor,30,"Ferit lleu","4583367,43","432412,50"
"2013S000298    ",6,Gràcia,30,"la Salut",344000,Dalt,"0017 0019",Dilluns,Dl,Laboral,2013,1,Gener,14,Tarda,16,"No és causa del  vianant",Autobús,Dona,Passatger,80,"Ferit lleu","4584658,23","429200,18"
"2013S000303    ",10,"Sant Martí",70,"el Besòs i el Maresme",186703,Llull,0412X0412X,Dilluns,Dl,Laboral,2013,1,Gener,14,Tarda,16,"No és causa del  vianant",Turismo,Home,Passatger,24,"Ferit lleu","4585125,29","434785,24"
"2013S000321    ",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",701267,"Dalt (Besòs)",000920000,Dimarts,Dm,Laboral,2013,1,Gener,15,Matí,13,"No és causa del  vianant",Motocicleta,Dona,Conductor,35,"Ferit lleu","4585357,30","427700,96"
"2013S000328    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",320704,Sarrià,"0029 0029",Dimarts,Dm,Laboral,2013,1,Gener,15,Tarda,18,"No és causa del  vianant",Motocicleta,Home,Conductor,49,"Ferit lleu","4582627,20","428613,07"
"2013S000353    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",100800,Diputació,0045B0045B,Dimecres,Dc,Laboral,2013,1,Gener,16,Tarda,15,"No és causa del  vianant",Turismo,Home,Conductor,35,"Ferit lleu","4581444,52","429225,28"
"2013S000366    ",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",288805,Rosari,"0046 0046",Dijous,Dj,Laboral,2013,1,Gener,17,Nit,00,"No és causa del  vianant",Motocicleta,Home,Conductor,21,"Ferit lleu","4583466,80","427509,62"
"2013S000380    ",2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","9997 9997",Dijous,Dj,Laboral,2013,1,Gener,17,Nit,05,"No és causa del  vianant",Motocicleta,Home,Conductor,45,"Ferit lleu","4582760,74","430794,78"
"2013S000384    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",245802,París,"0077 0077",Dijous,Dj,Laboral,2013,1,Gener,17,Tarda,17,"No és causa del  vianant",Ciclomotor,Dona,Conductor,33,"Ferit lleu","4582405,09","428670,16"
"2013S000416    ",9,"Sant Andreu",61,"la Sagrera",290159,"Rovira i Virgili","0001 0001",Divendres,Dv,Laboral,2013,1,Gener,18,Matí,13,"No és causa del  vianant",Turismo,Home,Conductor,36,"Ferit lleu","4586753,81","432469,02"
"2013S000421    ",7,Horta-Guinardó,43,Horta,352507,"Vall d'Hebron","0312 0312",Divendres,Dv,Laboral,2013,1,Gener,18,Tarda,20,"No és causa del  vianant",Motocicleta,Home,Passatger,14,"Ferit lleu","4588068,52","429873,95"
"2013S000447    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",144601,Diagonal,"0512 0512",Diumenge,Dg,Laboral,2013,1,Gener,20,Matí,06,"Transitar a peu per la calçada",Turismo,Home,Vianant,35,"Ferit lleu","4583185,68","429328,40"
"2013S000451    ",2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0621 0621",Dilluns,Dl,Laboral,2013,1,Gener,21,Matí,07,"No és causa del  vianant",Turismo,Dona,Passatger,41,"Ferit lleu","4582657,91","430655,60"
"2013S000491    ",4,"Les Corts",19,"les Corts",144601,Diagonal,0652D0656D,Dilluns,Dl,Laboral,2013,1,Gener,21,Tarda,21,"No és causa del  vianant",Autobús,Dona,Passatger,49,"Ferit lleu","4582622,56","427510,22"
"2013S000493    ",7,Horta-Guinardó,39,"Sant Genís dels Agudells",148409,"Sant Cugat","0263 0263",Dilluns,Dl,Laboral,2013,1,Gener,21,Nit,22,"No és causa del  vianant",Turismo,Home,Conductor,36,"Ferit lleu","4587166,87","427565,45"
"2013S000506    ",9,"Sant Andreu",60,"Sant Andreu",701267,"Dalt (Besòs)",0001E0000,Dimarts,Dm,Laboral,2013,1,Gener,22,Matí,12,"No és causa del  vianant",Turismo,Dona,Passatger,38,"Ferit lleu","4588874,37","432483,81"
"2013S000508    ",9,"Sant Andreu",63,Navas,209900,Meridiana,0231B0231B,Dimarts,Dm,Laboral,2013,1,Gener,22,Tarda,15,"No és causa del  vianant",Ciclomotor,Dona,Conductor,29,"Ferit lleu","4585715,74","432116,40"
"2013S000509    ",1,"Ciutat Vella",2,"el Barri Gòtic",82901,Colom,"0005 0005",Dimarts,Dm,Laboral,2013,1,Gener,22,Matí,13,Altres,Autobús,Dona,Vianant,64,"Ferit lleu","4581547,39","431630,33"
"2013S000512    ",1,"Ciutat Vella",3,"la Barceloneta",701266,"Litoral (Llobregat)",000980000,Dimarts,Dm,Laboral,2013,1,Gener,22,Tarda,16,"No és causa del  vianant",Motocicleta,Home,Conductor,38,"Ferit lleu","4581701,28","432018,39"
"2013S000516    ",7,Horta-Guinardó,37,"el Carmel",6801,"Alcalde de Zalamea","0030 0030",Dimarts,Dm,Laboral,2013,1,Gener,22,Tarda,17,"No és causa del  vianant",Bicicleta,Home,Conductor,32,"Ferit lleu","4586093,56","429622,47"
"2013S000039    ",4,"Les Corts",19,"les Corts",330901,"Taquígraf Serra","0030 0030",Dijous,Dj,Laboral,2013,1,Gener,3,Matí,11,"No és causa del  vianant",Motocicleta,Dona,Vianant,68,"Ferit lleu","4582266,03","428257,17"
"2013S000045    ",2,Eixample,7,"la Dreta de l'Eixample",191204,Mallorca,"0274 0276",Dijous,Dj,Laboral,2013,1,Gener,3,Tarda,18,"Creuar per fora pas de vianants",Motocicleta,Home,Conductor,26,"Ferit lleu","4583185,30","430268,14"
"2013S000048    ",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",191703,Mandri,"0038 0038",Dijous,Dj,Laboral,2013,1,Gener,3,Tarda,20,"No és causa del  vianant",Motocicleta,Home,Conductor,56,"Ferit lleu","4584118,25","427686,78"
"2013S000056    ",9,"Sant Andreu",61,"la Sagrera",292507,"Gran de la Sagrera","0170 0172",Divendres,Dv,Laboral,2013,1,Gener,4,Matí,07,"No és causa del  vianant",Motocicleta,Dona,Passatger,40,"Ferit lleu","4586577,10","432503,64"
"2013S000061    ",1,"Ciutat Vella",3,"la Barceloneta",197903,"Marítim de la Barceloneta","0033 0033",Divendres,Dv,Laboral,2013,1,Gener,4,Matí,12,"No és causa del  vianant",Furgoneta,Home,Vianant,44,"Ferit lleu","4581984,43","432828,17"
"2013S002568    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",47208,Bosch,"0002 0002",Dimecres,Dc,Laboral,2013,4,Abril,10,Matí,12,"No és causa del  vianant",Autobús,Dona,Passatger,62,"Ferit lleu","4583400,18","429389,61"
"2013S002580    ",7,Horta-Guinardó,38,"la Teixonera",701268,"Dalt (Llobregat)",001060000,Dimecres,Dc,Laboral,2013,4,Abril,10,Tarda,20,"No és causa del  vianant","Todo terreno",Dona,Passatger,59,"Ferit lleu","4586453,46","428432,21"
"2013S002582    ",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",350308,València,"0619 0619",Dimecres,Dc,Laboral,2013,4,Abril,10,Tarda,21,"No és causa del  vianant",Motocicleta,Home,Conductor,33,"Ferit greu","4584824,29","432103,78"
"2013S002583    ",3,Sants-Montjuïc,18,Sants,333900,"Tenor Masini","0053 0055",Dimecres,Dc,Laboral,2013,4,Abril,10,Nit,23,"No és causa del  vianant",Ciclomotor,Home,Conductor,29,"Ferit lleu","4581224,71","427490,14"
"2013S002592    ",2,Eixample,7,"la Dreta de l'Eixample",309406,"Sant Pere","0011 0011",Dijous,Dj,Laboral,2013,4,Abril,11,Matí,10,"No és causa del  vianant",Motocicleta,Home,Conductor,37,"Ferit lleu","4582434,93","430820,70"
"2013S001105    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",18505,Aragó,"0185 0185",Dimecres,Dc,Laboral,2013,2,Febrer,13,Matí,09,"No és causa del  vianant",Motocicleta,Home,Conductor,44,"Ferit lleu","4582333,06","429743,32"
"2013S001114    ",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",28000,Augusta,"0279 0279",Dimecres,Dc,Laboral,2013,2,Febrer,13,Matí,12,"No és causa del  vianant",Furgoneta,Home,Conductor,43,"Ferit lleu","4583469,75","427407,83"
"2013S001621    ",2,Eixample,5,"el Fort Pienc",169409,"Corts Catalanes","0710 0710",Dissabte,Ds,Laboral,2013,3,Març,2,Tarda,15,"No és causa del  vianant",Ciclomotor,Home,Conductor,29,"Ferit lleu","4583218,66","431303,54"
"2013S001643    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",4908,Àlaba,0160X0160X,Dilluns,Dl,Laboral,2013,3,Març,4,Nit,04,"No és causa del  vianant","Otros vehíc. a motor",Home,Passatger,Desconegut,"Ferit lleu","4583864,70","432153,74"
"2013S002109    ",10,"Sant Martí",70,"el Besòs i el Maresme",186703,Llull,0404X0404X,Dimecres,Dc,Laboral,2013,3,Març,20,Tarda,20,"No és causa del  vianant",Furgoneta,Home,Vianant,72,"Ferit lleu","4584962,16","434615,28"
"2013S002128    ",3,Sants-Montjuïc,12,"la Marina del Prat Vermell",544734,"Príncep d'Espanya","0005 0005",Dijous,Dj,Laboral,2013,3,Març,21,Tarda,20,"No és causa del  vianant",Turismo,Home,Conductor,53,"Ferit lleu","4577174,30","428575,76"
"2013S000594    ",2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0606 0606",Dijous,Dj,Laboral,2013,1,Gener,24,Tarda,17,"No és causa del  vianant",Ciclomotor,Home,Conductor,18,"Ferit lleu","4582275,11","430347,90"
"2013S000606    ",3,Sants-Montjuïc,12,"la Marina del Prat Vermell",701266,"Litoral (Llobregat)",001530000,Divendres,Dv,Laboral,2013,1,Gener,25,Matí,10,"No és causa del  vianant",Ciclomotor,Home,Conductor,39,"Ferit lleu","4578112,98","428721,64"
"2013S001124    ",1,"Ciutat Vella",1,"el Raval",349207,Universitat,"0007 0007",Dimecres,Dc,Laboral,2013,2,Febrer,13,Tarda,17,"Desobeir el senyal del semàfor",Motocicleta,Home,Vianant,36,"Ferit lleu","4582102,02","430243,59"
"2013S001130    ",3,Sants-Montjuïc,16,"la Bordeta",282252,Blanca,"0191 0193",Dimecres,Dc,Laboral,2013,2,Febrer,13,Nit,22,"No és causa del  vianant",Ciclomotor,Home,Conductor,22,"Ferit lleu","4580180,69","427480,89"
"2013S001141    ",2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0331 0331",Dijous,Dj,Laboral,2013,2,Febrer,14,Matí,10,"No és causa del  vianant",Taxi,Dona,Conductor,39,"Ferit lleu","4583560,35","430660,61"
"2013S001142    ",10,"Sant Martí",68,"el Poblenou",249304,"Pere IV","0209 0211",Dijous,Dj,Laboral,2013,2,Febrer,14,Matí,11,"No és causa del  vianant",Taxi,Home,Conductor,29,"Ferit lleu","4584274,29","433200,46"
"2013S002135    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"0056 0056",Divendres,Dv,Laboral,2013,3,Març,22,Matí,08,"No és causa del  vianant",Motocicleta,Home,Conductor,20,"Ferit lleu","4582425,24","429817,74"
"2013S002140    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",62609,Icària,"0119 0119",Divendres,Dv,Laboral,2013,3,Març,22,Matí,13,"No és causa del  vianant",Motocicleta,Dona,Conductor,38,"Ferit lleu","4582418,78","432692,87"
"2013S002143    ",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",223606,Muntaner,"0561 0561",Divendres,Dv,Laboral,2013,3,Març,22,Matí,13,"No és causa del  vianant",Motocicleta,Home,Conductor,17,"Ferit lleu","4584329,98","427774,44"
"2013S000641    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",76807,Sardenya,"0084 0084",Dissabte,Ds,Laboral,2013,1,Gener,26,Tarda,15,"No és causa del  vianant",Motocicleta,Dona,Passatger,21,"Ferit lleu","4582817,74","432236,76"
"2013S000642    ",10,"Sant Martí",65,"el Clot",350308,València,"0671 0671",Dissabte,Ds,Laboral,2013,1,Gener,26,Tarda,17,"No és causa del  vianant",Turismo,Home,Conductor,66,"Ferit lleu","4585102,37","432385,75"
"2013S000642    ",10,"Sant Martí",65,"el Clot",350308,València,"0671 0671",Dissabte,Ds,Laboral,2013,1,Gener,26,Tarda,17,"No és causa del  vianant",Turismo,Dona,Passatger,62,"Ferit lleu","4585102,37","432385,75"
"2013S000650    ",9,"Sant Andreu",60,"Sant Andreu",157206,"Bonaventura Gispert","0042 0042",Diumenge,Dg,Laboral,2013,1,Gener,27,Matí,12,"No és causa del  vianant",Turismo,Home,Vianant,6,"Ferit lleu","4586770,49","432759,39"
"2013S001157    ",9,"Sant Andreu",61,"la Sagrera",209900,Meridiana,"0296 0296",Dijous,Dj,Laboral,2013,2,Febrer,14,Tarda,19,"No és causa del  vianant",Motocicleta,Home,Conductor,32,"Ferit lleu","4586165,68","432176,75"
"2013S001164    ",2,Eixample,7,"la Dreta de l'Eixample",350308,València,"0293 0295",Dijous,Dj,Laboral,2013,2,Febrer,14,Tarda,21,"No és causa del  vianant",Motocicleta,Dona,Passatger,22,"Ferit lleu","4583209,74","430453,38"
"2013S001168    ",3,Sants-Montjuïc,11,"el Poble Sec",198702,"Francesc Ferrer i Guàrdia","0007 0007",Divendres,Dv,Laboral,2013,2,Febrer,15,Matí,08,"No és causa del  vianant",Turismo,Home,Conductor,47,"Ferit lleu","4580474,94","428989,40"
"2013S001172    ",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",28000,Augusta,"0295 0297",Divendres,Dv,Laboral,2013,2,Febrer,15,Matí,09,"No és causa del  vianant",Motocicleta,Home,Conductor,47,"Ferit lleu","4583459,97","427199,70"
"2013S001678    ",2,Eixample,7,"la Dreta de l'Eixample",289105,Rosselló,"0307 0307",Dimarts,Dm,Laboral,2013,3,Març,5,Tarda,20,"No és causa del  vianant",Motocicleta,Home,Conductor,33,"Ferit lleu","4583617,27","430288,82"
"2013S001690    ",7,Horta-Guinardó,33,"el Baix Guinardó",144306,"Pi i Margall","0094 0096",Dimecres,Dc,Laboral,2013,3,Març,6,Matí,07,"No és causa del  vianant",Taxi,Dona,Vianant,49,"Ferit lleu","4584854,63","430265,10"
"2013S001705    ",9,"Sant Andreu",60,"Sant Andreu",701268,"Dalt (Llobregat)",001600000,Dimecres,Dc,Laboral,2013,3,Març,6,Tarda,17,"No és causa del  vianant",Turismo,Dona,Passatger,25,"Ferit lleu","4588904,30","432720,11"
"2013S002179    ",9,"Sant Andreu",60,"Sant Andreu",209900,Meridiana,"0456 0456",Dissabte,Ds,Laboral,2013,3,Març,23,Matí,07,"No és causa del  vianant",Turismo,Home,Conductor,79,"Ferit lleu","4587522,29","431931,57"
"2013S002180    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,Diagonal,"0641 0641",Divendres,Dv,Laboral,2013,3,Març,22,Matí,13,Altres,"Tranvía o tren",Home,Vianant,21,"Ferit lleu","4582222,08","426591,17"
"2013S002183    ",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",701629,"Isaac Newton","0002 0002",Dissabte,Ds,Laboral,2013,3,Març,23,Tarda,14,"No és causa del  vianant",Turismo,Dona,Conductor,51,"Ferit lleu","4584894,88","427097,51"
"2013S000663    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0555 0555",Dilluns,Dl,Laboral,2013,1,Gener,28,Nit,02,"No és causa del  vianant",Motocicleta,Home,Conductor,37,"Ferit lleu","4581912,66","429894,21"
"2013S000677    ",2,Eixample,6,"la Sagrada Família",144601,Diagonal,"0312 0314",Dilluns,Dl,Laboral,2013,1,Gener,28,Tarda,15,"No és causa del  vianant",Motocicleta,Home,Conductor,37,"Ferit lleu","4583792,95","431210,03"
"2013S001184    ",4,"Les Corts",19,"les Corts",343903,Corts,"0308 0308",Divendres,Dv,Laboral,2013,2,Febrer,15,Tarda,14,"No és causa del  vianant",Autobús,Dona,Passatger,19,"Ferit lleu","4582406,39","427988,32"
"2013S001739    ",4,"Les Corts",19,"les Corts",144601,Diagonal,"0501 0501",Dijous,Dj,Laboral,2013,3,Març,7,Tarda,19,"No és causa del  vianant",Turismo,Dona,Passatger,58,"Ferit lleu","4582801,33","428368,51"
"2013S002194    ",3,Sants-Montjuïc,11,"el Poble Sec",116402,Estadi,"0050 0056",Diumenge,Dg,Laboral,2013,3,Març,24,Matí,10,Altres,Bicicleta,Dona,Vianant,51,"Ferit lleu","4579933,83","429480,23"
"2013S002199    ",2,Eixample,7,"la Dreta de l'Eixample",100800,Diputació,"0303 0303",Diumenge,Dg,Laboral,2013,3,Març,24,Tarda,15,"No és causa del  vianant",Furgoneta,Dona,Passatger,28,"Ferit lleu","4582888,51","430698,74"
"2013S002205    ",10,"Sant Martí",71,"Provençals del Poblenou",253902,Perú,"0177 0177",Diumenge,Dg,Laboral,2013,3,Març,24,Tarda,19,"No és causa del  vianant",Motocicleta,Dona,Conductor,25,"Ferit lleu","4584943,07","433211,46"
"2013S002213    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",268003,Provença,"0057 0057",Dilluns,Dl,Laboral,2013,3,Març,25,Matí,10,"No és causa del  vianant",Motocicleta,Dona,Conductor,18,"Ferit lleu","4582005,70","428843,56"
"2013S000698    ",2,Eixample,6,"la Sagrada Família",268003,Provença,"0501 0501",Dimarts,Dm,Laboral,2013,1,Gener,29,Matí,08,"Creuar per fora pas de vianants",Ciclomotor,Dona,Vianant,33,"Ferit lleu","4584488,55","431372,84"
"2013S000714    ",10,"Sant Martí",73,"la Verneda i la Pau",153205,Guipúscoa,"0108 0108",Dimarts,Dm,Laboral,2013,1,Gener,29,Tarda,18,"No és causa del  vianant",Motocicleta,Home,Passatger,57,"Ferit lleu","4585855,58","433395,88"
"2013S001212    ",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",161407,Indústria,"0257 0257",Dissabte,Ds,Laboral,2013,2,Febrer,16,Matí,13,"No és causa del  vianant",Motocicleta,Dona,Conductor,26,"Ferit lleu","4585250,74","431554,85"
