"N£mero d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripci¢ dia setmana","Dia setmana","Descripci¢ tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Hora de dia","Descripci¢ torn","Descripci¢ tipus accident","Coordenada UTM (Y)","Coordenada UTM (X)"
2012S000070,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",170907,Jota,"0023 0025",Dimecres,Dc,Laboral,2012,1,Gener,4,13,Mat°,Atropellament,"4586947,84","431784,94"
2012S005579,8,"Nou Barris",45,Porta,119003,"Fabra i Puig","0160 0160",Dimarts,Dm,Laboral,2012,7,Juliol,31,9,Mat°,"Col.lisi¢ fronto-lateral","4587061,65","431587,49"
2012S009129,8,"Nou Barris",45,Porta,119003,"Fabra i Puig","0160 0160",Dilluns,Dl,Laboral,2012,12,Desembre,24,18,Tarda,"Col.lisi¢ fronto-lateral","4587061,65","431587,49"
2012S000657,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",209900,Meridiana,"0359 0361",Dissabte,Ds,Laboral,2012,1,Gener,28,14,Tarda,Abast,"4586822,58","431921,22"
2012S004589,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",121402,"Felip II","0267 0269",Dilluns,Dl,Laboral,2012,6,Juny,25,7,Mat°,"Col.lisi¢ fronto-lateral","4586849,43","431255,97"
2012S007219,8,"Nou Barris",46,"el Tur¢ de la Peira",119003,"Fabra i Puig","0264 0264",Dilluns,Dl,Laboral,2012,10,Octubre,15,14,Tarda,"Caiguda (dues rodes)","4587078,3","431117,78"
2012S003883,8,"Nou Barris",46,"el Tur¢ de la Peira",228009,Nil,"0027 0029",Dimecres,Dc,Laboral,2012,5,Maig,30,15,Tarda,"Xoc contra element estÖtic","4587436,52","430876,02"
2012S008390,8,"Nou Barris",46,"el Tur¢ de la Peira",295403,"Sant Iscle",0051B0051B,Dimecres,Dc,Laboral,2012,11,Novembre,28,20,Tarda,"Caiguda (dues rodes)","4587408,16","430861,2"
2012S007375,8,"Nou Barris",46,"el Tur¢ de la Peira",119003,"Fabra i Puig","0320 0320",Diumenge,Dg,Laboral,2012,10,Octubre,21,16,Tarda,"Col.lisi¢ fronto-lateral","4587094,63","430669,1"
2012S002635,8,"Nou Barris",46,"el Tur¢ de la Peira",15802,Aneto,"0035 0037",Divendres,Dv,Laboral,2012,4,Abril,13,13,Mat°,"Xoc contra element estÖtic","4587339,54","430757,26"
2012S009230,8,"Nou Barris",45,Porta,100209,DeiÖ,"0044 0044",Dissabte,Ds,Laboral,2012,12,Desembre,29,13,Mat°,"Col.lisi¢ fronto-lateral","4587552,94","431022,1"
2012S004648,8,"Nou Barris",45,Porta,100209,DeiÖ,"0044 0044",Dimecres,Dc,Laboral,2012,6,Juny,27,3,Nit,"Col.lisi¢ fronto-lateral","4587552,94","431022,1"
2012S000152,8,"Nou Barris",46,"el Tur¢ de la Peira",103003,"Doctor Pi i Molist","0001 0001",Diumenge,Dg,Laboral,2012,1,Gener,8,5,Nit,Abast,"4587087,7","431124,46"
2012S001852,8,"Nou Barris",45,Porta,49305,Brossa,"0001 0001",Dimarts,Dm,Laboral,2012,3,Mará,13,8,Mat°,"Col.lisi¢ fronto-lateral","4587642,65","431382,82"
2012S007285,8,"Nou Barris",45,Porta,256401,"Pintor Alsamora","0001 0001",Dimecres,Dc,Laboral,2012,10,Octubre,17,21,Tarda,"Caiguda (dues rodes)","4587485,43","431781,63"
2012S004545,8,"Nou Barris",45,Porta,166502,"Jardins d'AlfÖbia","0001 0001",Divendres,Dv,Laboral,2012,6,Juny,22,17,Tarda,"Caiguda (dues rodes)","4587829,63","431088,26"
2012S002586,8,"Nou Barris",45,Porta,256401,"Pintor Alsamora","0013 0013",Dimecres,Dc,Laboral,2012,4,Abril,11,15,Tarda,Altres,"4587529,41","431593,25"
2012S002998,8,"Nou Barris",45,Porta,351901,Valldaura,"0236 0236",Divendres,Dv,Laboral,2012,4,Abril,27,11,Mat°,Atropellament,"4587972,05","431347,01"
2012S003198,8,"Nou Barris",45,Porta,700017,Avis,"0001 0001",Dissabte,Ds,Laboral,2012,5,Maig,5,2,Nit,"Xoc contra element estÖtic","4587985,61","431482,68"
2012S004095,8,"Nou Barris",45,Porta,289852,"Rossell¢ i Porcel","0001 0001",Dijous,Dj,Laboral,2012,6,Juny,7,22,Nit,Abast,"4587747,75","431849,89"
2012S007786,8,"Nou Barris",45,Porta,700021,"Andreu Nin","0067 0067",Dimarts,Dm,Laboral,2012,11,Novembre,6,20,Tarda,Atropellament,"4588000,95","431840,63"
2012S008462,9,"Sant Andreu",61,"la Sagrera",115603,Espronceda,0294B0294B,Divendres,Dv,Laboral,2012,11,Novembre,30,22,Nit,"Caiguda (dues rodes)","4585343,6","432570,08"
2012S008480,9,"Sant Andreu",62,"el CongrÇs i els Indians",120909,"Alexandre Gal°","0062 0062",Dissabte,Ds,Laboral,2012,12,Desembre,1,8,Mat°,"Xoc contra element estÖtic","4586664,65","431393,78"
2012S002767,9,"Sant Andreu",61,"la Sagrera",209900,Meridiana,"0274 0274",Dimecres,Dc,Laboral,2012,4,Abril,18,17,Tarda,Abast,"4585953,62","432180,06"
2012S005248,9,"Sant Andreu",61,"la Sagrera",209900,Meridiana,0274B0274B,Dimecres,Dc,Laboral,2012,7,Juliol,18,19,Tarda,"Caiguda (dues rodes)","4585976,09","432180,25"
2012S002062,9,"Sant Andreu",62,"el CongrÇs i els Indians",121402,"Felip II",0168B0168B,Dimarts,Dm,Laboral,2012,3,Mará,20,17,Tarda,"Caiguda (dues rodes)","4586438,73","431696,48"
2012S008479,9,"Sant Andreu",61,"la Sagrera",209900,Meridiana,"0313 0313",Dissabte,Ds,Laboral,2012,12,Desembre,1,10,Mat°,Abast,"4586467,03","432066,91"
2012S005862,9,"Sant Andreu",61,"la Sagrera",209900,Meridiana,"0290 0290",Dimarts,Dm,Laboral,2012,8,Agost,14,16,Tarda,Abast,"4586133,84","432176,43"
2012S004232,9,"Sant Andreu",61,"la Sagrera",282300,"Riera d'Horta","0001 0001",Dimarts,Dm,Laboral,2012,6,Juny,12,16,Tarda,"Col.lisi¢ lateral",4586745,"431951,87"
2012S006649,9,"Sant Andreu",61,"la Sagrera",140407,Garcilaso,"0041 0047",Divendres,Dv,Laboral,2012,9,Setembre,21,19,Tarda,Abast,"4586198,05","432283,14"
2012S000111,9,"Sant Andreu",61,"la Sagrera",700974,"Doctor Cararach Mauri","0005 0008",Dijous,Dj,Laboral,2012,1,Gener,5,21,Tarda,"Col.lisi¢ lateral","4586708,2","432528,93"
2012S008888,9,"Sant Andreu",61,"la Sagrera",292507,"Gran de la Sagrera","0002 0002",Diumenge,Dg,Laboral,2012,12,Desembre,16,21,Tarda,"Caiguda (dues rodes)","4585623,86","432530,75"
2012S009085,9,"Sant Andreu",61,"la Sagrera",292507,"Gran de la Sagrera",0030B0030B,Dissabte,Ds,Laboral,2012,12,Desembre,22,20,Tarda,"Col.lisi¢ fronto-lateral","4585921,3",432522
2012S000945,8,"Nou Barris",47,"Can Peguera",282004,Riells,"0047 0047",Dijous,Dj,Laboral,2012,2,Febrer,9,10,Mat°,Atropellament,"4587545,48","430550,69"
2012S002461,9,"Sant Andreu",61,"la Sagrera",292507,"Gran de la Sagrera","0087 0087",Dimecres,Dc,Laboral,2012,4,Abril,4,10,Mat°,"Col.lisi¢ fronto-lateral","4586216,46","432495,02"
2012S003250,8,"Nou Barris",47,"Can Peguera",349808,Urrutia,"0016 0016",Dilluns,Dl,Laboral,2012,5,Maig,7,19,Tarda,Abast,"4587705,79","430308,93"
2012S006817,9,"Sant Andreu",61,"la Sagrera",292507,"Gran de la Sagrera","0157 0157",Dissabte,Ds,Laboral,2012,9,Setembre,29,5,Nit,"Col.lisi¢ fronto-lateral","4586519,29","432486,03"
2012S002109,8,"Nou Barris",47,"Can Peguera",285705,Rocabruna,"0011 0011",Dijous,Dj,Laboral,2012,3,Mará,22,14,Tarda,"Caiguda (dues rodes)","4587554,25","430572,27"
2012S008711,8,"Nou Barris",47,"Can Peguera",342707,Travau,"0018 0018",Dimarts,Dm,Laboral,2012,12,Desembre,11,1,Nit,"Xoc contra element estÖtic","4587436,08","430724,77"
2012S001696,9,"Sant Andreu",63,Navas,121402,"Felip II",0009B0009B,Dijous,Dj,Laboral,2012,3,Mará,8,9,Mat°,"Col.lisi¢ lateral","4585577,62","432479,85"
2012S007681,9,"Sant Andreu",60,"Sant Andreu",296202,"Gran de Sant Andreu","0098 0104",Divendres,Dv,Laboral,2012,11,Novembre,2,13,Mat°,"Xoc contra element estÖtic",4587063,"432393,48"
2012S006364,9,"Sant Andreu",60,"Sant Andreu",313902,"Santa Coloma","0054 0054",Diumenge,Dg,Laboral,2012,9,Setembre,9,18,Tarda,"Col.lisi¢ lateral","4586998,04","432634,46"
2012S002831,9,"Sant Andreu",63,Navas,209900,Meridiana,"0232 0234",Divendres,Dv,Laboral,2012,4,Abril,20,16,Tarda,"Col.lisi¢ lateral","4585515,17","432169,49"
2012S005849,9,"Sant Andreu",63,Navas,81603,Clot,"0185 0185",Dilluns,Dl,Laboral,2012,8,Agost,13,18,Tarda,Atropellament,"4585384,16","432472,46"
2012S003199,9,"Sant Andreu",62,"el CongrÇs i els Indians",255704,"Pinar del R°o","0039 0039",Divendres,Dv,Laboral,2012,5,Maig,4,16,Tarda,"Col.lisi¢ fronto-lateral","4586181,91","431655,65"
2012S001392,9,"Sant Andreu",62,"el CongrÇs i els Indians",140407,Garcilaso,"0234 0234",Dissabte,Ds,Laboral,2012,2,Febrer,25,17,Tarda,"Col.lisi¢ fronto-lateral","4586335,95","431416,4"
2012S001257,9,"Sant Andreu",62,"el CongrÇs i els Indians",140407,Garcilaso,"0234 0234",Dilluns,Dl,Laboral,2012,2,Febrer,20,19,Tarda,"Col.lisi¢ fronto-lateral","4586335,95","431416,4"
2012S001740,9,"Sant Andreu",60,"Sant Andreu",209900,Meridiana,"0488 0488",Divendres,Dv,Laboral,2012,3,Mará,9,13,Mat°,Abast,"4587720,41","431986,54"
2012S006989,9,"Sant Andreu",60,"Sant Andreu",209900,Meridiana,"0494 0494",Divendres,Dv,Laboral,2012,10,Octubre,5,17,Tarda,"Abast multiple","4587752,02","431993,54"
2012S000229,9,"Sant Andreu",60,"Sant Andreu",296202,"Gran de Sant Andreu","0277 0279",Dimecres,Dc,Laboral,2012,1,Gener,11,14,Tarda,Atropellament,"4587671,9","432390,15"
2012S005224,9,"Sant Andreu",60,"Sant Andreu",173508,"Joan Torras","0025 0031",Dimarts,Dm,Laboral,2012,7,Juliol,17,22,Nit,"Caiguda (dues rodes)","4587880,22","432564,56"
2012S003075,9,"Sant Andreu",60,"Sant Andreu",701268,"Dalt (Llobregat)",1570000,Dilluns,Dl,Laboral,2012,4,Abril,30,18,Tarda,"Abast multiple","4588880,76","432417,82"
2012S009245,9,"Sant Andreu",60,"Sant Andreu",701268,"Dalt (Llobregat)",1600000,Diumenge,Dg,Laboral,2012,12,Desembre,30,16,Tarda,"Col.lisi¢ lateral","4588904,3","432720,11"
2012S001533,9,"Sant Andreu",60,"Sant Andreu",281409,Ribes,"0042 0042",Divendres,Dv,Laboral,2012,3,Mará,2,5,Nit,"Col.lisi¢ fronto-lateral","4588860,72","432394,91"
2012S006813,9,"Sant Andreu",60,"Sant Andreu",209900,Meridiana,"0586 0590",Divendres,Dv,Laboral,2012,9,Setembre,28,23,Nit,Altres,"4588462,92","432171,95"
2012S003590,9,"Sant Andreu",60,"Sant Andreu",209900,Meridiana,"0592 0594",Divendres,Dv,Laboral,2012,5,Maig,18,19,Tarda,Abast,"4588484,93","432177,58"
2012S000540,9,"Sant Andreu",60,"Sant Andreu",209900,Meridiana,"0600 0602",Dimarts,Dm,Laboral,2012,1,Gener,24,16,Tarda,"Abast multiple","4588512,71","432185,43"
2012S005240,9,"Sant Andreu",60,"Sant Andreu",209900,Meridiana,"0600 0602",Dimecres,Dc,Laboral,2012,7,Juliol,18,16,Tarda,"Col.lisi¢ fronto-lateral","4588512,71","432185,43"
2012S007602,9,"Sant Andreu",60,"Sant Andreu",339101,"Torras i Bages","0035 0035",Dimarts,Dm,Laboral,2012,10,Octubre,30,13,Mat°,"Col.lisi¢ lateral","4587918,28","432499,39"
2012S007367,9,"Sant Andreu",60,"Sant Andreu",120807,Faväncia,0568B0568B,Diumenge,Dg,Laboral,2012,10,Octubre,21,6,Mat°,Abast,"4588916,95","432749,77"
2012S006064,9,"Sant Andreu",60,"Sant Andreu",281409,Ribes,"0041 0041",Diumenge,Dg,Laboral,2012,8,Agost,26,14,Tarda,"Caiguda (dues rodes)","4588857,65",432370
2012S005867,9,"Sant Andreu",60,"Sant Andreu",296202,"Gran de Sant Andreu","0469 0475",Dimarts,Dm,Laboral,2012,8,Agost,14,19,Tarda,"Col.lisi¢ lateral","4588420,55","432278,13"
2012S003638,9,"Sant Andreu",60,"Sant Andreu",242509,Palomar,"0044 0046",Dimarts,Dm,Laboral,2012,5,Maig,15,14,Tarda,Abast,"4588349,79","432469,66"
2012S003982,9,"Sant Andreu",60,"Sant Andreu",190303,Malats,"0020 0022",Dilluns,Dl,Laboral,2012,6,Juny,4,0,Nit,"Caiguda (dues rodes)","4587692,11","432431,4"
2012S006710,9,"Sant Andreu",57,"la Trinitat Vella",251805,Pen°scola,"0002 0002",Dimarts,Dm,Laboral,2012,9,Setembre,25,0,Nit,"Caiguda (dues rodes)","4589530,33","432382,79"
2012S000469,9,"Sant Andreu",57,"la Trinitat Vella",251805,Pen°scola,"0002 0002",Dissabte,Ds,Laboral,2012,1,Gener,21,12,Mat°,"Abast multiple","4589530,33","432382,79"
2012S004773,9,"Sant Andreu",58,"Bar¢ de Viver",314100,"Santa Coloma","0114 0114",Diumenge,Dg,Laboral,2012,7,Juliol,1,12,Mat°,"Abast multiple","4589052,17","433321,44"
2012S005523,9,"Sant Andreu",58,"Bar¢ de Viver",314100,"Santa Coloma",0114X0114X,Diumenge,Dg,Laboral,2012,7,Juliol,29,6,Mat°,"Col.lisi¢ lateral","4589072,78","433314,11"
2012S004781,9,"Sant Andreu",57,"la Trinitat Vella",34400,BÖrcino,0072I0072I,Diumenge,Dg,Laboral,2012,7,Juliol,1,22,Nit,"Xoc contra element estÖtic","4589602,45","432824,86"
2012S001506,9,"Sant Andreu",57,"la Trinitat Vella",314100,"Santa Coloma",0099U0099U,Dijous,Dj,Laboral,2012,3,Mará,1,8,Mat°,Abast,"4589290,44","433030,17"
2012S006829,9,"Sant Andreu",57,"la Trinitat Vella",314100,"Santa Coloma","0101 0105",Dissabte,Ds,Laboral,2012,9,Setembre,29,14,Tarda,Abast,"4588999,87","433075,84"
2012S005487,9,"Sant Andreu",57,"la Trinitat Vella",314100,"Santa Coloma","0107 0107",Divendres,Dv,Laboral,2012,7,Juliol,27,13,Mat°,"Col.lisi¢ fronto-lateral","4589020,99","433122,07"
2012S001472,9,"Sant Andreu",57,"la Trinitat Vella",314100,"Santa Coloma","0107 0107",Dimecres,Dc,Laboral,2012,2,Febrer,29,9,Mat°,"Col.lisi¢ lateral","4589020,99","433122,07"
2012S006238,9,"Sant Andreu",57,"la Trinitat Vella",314100,"Santa Coloma","0111 0111",Dimarts,Dm,Laboral,2012,9,Setembre,4,9,Mat°,Abast,"4589077,8","433247,29"
2012S001457,9,"Sant Andreu",57,"la Trinitat Vella",28407,Ausona,"0005 0005",Dimarts,Dm,Laboral,2012,2,Febrer,28,16,Tarda,"Caiguda (dues rodes)","4589280,79","432612,92"
2012S002964,9,"Sant Andreu",57,"la Trinitat Vella",701267,"Dalt (Besïs)",1600000,Dimecres,Dc,Laboral,2012,4,Abril,25,19,Tarda,"Col.lisi¢ lateral","4588934,51","432708,2"
2012S001551,9,"Sant Andreu",58,"Bar¢ de Viver",701631,"Pilar Mir¢",0003X0003X,Divendres,Dv,Laboral,2012,3,Mará,2,13,Mat°,"Abast multiple","4589015,7","433390,85"
2012S008454,9,"Sant Andreu",57,"la Trinitat Vella",209900,Meridiana,0694X0694X,Divendres,Dv,Laboral,2012,11,Novembre,30,17,Tarda,Abast,"4589136,09","432323,88"
2012S005975,9,"Sant Andreu",57,"la Trinitat Vella",209900,Meridiana,0720U0722U,Dimarts,Dm,Laboral,2012,8,Agost,21,18,Tarda,Abast,"4589318,88","432377,91"
2012S000562,9,"Sant Andreu",60,"Sant Andreu",209900,Meridiana,"0418 0418",Dimecres,Dc,Laboral,2012,1,Gener,25,11,Mat°,"Caiguda interior vehicle","4587292,8","431876,24"
2012S000804,9,"Sant Andreu",60,"Sant Andreu",701326,"Fabra i Puig","0054 0054",Divendres,Dv,Laboral,2012,2,Febrer,3,16,Tarda,Atropellament,"4587045,84","432157,37"
2012S004500,9,"Sant Andreu",60,"Sant Andreu",119003,"Fabra i Puig","0108 0108",Dijous,Dj,Laboral,2012,6,Juny,21,17,Tarda,Abast,"4587053,47","431904,42"
2012S002289,9,"Sant Andreu",60,"Sant Andreu",701326,"Fabra i Puig","0043 0043",Dijous,Dj,Laboral,2012,3,Mará,29,14,Tarda,Atropellament,"4587018,44","432122,91"
2012S007086,9,"Sant Andreu",60,"Sant Andreu",119003,"Fabra i Puig","0116 0116",Dimarts,Dm,Laboral,2012,10,Octubre,9,18,Tarda,Atropellament,"4587049,63","431851,35"
2012S008427,9,"Sant Andreu",60,"Sant Andreu",296202,"Gran de Sant Andreu","0087 0087",Divendres,Dv,Laboral,2012,11,Novembre,30,8,Mat°,Atropellament,"4587005,7","432390,13"
2012S007127,9,"Sant Andreu",60,"Sant Andreu",86108,"Concepci¢n Arenal","0252 0252",Dimecres,Dc,Laboral,2012,10,Octubre,10,22,Nit,"Caiguda (dues rodes)","4587211,65","431957,68"
2012S008562,9,"Sant Andreu",60,"Sant Andreu",227301,NeopÖtria,"0099 0101",Dimarts,Dm,Laboral,2012,12,Desembre,4,13,Mat°,Atropellament,"4587045,92","432340,96"
2012S005469,9,"Sant Andreu",60,"Sant Andreu",176404,Llenguadoc,"0042 0044",Dijous,Dj,Laboral,2012,7,Juliol,26,20,Tarda,"Col.lisi¢ fronto-lateral","4587121,5","432225,78"
2012S004353,9,"Sant Andreu",60,"Sant Andreu",209900,Meridiana,"0442 0442",Divendres,Dv,Laboral,2012,6,Juny,15,19,Tarda,Abast,"4587430,73","431900,42"
2012S000614,9,"Sant Andreu",59,"el Bon Pastor",329709,Tallada,0018B0018B,Dijous,Dj,Laboral,2012,1,Gener,26,15,Tarda,"Col.lisi¢ fronto-lateral","4587884,75","433911,89"
2012S006047,9,"Sant Andreu",59,"el Bon Pastor",318906,Santander,"0065 0065",Dissabte,Ds,Laboral,2012,8,Agost,25,3,Nit,"Xoc contra element estÖtic","4586942,32","433547,71"
2012S007437,9,"Sant Andreu",59,"el Bon Pastor",131803,Formiga,"0001 0001",Dimarts,Dm,Laboral,2012,10,Octubre,23,18,Tarda,"Col.lisi¢ fronto-lateral","4587617,32","433380,03"
2012S001611,9,"Sant Andreu",59,"el Bon Pastor",123306,"Ferran Junoy","0030 0030",Dilluns,Dl,Laboral,2012,3,Mará,5,17,Tarda,Abast,"4588199,27","432959,76"
2012S004344,9,"Sant Andreu",59,"el Bon Pastor",701357,Potos°,"0002 0004",Divendres,Dv,Laboral,2012,6,Juny,15,17,Tarda,"Col.lisi¢ fronto-lateral","4588398,59","433127,02"
2012S001560,9,"Sant Andreu",59,"el Bon Pastor",81002,Claramunt,"0025 0027",Divendres,Dv,Laboral,2012,3,Mará,2,18,Tarda,"Col.lisi¢ fronto-lateral","4587769,32","433667,32"
2012S000898,9,"Sant Andreu",59,"el Bon Pastor",264308,Potos°,"0003 0003",Dimarts,Dm,Laboral,2012,2,Febrer,7,13,Mat°,"Col.lisi¢ lateral","4588450,13","433300,05"
2012S005287,9,"Sant Andreu",59,"el Bon Pastor",264308,Potos°,"0018 0018",Divendres,Dv,Laboral,2012,7,Juliol,20,9,Mat°,"Caiguda (dues rodes)","4588454,32","433529,25"
2012S006787,9,"Sant Andreu",59,"el Bon Pastor",295709,"Sant AdriÖ","0109 0109",Divendres,Dv,Laboral,2012,9,Setembre,28,6,Mat°,Altres,"4587696,14","433632,05"
2012S003052,9,"Sant Andreu",59,"el Bon Pastor",56129,Camarasa,"0017 0017",Diumenge,Dg,Laboral,2012,4,Abril,29,15,Tarda,"Caiguda interior vehicle","4587751,41","433955,29"
2012S005525,9,"Sant Andreu",59,"el Bon Pastor",295709,"Sant AdriÖ","0043 0053",Diumenge,Dg,Laboral,2012,7,Juliol,29,8,Mat°,"Caiguda (dues rodes)","4587637,72","432951,52"
2012S001353,9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besïs)",140000,Divendres,Dv,Laboral,2012,2,Febrer,24,13,Mat°,Abast,"4588287,89","433892,17"
2012S004625,9,"Sant Andreu",59,"el Bon Pastor",701266,"Litoral (Llobregat)",0030S0000,Dimarts,Dm,Laboral,2012,6,Juny,26,9,Mat°,"Col.lisi¢ lateral","4588759,27","433587,74"
2012S006170,9,"Sant Andreu",59,"el Bon Pastor",134109,"Fra Jun°per Serra","0011 0011",Divendres,Dv,Laboral,2012,8,Agost,31,12,Mat°,Abast,"4587999,8","433606,1"
2012S005055,9,"Sant Andreu",59,"el Bon Pastor",151957,Guayaquil,0039B0039B,Dimecres,Dc,Laboral,2012,7,Juliol,11,8,Mat°,"Col.lisi¢ fronto-lateral","4588693,47","433616,47"
2012S004317,9,"Sant Andreu",59,"el Bon Pastor",151957,Guayaquil,0041B0041B,Divendres,Dv,Laboral,2012,6,Juny,15,1,Nit,"Col.lisi¢ lateral","4588720,08","433599,21"
2012S008836,9,"Sant Andreu",59,"el Bon Pastor",179504,Lima,"0003 0003",Divendres,Dv,Laboral,2012,12,Desembre,14,12,Mat°,"Caiguda (dues rodes)","4588051,91","433371,45"
2012S007852,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,Dijous,Dj,Laboral,2012,11,Novembre,8,20,Tarda,"Caiguda (dues rodes)",Desconegut,Desconegut
2012S001811,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,Diumenge,Dg,Laboral,2012,3,Mará,11,19,Tarda,Abast,Desconegut,Desconegut
2012S004345,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",161407,Ind£stria,"0299 0301",Divendres,Dv,Laboral,2012,6,Juny,15,19,Tarda,Altres,"4585456,71","431773,98"
2012S004156,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",297001,"Sant Antoni Maria Claret","0330 0332",Diumenge,Dg,Laboral,2012,6,Juny,10,4,Nit,"Xoc contra element estÖtic","4585363,11","431537,32"
2012S005563,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",297001,"Sant Antoni Maria Claret","0282 0284",Dilluns,Dl,Laboral,2012,7,Juliol,30,14,Tarda,"Col.lisi¢ lateral","4585178,66","431349,11"
2012S004189,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",297001,"Sant Antoni Maria Claret","0248 0250",Dilluns,Dl,Laboral,2012,6,Juny,11,9,Mat°,"Col.lisi¢ lateral","4585045,72","431213,37"
2012S004111,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",297001,"Sant Antoni Maria Claret","0268 0268",Divendres,Dv,Laboral,2012,6,Juny,8,15,Tarda,"Col.lisi¢ fronto-lateral","4585099,31","431268,1"
2012S004873,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",297001,"Sant Antoni Maria Claret","0270 0270",Dimecres,Dc,Laboral,2012,7,Juliol,4,18,Tarda,"Col.lisi¢ fronto-lateral","4585103,11","431274,19"
2012S006133,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",134801,Freser,"0035 0035",Dimecres,Dc,Laboral,2012,8,Agost,29,23,Nit,"Col.lisi¢ fronto-lateral","4584955,43","431562,82"
2012S000181,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",90502,Cïrsega,"0672 0672",Dilluns,Dl,Laboral,2012,1,Gener,9,16,Tarda,Atropellament,"4585004,06","431545,73"
2012S001238,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",105304,"Dos de Maig","0270 0272",Diumenge,Dg,Laboral,2012,2,Febrer,19,18,Tarda,"Xoc contra element estÖtic","4584710,36","431510,28"
2012S006950,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",209900,Meridiana,0117B0117B,Dijous,Dj,Laboral,2012,10,Octubre,4,14,Tarda,"Col.lisi¢ lateral","4584633,9","432100,43"
2012S005838,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",209900,Meridiana,0117B0117B,Dilluns,Dl,Laboral,2012,8,Agost,13,6,Mat°,"Col.lisi¢ fronto-lateral","4584633,9","432100,43"
2012S005819,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",209900,Meridiana,0117B0117B,Dissabte,Ds,Laboral,2012,8,Agost,11,11,Mat°,Abast,"4584633,9","432100,43"
2012S000221,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",217104,Muntanya,"0117 0117",Dimecres,Dc,Laboral,2012,1,Gener,11,14,Tarda,"Caiguda (dues rodes)","4585109,59","431797,12"
2012S002003,10,"Sant Mart°",65,"el Clot",1604,"Säquia Comtal","0016 0016",Dissabte,Ds,Laboral,2012,3,Mará,17,15,Tarda,"Col.lisi¢ lateral","4584619,76","432170,35"
2012S002026,10,"Sant Mart°",65,"el Clot",209900,Meridiana,"0114 0114",Dilluns,Dl,Laboral,2012,3,Mará,19,11,Mat°,Abast,"4584574,61","432158,07"
2012S003764,10,"Sant Mart°",65,"el Clot",209900,Meridiana,"0082 0086",Divendres,Dv,Laboral,2012,5,Maig,25,12,Mat°,"Col.lisi¢ lateral","4584400,09","432155,65"
2012S005449,10,"Sant Mart°",65,"el Clot",209900,Meridiana,"0088 0088",Dijous,Dj,Laboral,2012,7,Juliol,26,12,Mat°,"Caiguda (dues rodes)","4584429,47","432156,07"
2012S000535,10,"Sant Mart°",65,"el Clot",105304,"Dos de Maig",0190B0190B,Dimarts,Dm,Laboral,2012,1,Gener,24,12,Mat°,"Caiguda (dues rodes)","4584258,94","431955,56"
2012S001490,10,"Sant Mart°",65,"el Clot",105304,"Dos de Maig","0208 0208",Dimecres,Dc,Laboral,2012,2,Febrer,29,16,Tarda,"Col.lisi¢ lateral","4584351,74","431862,24"
2012S005459,10,"Sant Mart°",65,"el Clot",161101,Independäncia,"0263 0263",Dijous,Dj,Laboral,2012,7,Juliol,26,16,Tarda,Atropellament,"4584417,69","431955,85"
2012S006766,10,"Sant Mart°",65,"el Clot",161101,Independäncia,0265B0265B,Dijous,Dj,Laboral,2012,9,Setembre,27,9,Mat°,"Col.lisi¢ lateral","4584429,58","431934,23"
2012S002503,10,"Sant Mart°",65,"el Clot",209900,Meridiana,"0080 0080",Dijous,Dj,Laboral,2012,4,Abril,5,19,Tarda,"Col.lisi¢ lateral","4584292,69","432154,54"
2012S004568,10,"Sant Mart°",72,"Sant Mart° de Provenáals",322608,"Selva de Mar",0177B0177B,Dissabte,Ds,Laboral,2012,6,Juny,23,12,Mat°,"Col.lisi¢ lateral","4585331,69","433297,53"
2012S007446,10,"Sant Mart°",72,"Sant Mart° de Provenáals",153205,Guip£scoa,"0027 0027",Dimecres,Dc,Laboral,2012,10,Octubre,24,9,Mat°,"Col.lisi¢ lateral","4585285,75","432752,43"
2012S008111,10,"Sant Mart°",72,"Sant Mart° de Provenáals",153205,Guip£scoa,"0027 0027",Dilluns,Dl,Laboral,2012,11,Novembre,19,17,Tarda,"Col.lisi¢ lateral","4585285,75","432752,43"
