"Codi d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripci¢ dia setmana","Dia setmana","Descripci¢ tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Hora de dia","Descripci¢ causa vianant","Descripci¢ tipus de vehicle","Descripci¢ model","Descripci¢ marca","Descripci¢ color","Descripci¢ carnet","Antiguitat carnet","Coordenada UTM (Y)","Coordenada UTM (X)"
2010S003651,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",262109,"Pons i Clerch","0003 0003",Dijous,Dj,Laboral,2010,5,Maig,27,18,"Creuar per fora pas de vianants",Motocicleta,"SES 125",HONDA,Negre,A,1,"4582221,03","431696,1"
2010S003653,8,"Nou Barris",52,"la Prosperitat",174307,J£lia,"0002 0002",Dijous,Dj,Laboral,2010,5,Maig,27,17,"No Çs causa del  vianant",Turismo,QASHQAI,NISSAN,Blanc,B,5,"4587999,03","431189,27"
2010S003654,1,"Ciutat Vella",1,"el Raval",296508,"Sant Antoni","0106 0106",Dijous,Dj,Laboral,2010,5,Maig,27,18,"No Çs causa del  vianant",Motocicleta,"SH 150",HONDA,Negre,A,16,"4582055,95","430209,62"
2010S005356,3,Sants-Montjuãc,11,"el Poble Sec",52900,Cabanes,"0012 0014",Dissabte,Ds,Laboral,2010,7,Juliol,31,17,"Creuar per fora pas de vianants",Motocicleta,"SR 250 SP",YAMAHA,Gris,A2,2,"4580827,62","430725,27"
2010S003317,3,Sants-Montjuãc,18,Sants,138802,Galileu,"0001 0003",Dissabte,Ds,Laboral,2010,5,Maig,15,12,"Desobeir el senyal del semÖfor",Motocicleta,"SZ 125",DAELIM,Gris,B,10,"4581083,39","427828,74"
2010S003319,6,GrÖcia,28,"Vallcarca i els Penitents",701268,"Dalt (Llobregat)",950000,Dissabte,Ds,Laboral,2010,5,Maig,15,14,"No Çs causa del  vianant",Turismo,LAGUNA,RENAULT,Gris,B,2,"4585452,25","427980,49"
2010S003319,6,GrÖcia,28,"Vallcarca i els Penitents",701268,"Dalt (Llobregat)",950000,Dissabte,Ds,Laboral,2010,5,Maig,15,14,"No Çs causa del  vianant",Turismo,ASTRA,OPEL,Gris,B,8,"4585452,25","427980,49"
2010S003589,2,Eixample,7,"la Dreta de l'Eixample",232902,Urquinaona,"0007 0007",Dimarts,Dm,Laboral,2010,5,Maig,25,14,"No Çs causa del  vianant",Motocicleta,"BALI SJ 100 EX",HONDA,Gris,B,21,"4582536,48","431016,65"
2010S004286,2,Eixample,7,"la Dreta de l'Eixample",289105,Rossell¢,"0282 0282",Dissabte,Ds,Laboral,2010,6,Juny,19,16,"No Çs causa del  vianant",Motocicleta,"SH 125",HONDA,Negre,B,7,"4583596,72","430307,95"
2010S004288,3,Sants-Montjuãc,14,"la Font de la Guatlla",169409,"Corts Catalanes","0322 0324",Dissabte,Ds,Laboral,2010,6,Juny,19,16,"No Çs causa del  vianant",Motocicleta,"SH 100",HONDA,Blanc,A,6,"4580755,09","428785,51"
2010S004420,1,"Ciutat Vella",2,"el Barri Gïtic",276001,Reial,"0005 0005",Divendres,Dv,Laboral,2010,6,Juny,25,9,"No Çs causa del  vianant","Cami¢n <= 3,5 Tm","ATLEON 110",NISSAN,Blanc,C,1,"4581520,18","431107,01"
2010S004422,2,Eixample,6,"la Sagrada Fam°lia",178308,Lepant,"0224 0224",Divendres,Dv,Laboral,2010,6,Juny,25,12,"No Çs causa del  vianant",Motocicleta,"LIBERTY 125",PIAGGIO,Altres,B,6,"4583924,93","431553,15"
2010S004423,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",369408,"Zona Franca","0053 0059",Divendres,Dv,Laboral,2010,6,Juny,25,13,"No Çs causa del  vianant",Furgoneta,Desconegut,MERCEDES,Blanc,B,22,"4578658,88","428398,77"
2010S004556,10,"Sant Mart°",72,"Sant Mart° de Provenáals",267907,Provenáals,"0250 0250",Dimecres,Dc,Laboral,2010,6,Juny,30,21,"No Çs causa del  vianant",Motocicleta,"CB 250 TWO FIFTY",HONDA,Vermell,A,23,"4585507,93","432975,05"
2010S004551,8,"Nou Barris",54,"Torre Bar¢",701432,"C-17 (Barcelona)",100000,Dimecres,Dc,Laboral,2010,6,Juny,30,22,"No Çs causa del  vianant",Turismo,PRIMERA,NISSAN,Gris,B,19,4590417,"431744,27"
2010S004554,3,Sants-Montjuãc,17,"Sants - Badal",59105,Canalejas,"0056 0056",Dijous,Dj,Laboral,2010,7,Juliol,1,1,"No Çs causa del  vianant",Ciclomotor,GPR,DERBI,Negre,AM,5,"4580689,39","427291,82"
2010S004690,8,"Nou Barris",49,Canyelles,120807,Faväncia,"0041 0045",Dimarts,Dm,Laboral,2010,7,Juliol,6,9,"No Çs causa del  vianant",Turismo,806,PEUGEOT,Gris,B,22,"4588349,49","430456,4"
2010S005417,1,"Ciutat Vella",1,"el Raval",34308,Rambla,"0101 0101",Dimarts,Dm,Laboral,2010,8,Agost,3,16,"No Çs causa del  vianant",Taxi,OCTAVIA,SKODA,Negre,BTP,32,"4581774,01","430835,31"
2010S003398,2,Eixample,6,"la Sagrada Fam°lia",238400,Padilla,"0200 0200",Dimarts,Dm,Laboral,2010,5,Maig,18,8,"No Çs causa del  vianant",Motocicleta,"AGILITY 125",KYMCO,Negre,B,1,"4584109,65","431543,43"
2010S003858,7,Horta-Guinard¢,41,"la Vall d'Hebron",700812,"Can Marcet","0012 0012",Divendres,Dv,Laboral,2010,6,Juny,4,13,"No Çs causa del  vianant",Turismo,"MAZDA 6",MAZDA,Gris,Desconegut,Desconegut,"4587522,79","429053,86"
2010S003860,10,"Sant Mart°",68,"el Poblenou",110009,"Ramon Turr¢","0140 0140",Divendres,Dv,Laboral,2010,6,Juny,4,15,"No Çs causa del  vianant",Bicicleta,Desconegut,BH,Blau,Desconegut,Desconegut,"4583287,72","433101,14"
2010S003986,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",4908,∑laba,"0135 0135",Dimecres,Dc,Laboral,2010,6,Juny,9,0,"No Çs causa del  vianant",Turismo,Desconegut,BMW,Negre,Desconegut,Desconegut,"4583684,2","432301,65"
2010S000257,1,"Ciutat Vella",3,"la Barceloneta",248050,"Pau Vila",0002X0002X,Dimecres,Dc,Laboral,2010,1,Gener,13,13,"No Çs causa del  vianant",Furgoneta,VANETTE,NISSAN,Blanc,B,16,"4581666,62","432019,04"
2010S000383,10,"Sant Mart°",71,"Provenáals del Poblenou",253902,Per£,"0162 0162",Diumenge,Dg,Laboral,2010,1,Gener,17,12,"No Çs causa del  vianant",Motocicleta,"BALI SJ 100 EX",HONDA,Verd,B,10,"4584969,57","433284,4"
2010S000384,7,Horta-Guinard¢,43,Horta,119003,"Fabra i Puig","0387 0387",Diumenge,Dg,Laboral,2010,1,Gener,17,15,"No Çs causa del  vianant","Cami¢n > 3,5 Tm",Desconegut,MERCEDES-BENZ,Blanc,C,28,"4587418,91","430171,42"
2010S000386,2,Eixample,6,"la Sagrada Fam°lia",289105,Rossell¢,"0433 0433",Dilluns,Dl,Laboral,2010,1,Gener,18,0,"No Çs causa del  vianant",Motocicleta,"GRAND DINK",KYMCO,Negre,B,1,"4584278,27","430970,75"
2010S000390,5,"SarriÖ-Sant Gervasi",25,"Sant Gervasi - la Bonanova",334505,"Teodor Roviralta","0008 0008",Dilluns,Dl,Laboral,2010,1,Gener,18,7,"No Çs causa del  vianant",Turismo,307,PEUGEOT,Gris,B,2,"4585191,25","427732,31"
2010S000247,3,Sants-Montjuãc,13,"la Marina de Port",206607,MecÖnica,"0026 0026",Dimarts,Dm,Laboral,2010,1,Gener,12,14,"No Çs causa del  vianant",Turismo,CORSA,OPEL,Blanc,B,20,"4579257,95","427944,94"
2010S000362,2,Eixample,7,"la Dreta de l'Eixample",349207,Universitat,"0012 0012",Dissabte,Ds,Laboral,2010,1,Gener,16,17,"No Çs causa del  vianant",Ciclomotor,"ZIP AIRE",PIAGGIO,Negre,Llicäncia,4,"4582174,58","430249,34"
2010S000499,8,"Nou Barris",48,"la Guineueta",153001,Guineueta,0021X0021X,Dijous,Dj,Laboral,2010,1,Gener,21,19,"No Çs causa del  vianant","Cami¢n > 3,5 Tm","NG 313",MAN,Blanc,C,3,"4588197,9","430475,01"
2010S000504,4,"Les Corts",19,"les Corts",144601,Diagonal,"0597 0597",Dijous,Dj,Laboral,2010,1,Gener,21,22,"No Çs causa del  vianant",Turismo,CLIO,RENAULT,Blanc,B,14,"4582469,52","427385,53"
2010S000506,7,Horta-Guinard¢,43,Horta,701267,"Dalt (Besïs)",1200000,Divendres,Dv,Laboral,2010,1,Gener,22,7,"No Çs causa del  vianant",Motocicleta,FZ6,YAMAHA,Negre,A,2,"4587747,76","428960,49"
2010S000507,7,Horta-Guinard¢,34,"Can Bar¢",365702,"Mare de DÇu de Montserrat","0081 0081",Divendres,Dv,Laboral,2010,1,Gener,22,7,"No Çs causa del  vianant",Motocicleta,"VS 800",SUZUKI,Blau,A,2,"4585357,98","430339,35"
2010S000640,7,Horta-Guinard¢,35,"el Guinard¢",194406,Maragall,"0227 0227",Dimecres,Dc,Laboral,2010,1,Gener,27,20,"No Çs causa del  vianant",Motocicleta,Desconegut,KYMCO,Desconegut,A1,12,"4586535,34","431178,88"
2010S005110,5,"SarriÖ-Sant Gervasi",23,SarriÖ,193108,"Manuel Girona","0071 0071",Dijous,Dj,Laboral,2010,7,Juliol,22,14,"No Çs causa del  vianant",Ciclomotor,"SH 50",HONDA,Negre,AM,1,"4582882,38","427236,5"
2010S005114,2,Eixample,9,"la Nova Esquerra de l'Eixample",285807,Rocafort,"0121 0121",Dijous,Dj,Laboral,2010,7,Juliol,22,15,"No Çs causa del  vianant",Turismo,BERLINGO,CITROEN,Blanc,Desconegut,Desconegut,"4581518,3","429177,2"
2010S003792,4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,Diagonal,"0639 0639",Dimarts,Dm,Laboral,2010,6,Juny,1,17,"No Çs causa del  vianant",Motocicleta,"V STORM",SUZUKI,Gris,A,23,"4582241,22","426650,08"
2010S003792,4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,Diagonal,"0639 0639",Dimarts,Dm,Laboral,2010,6,Juny,1,17,"No Çs causa del  vianant","Cami¢n > 3,5 Tm",16,RENAULT,Desconegut,C,6,"4582241,22","426650,08"
2010S003921,9,"Sant Andreu",59,"el Bon Pastor",701177,Monterrey,"0001 0001",Diumenge,Dg,Laboral,2010,6,Juny,6,21,"No Çs causa del  vianant",Turismo,216,ROVER,Blau,B,21,"4588493,8","433767,83"
2010S003926,2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","9997 9997",Dilluns,Dl,Laboral,2010,6,Juny,7,7,"No Çs causa del  vianant",Ciclomotor,"TZR 50",YAMAHA,Vermell,B,2,"4582760,74","430794,78"
2010S004049,3,Sants-Montjuãc,11,"el Poble Sec",198702,"Francesc Ferrer i GuÖrdia","0013 0027",Dijous,Dj,Laboral,2010,6,Juny,10,16,"No Çs causa del  vianant",Turismo,206,PEUGEOT,Blanc,BTP,11,"4580289,36","428733,89"
2010S003592,2,Eixample,7,"la Dreta de l'Eixample",191204,Mallorca,"0233 0233",Dimarts,Dm,Laboral,2010,5,Maig,25,16,"No Çs causa del  vianant",Motocicleta,"SCOOPY 125",HONDA,Verd,Desconegut,Desconegut,"4582804,38","429848,65"
2010S003725,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",144601,Diagonal,"0482 0482",Diumenge,Dg,Laboral,2010,5,Maig,30,19,"No Çs causa del  vianant",Turismo,ASTRA,OPEL,Vermell,B,5,"4583235,96","429483,04"
2010S005021,4,"Les Corts",20,"la Maternitat i Sant Ramon",66508,"Carles III","0071 0071",Dilluns,Dl,Laboral,2010,7,Juliol,19,11,"No Çs causa del  vianant",Motocicleta,"SH 150",HONDA,Negre,A,34,"4582070,36","427097,51"
2010S005025,9,"Sant Andreu",59,"el Bon Pastor",151957,Guayaquil,"0019 0019",Dilluns,Dl,Laboral,2010,7,Juliol,19,17,"No Çs causa del  vianant",Turismo,206,PEUGEOT,Blau,B,3,"4588316,38","433839,63"
2010S005152,8,"Nou Barris",53,"la Trinitat Nova",120807,Faväncia,0381X0381X,Divendres,Dv,Laboral,2010,7,Juliol,23,14,"No Çs causa del  vianant",Turismo,MEGANE,RENAULT,Negre,B,17,"4588916,3","432191,47"
2010S005154,7,Horta-Guinard¢,33,"el Baix Guinard¢",152905,Guinard¢,"0081 0081",Divendres,Dv,Laboral,2010,7,Juliol,23,13,"No Çs causa del  vianant","Cami¢n > 3,5 Tm",Desconegut,"IVECO FIAT",Blanc,"E C",10,"4585242,76","430757,01"
2010S005158,4,"Les Corts",19,"les Corts",110803,Entenáa,"0301 0301",Divendres,Dv,Laboral,2010,7,Juliol,23,18,"No Çs causa del  vianant","Todo terreno",CAYENNE,PORSCHE,Negre,B,34,"4582537,74","428063,26"
2010S005159,2,Eixample,10,"Sant Antoni",169409,"Corts Catalanes","0590 0590",Divendres,Dv,Laboral,2010,7,Juliol,23,18,"No Çs causa del  vianant",Ciclomotor,VITALITY,KYMCO,Negre,B,1,"4582066,56","430124,33"
2010S005298,3,Sants-Montjuãc,11,"el Poble Sec",198804,Paral˙lel,"0117 0119",Dijous,Dj,Laboral,2010,7,Juliol,29,14,"No Çs causa del  vianant",Turismo,93,SAAB,Negre,B,20,"4580909,28","429910,63"
2010S005298,3,Sants-Montjuãc,11,"el Poble Sec",198804,Paral˙lel,"0117 0119",Dijous,Dj,Laboral,2010,7,Juliol,29,14,"No Çs causa del  vianant",Ciclomotor,"CS 50 Z",YAMAHA,Gris,AM,3,"4580909,28","429910,63"
2010S003966,2,Eixample,7,"la Dreta de l'Eixample",350308,Valäncia,"0269 0269",Dimarts,Dm,Laboral,2010,6,Juny,8,11,"No Çs causa del  vianant",Taxi,TOLEDO,SEAT,Desconegut,BTP,4,"4583047,01","430284,22"
2010S003967,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",139805,Ganduxer,"0127 0127",Dimarts,Dm,Laboral,2010,6,Juny,8,9,"No Çs causa del  vianant",Turismo,A3,AUDI,Gris,B,14,"4584024,37","427495,31"
2010S004087,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",701265,"Litoral (Besïs)",1300000,Divendres,Dv,Laboral,2010,6,Juny,11,15,"No Çs causa del  vianant",Turismo,"VEL SATIS",RENAULT,Gris,B,25,"4579227,37","430303,25"
2010S004088,3,Sants-Montjuãc,11,"el Poble Sec",198804,Paral˙lel,"0077 0077",Divendres,Dv,Laboral,2010,6,Juny,11,17,"No Çs causa del  vianant",Motocicleta,"SH 125",HONDA,Negre,B,8,"4580901,27","430512,57"
2010S004090,7,Horta-Guinard¢,40,Montbau,148409,"Sant Cugat",0250I0250I,Divendres,Dv,Laboral,2010,6,Juny,11,15,"No Çs causa del  vianant",Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4587543,37","427524,75"
2010S004092,2,Eixample,7,"la Dreta de l'Eixample",18505,Arag¢,"0309 0309",Divendres,Dv,Laboral,2010,6,Juny,11,19,"No Çs causa del  vianant",Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4583134,97","430561,82"
2010S004226,9,"Sant Andreu",62,"el CongrÇs i els Indians",194406,Maragall,"0172 0172",Dijous,Dj,Laboral,2010,6,Juny,17,10,"Creuar per fora pas de vianants",Turismo,ASTRA,OPEL,Negre,B,19,"4586467,54","431301,3"
2010S005320,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",163504,"Isabel II","0002 0002",Dijous,Dj,Laboral,2010,7,Juliol,29,23,"No Çs causa del  vianant",Motocicleta,"VL 250",SUZUKI,Gris,A2,1,"4581619,21","431742,93"
2010S000378,3,Sants-Montjuãc,11,"el Poble Sec",198804,Paral˙lel,"0079 0079",Diumenge,Dg,Laboral,2010,1,Gener,17,7,"No Çs causa del  vianant",Turismo,XANTIA,CITROEN,Verd,B,2,"4580895,48","430409,77"
2010S000656,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",143904,"General Mitre","0081 0091",Dijous,Dj,Laboral,2010,1,Gener,28,12,"No Çs causa del  vianant",Turismo,ASTRA,OPEL,Gris,B,7,"4583623,59","427673,64"
2010S003732,5,"SarriÖ-Sant Gervasi",25,"Sant Gervasi - la Bonanova",191703,Mandri,"0011 0011",Diumenge,Dg,Laboral,2010,5,Maig,30,21,"No Çs causa del  vianant",Motocicleta,Desconegut,KYMCO,Negre,B,1,"4583959,34","427782,52"
2010S003864,7,Horta-Guinard¢,33,"el Baix Guinard¢",152905,Guinard¢,0058B0058B,Divendres,Dv,Laboral,2010,6,Juny,4,16,"No Çs causa del  vianant",Turismo,206,PEUGEOT,Gris,B,16,"4585069,65","430564,15"
2010S003866,7,Horta-Guinard¢,43,Horta,329505,Tajo,"0065 0065",Divendres,Dv,Laboral,2010,6,Juny,4,19,"No Çs causa del  vianant",Furgoneta,SERENA,NISSAN,Vermell,B,Desconegut,"4586986,14","429951,55"
2010S004562,4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,Diagonal,"0621 0621",Dijous,Dj,Laboral,2010,7,Juliol,1,9,"No Çs causa del  vianant",Motocicleta,"ONA 125",CSR,Negre,B,11,"4582365,27","427067,68"
2010S004699,5,"SarriÖ-Sant Gervasi",25,"Sant Gervasi - la Bonanova",701268,"Dalt (Llobregat)",920000,Dimarts,Dm,Laboral,2010,7,Juliol,6,15,"No Çs causa del  vianant",Turismo,307,PEUGEOT,Daurat,B,12,"4585327,86","427706,4"
2010S004825,4,"Les Corts",19,"les Corts",110803,Entenáa,"0250 0250",Diumenge,Dg,Laboral,2010,7,Juliol,11,1,"No Çs causa del  vianant",Turismo,CORDOBA,SEAT,Vermell,B,7,"4582302,85","428268,68"
2010S004826,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",350308,Valäncia,"0185 0185",Diumenge,Dg,Laboral,2010,7,Juliol,11,4,"No Çs causa del  vianant",Taxi,TOLEDO,SEAT,Groc,BTP,1,"4582517,31","429747,47"
2010S004827,2,Eixample,7,"la Dreta de l'Eixample",225500,NÖpols,"0223 0223",Diumenge,Dg,Laboral,2010,7,Juliol,11,8,"No Çs causa del  vianant",Turismo,FOCUS,FORD,Gris,B,10,"4583713,18","430948,09"
2010S004828,8,"Nou Barris",49,Canyelles,701267,"Dalt (Besïs)",1400000,Diumenge,Dg,Laboral,2010,7,Juliol,11,5,"No Çs causa del  vianant",Ciclomotor,"SH 50",HONDA,Verd,B,1,"4588493,95","430793,35"
2010S004962,9,"Sant Andreu",59,"el Bon Pastor",123306,"Ferran Junoy",0044X0044X,Divendres,Dv,Laboral,2010,7,Juliol,16,13,"No Çs causa del  vianant",Turismo,BALENO,SUZUKI,Vermell,B,5,"4588290,69","432983,96"
2010S005253,10,"Sant Mart°",65,"el Clot",81603,Clot,"0165 0165",Dimarts,Dm,Laboral,2010,7,Juliol,27,19,"No Çs causa del  vianant",Motocicleta,"XLH 883","HARLEY DAVIDSON",Gris,A,2,"4585136,41","432399,82"
2010S005253,10,"Sant Mart°",65,"el Clot",81603,Clot,"0165 0165",Dimarts,Dm,Laboral,2010,7,Juliol,27,19,"No Çs causa del  vianant",Taxi,TOLEDO,SEAT,Altres,B,28,"4585136,41","432399,82"
2010S005387,7,Horta-Guinard¢,34,"Can Bar¢",339600,"Torre Dulac","0009 0009",Dilluns,Dl,Laboral,2010,8,Agost,2,11,"No Çs causa del  vianant",Turismo,V40,VOLVO,Blau,B,2,"4585513,93","430219,36"
2010S005390,2,Eixample,7,"la Dreta de l'Eixample",309406,"Sant Pere","0040 0040",Dilluns,Dl,Laboral,2010,8,Agost,2,12,"No Çs causa del  vianant",Turismo,318,BMW,Verd,B,6,"4582575,94","431185,16"
2010S003353,9,"Sant Andreu",60,"Sant Andreu",119003,"Fabra i Puig","0083 0085",Diumenge,Dg,Laboral,2010,5,Maig,16,19,"No Çs causa del  vianant",Turismo,ASTRA,OPEL,Gris,B,38,"4587024,82","431893,51"
2010S003353,9,"Sant Andreu",60,"Sant Andreu",119003,"Fabra i Puig","0083 0085",Diumenge,Dg,Laboral,2010,5,Maig,16,19,"No Çs causa del  vianant",Turismo,CLIO,RENAULT,Blanc,B,6,"4587024,82","431893,51"
2010S003354,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,Diumenge,Dg,Laboral,2010,5,Maig,16,17,"No Çs causa del  vianant",Motocicleta,"HD 125",SYM,Gris,B,8,Desconegut,Desconegut
2010S003357,1,"Ciutat Vella",1,"el Raval",198804,Paral˙lel,"0062 0062",Diumenge,Dg,Laboral,2010,5,Maig,16,18,"Desobeir el senyal del semÖfor",Autob£s,Desconegut,"IVECO FIAT",Vermell,D,5,"4580941,11","430651,97"
2010S003358,4,"Les Corts",20,"la Maternitat i Sant Ramon",102306,"Doctor Mara§¢n","0011 0011",Diumenge,Dg,Laboral,2010,5,Maig,16,19,"No Çs causa del  vianant",Taxi,Altea,SEAT,Altres,BTP,3,"4581606,64","426225,18"
2010S003358,4,"Les Corts",20,"la Maternitat i Sant Ramon",102306,"Doctor Mara§¢n","0011 0011",Diumenge,Dg,Laboral,2010,5,Maig,16,19,"No Çs causa del  vianant",Turismo,C3,CITROEN,Gris,B,10,"4581606,64","426225,18"
2010S005325,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",28000,Augusta,"0187 0187",Divendres,Dv,Laboral,2010,7,Juliol,30,8,"No Çs causa del  vianant",Turismo,"MINI COOPER",MINI,Vermell,B,16,"4583487,72","428277,67"
2010S005456,10,"Sant Mart°",71,"Provenáals del Poblenou",30409,"Bac de Roda","0153 0153",Dijous,Dj,Laboral,2010,8,Agost,5,17,"No Çs causa del  vianant",Turismo,SAXO,CITROEN,Gris,B,3,"4584900,4","433155,6"
2010S005457,2,Eixample,10,"Sant Antoni",110803,Entenáa,"0002 0002",Dijous,Dj,Laboral,2010,8,Agost,5,19,"No Çs causa del  vianant",Motocicleta,"CB 600",HONDA,Blau,A,15,"4580988,03","429539,51"
2010S005459,2,Eixample,6,"la Sagrada Fam°lia",89004,"Consell de Cent","0529 0529",Dijous,Dj,Laboral,2010,8,Agost,5,20,"No Çs causa del  vianant",Ciclomotor,NEO'S,YAMAHA,Gris,Llicäncia,17,"4583971,63","431615,63"
2010S005459,2,Eixample,6,"la Sagrada Fam°lia",89004,"Consell de Cent","0529 0529",Dijous,Dj,Laboral,2010,8,Agost,5,20,"No Çs causa del  vianant",Furgoneta,"MB 130",MERCEDES,Verd,B,12,"4583971,63","431615,63"
2010S004117,3,Sants-Montjuãc,18,Sants,235208,Olzinelles,"0064 0064",Dissabte,Ds,Laboral,2010,6,Juny,12,23,"No Çs causa del  vianant",Turismo,GOLF,VOLKSWAGEN,Negre,B,4,"4580603,57","427917,78"
2010S004256,3,Sants-Montjuãc,14,"la Font de la Guatlla",169409,"Corts Catalanes","0264 0264",Divendres,Dv,Laboral,2010,6,Juny,18,8,"No Çs causa del  vianant","Cami¢n > 3,5 Tm",Desconegut,RENAULT,Blau,C,7,"4580467,47","428492,13"
2010S004262,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",191204,Mallorca,"0229 0229",Divendres,Dv,Laboral,2010,6,Juny,18,11,"Desobeir el senyal del semÖfor",Turismo,S60,VOLVO,Negre,B,43,"4582761,5","429805,43"
2010S005303,2,Eixample,10,"Sant Antoni",323203,Sep£lveda,"0147 0149",Dijous,Dj,Laboral,2010,7,Juliol,29,18,"No Çs causa del  vianant",Motocicleta,"SES 125",HONDA,Negre,A,13,"4581738,84","429949,38"
2010S005428,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",32700,Balmes,"0059 0059",Dimecres,Dc,Laboral,2010,8,Agost,4,11,"No Çs causa del  vianant",Motocicleta,BANDIT,SUZUKI,Negre,A,6,"4582554,34","430034,95"
2010S003416,10,"Sant Mart°",73,"la Verneda i la Pau",231557,Estartit,"0011 0011",Dimarts,Dm,Laboral,2010,5,Maig,18,15,"No Çs causa del  vianant",Turismo,LEON,SEAT,Negre,B,10,"4586054,34","433479,28"
2010S003417,7,Horta-Guinard¢,43,Horta,352507,"Vall d'Hebron",0284V0284V,Dimarts,Dm,Laboral,2010,5,Maig,18,14,"No Çs causa del  vianant",Turismo,A3,AUDI,Blanc,B,41,"4587961,55","429468,96"
2010S003419,6,GrÖcia,28,"Vallcarca i els Penitents",352507,"Vall d'Hebron","0001 0001",Dimarts,Dm,Laboral,2010,5,Maig,18,15,"No Çs causa del  vianant",Motocicleta,BURGMAN,SUZUKI,Gris,A,2,"4585528,54","427936,09"
2010S000665,2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0702 0702",Dijous,Dj,Laboral,2010,1,Gener,28,18,"No Çs causa del  vianant",Motocicleta,"XL 650 V",HONDA,Negre,A,2,"4582993,8","431072,71"
2010S000642,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0369 0369",Dimecres,Dc,Laboral,2010,1,Gener,27,21,"No Çs causa del  vianant",Motocicleta,"AN 250",SUZUKI,Gris,A,13,"4583377,32","430085,08"
2010S000774,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",701266,"Litoral (Llobregat)",800000,Dimarts,Dm,Laboral,2010,2,Febrer,2,9,"No Çs causa del  vianant",Motocicleta,"SH 150",HONDA,Negre,A,1,"4582829,32","433406,97"
2010S000777,7,Horta-Guinard¢,36,"la Font d'en Fargues",280304,"Mossän Josep Bund¢","0023 0023",Dimarts,Dm,Laboral,2010,2,Febrer,2,11,"No Çs causa del  vianant",Ciclomotor,"SCOOPY 50",HONDA,Gris,B,9,"4586661,46","430377,78"
2010S000659,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",134801,Freser,"0092 0094",Dijous,Dj,Laboral,2010,1,Gener,28,15,"No Çs causa del  vianant",Motocicleta,"SH 300",HONDA,Blau,A,19,"4585054,66","431632,33"
2010S000661,1,"Ciutat Vella",1,"el Raval",701367,Raval,0035X0035X,Dijous,Dj,Laboral,2010,1,Gener,28,14,"No Çs causa del  vianant",Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4581308,27","430697,17"
2010S000795,4,"Les Corts",21,Pedralbes,333400,"Gonz†lez Tablas","0004 0004",Dimecres,Dc,Laboral,2010,2,Febrer,3,8,"No Çs causa del  vianant",Ciclomotor,ATLANTIS,DERBI,Negre,B,5,"4582160,6","425627,56"
2010S000795,4,"Les Corts",21,Pedralbes,333400,"Gonz†lez Tablas","0004 0004",Dimecres,Dc,Laboral,2010,2,Febrer,3,8,"No Çs causa del  vianant",Furgoneta,BERLINGO,CITROEN,Blanc,B,13,"4582160,6","425627,56"
2010S004183,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"9999 9999",Dimarts,Dm,Laboral,2010,6,Juny,15,20,"No Çs causa del  vianant",Turismo,IBIZA,SEAT,Blanc,B,40,"4583078,69","429171,57"
2010S004184,3,Sants-Montjuãc,11,"el Poble Sec",118805,Exposici¢,"0040 0040",Dimecres,Dc,Laboral,2010,6,Juny,16,1,Altres,Turismo,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4580547,26","430003,65"
2010S004186,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",32700,Balmes,"0131 0131",Dimecres,Dc,Laboral,2010,6,Juny,16,9,"No Çs causa del  vianant",Turismo,"MAZDA 5",MAZDA,Gris,B,39,"4582977,62","429621,96"
2010S004189,2,Eixample,10,"Sant Antoni",169409,"Corts Catalanes","0408 0408",Dimecres,Dc,Laboral,2010,6,Juny,16,9,"No Çs causa del  vianant",Taxi,Superb,SKODA,Negre,BTP,26,"4581128,4","429170,58"
