"N£mero d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripci¢ dia setmana","Dia setmana","Descripci¢ tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Hora de dia","Descripci¢ torn","Descripci¢ tipus accident","Coordenada UTM (Y)","Coordenada UTM (X)"
2013S003848,4,"Les Corts",20,"la Maternitat i Sant Ramon",66508,"Carles III","0045 0045",Dimarts,Dm,Laboral,2013,5,Maig,28,18,Tarda,"Col.lisi¢ fronto-lateral","4581781,49","427163,4"
2013S002233,4,"Les Corts",20,"la Maternitat i Sant Ramon",285002,"Sabino Arana","0018 0020",Dilluns,Dl,Laboral,2013,3,Mará,25,20,Tarda,"Caiguda (dues rodes)","4582109,72",426977
2013S002406,4,"Les Corts",21,Pedralbes,244300,"Pius XII",0002X0002X,Dimecres,Dc,Laboral,2013,4,Abril,3,21,Tarda,"Col.lisi¢ fronto-lateral","4582389,21","426779,13"
2013S004495,4,"Les Corts",21,Pedralbes,144601,Diagonal,0672B0672B,Dimecres,Dc,Laboral,2013,6,Juny,19,18,Tarda,"Col.lisi¢ lateral","4582448,34","426972,29"
2013S009183,4,"Les Corts",20,"la Maternitat i Sant Ramon",66508,"Carles III","0105 0105",Dijous,Dj,Laboral,2013,12,Desembre,19,10,Mat°,"Col.lisi¢ lateral","4582325,68","427090,36"
2013S001077,4,"Les Corts",20,"la Maternitat i Sant Ramon",66508,"Carles III",0107B0107B,Dimarts,Dm,Laboral,2013,2,Febrer,12,9,Mat°,"Col.lisi¢ lateral","4582376,24","427098,91"
2013S001073,4,"Les Corts",20,"la Maternitat i Sant Ramon",100708,"Ar°stides Maillol","0006 0018",Dimarts,Dm,Laboral,2013,2,Febrer,12,8,Mat°,"Col.lisi¢ fronto-lateral","4581415,28","426532,37"
2013S001620,4,"Les Corts",20,"la Maternitat i Sant Ramon",96407,Xile,"0023 0023",Dissabte,Ds,Laboral,2013,3,Mará,2,14,Tarda,"Col.lisi¢ lateral","4581332,14","425841,15"
2013S004906,4,"Les Corts",20,"la Maternitat i Sant Ramon",96407,Xile,0023U0023U,Divendres,Dv,Laboral,2013,7,Juliol,5,20,Tarda,Abast,"4581247,75","425771,97"
2013S004615,4,"Les Corts",20,"la Maternitat i Sant Ramon",96407,Xile,0023U0023U,Dimarts,Dm,Laboral,2013,6,Juny,25,15,Tarda,"Col.lisi¢ lateral","4581247,75","425771,97"
2013S000906,4,"Les Corts",20,"la Maternitat i Sant Ramon",102306,"Doctor Mara§¢n","0042 0050",Dimecres,Dc,Laboral,2013,2,Febrer,6,7,Mat°,"Col.lisi¢ fronto-lateral","4581939,69","425908,37"
2013S002469,4,"Les Corts",20,"la Maternitat i Sant Ramon",102306,"Doctor Mara§¢n","0042 0050",Dissabte,Ds,Laboral,2013,4,Abril,6,6,Mat°,"Xoc contra element estÖtic","4581939,69","425908,37"
2013S007656,4,"Les Corts",20,"la Maternitat i Sant Ramon",700931,"Josep Samitier","0001 0001",Dilluns,Dl,Laboral,2013,10,Octubre,28,7,Mat°,"Caiguda (dues rodes)","4581657,25","426422,65"
2013S007732,4,"Les Corts",20,"la Maternitat i Sant Ramon",102306,"Doctor Mara§¢n","0027 0027",Dimecres,Dc,Laboral,2013,10,Octubre,30,10,Mat°,"Col.lisi¢ fronto-lateral","4581924,12","425858,07"
2013S007937,4,"Les Corts",20,"la Maternitat i Sant Ramon",102306,"Doctor Mara§¢n","0027 0027",Dimecres,Dc,Laboral,2013,11,Novembre,6,23,Nit,Abast,"4581924,12","425858,07"
2013S007850,4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,Diagonal,"0653 0659",Dilluns,Dl,Laboral,2013,11,Novembre,4,8,Mat°,"Col.lisi¢ lateral","4581960,58","425772,51"
2013S009109,4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,Diagonal,"0653 0659",Dimarts,Dm,Laboral,2013,12,Desembre,17,10,Mat°,"Col.lisi¢ fronto-lateral","4581960,58","425772,51"
2013S006009,4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,Diagonal,"0661 0671",Dimecres,Dc,Laboral,2013,8,Agost,21,15,Tarda,"Col.lisi¢ lateral","4581915,29","425650,85"
2013S007880,4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,Diagonal,"0673 0685",Dimarts,Dm,Laboral,2013,11,Novembre,5,12,Mat°,"Col.lisi¢ fronto-lateral","4581865,34","425497,77"
2013S007865,4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,Diagonal,"0689 0701",Dilluns,Dl,Laboral,2013,11,Novembre,4,18,Tarda,Abast,"4581781,37","425238,76"
2013S001799,4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,Diagonal,"0621 0621",Dissabte,Ds,Laboral,2013,3,Mará,9,12,Mat°,Abast,"4582365,27","427067,68"
2013S005183,4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,Diagonal,"0623 0627",Dimarts,Dm,Laboral,2013,7,Juliol,16,20,Tarda,"Col.lisi¢ lateral","4582352,14","427027,1"
2013S005398,4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,Diagonal,"0629 0629",Dimecres,Dc,Laboral,2013,7,Juliol,24,4,Nit,"Col.lisi¢ frontal","4582337,48","426980,57"
2013S002063,4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,Diagonal,"0643 0643",Dimarts,Dm,Laboral,2013,3,Mará,19,15,Tarda,Abast,"4582192,05","426498,61"
2013S007275,4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,Diagonal,"0645 0645",Diumenge,Dg,Laboral,2013,10,Octubre,13,13,Mat°,Abast,"4582116,12","426268,48"
2013S002036,4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,Diagonal,"0645 0645",Dilluns,Dl,Laboral,2013,3,Mará,18,19,Tarda,"Col.lisi¢ fronto-lateral","4582116,12","426268,48"
2013S009048,4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,Diagonal,"0647 0647",Diumenge,Dg,Laboral,2013,12,Desembre,15,21,Tarda,"Col.lisi¢ lateral","4582064,53","426117,87"
2013S001978,4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,Diagonal,"0649 0651",Divendres,Dv,Laboral,2013,3,Mará,15,17,Tarda,Abast,"4582013,24","425960,22"
2013S002715,4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,Diagonal,"0649 0651",Dilluns,Dl,Laboral,2013,4,Abril,15,22,Nit,"Col.lisi¢ lateral","4582013,24","425960,22"
2013S000370,4,"Les Corts",21,Pedralbes,278302,"Reina Maria Cristina","0001 0001",Dijous,Dj,Laboral,2013,1,Gener,17,8,Mat°,"Caiguda interior vehicle","4582470,3","427079,29"
2013S000477,4,"Les Corts",20,"la Maternitat i Sant Ramon",282252,Blanca,"0001 0003",Dilluns,Dl,Laboral,2013,1,Gener,21,12,Mat°,"Col.lisi¢ lateral","4581271,76","426655,84"
2013S002697,4,"Les Corts",20,"la Maternitat i Sant Ramon",187207,Madrid,"0023 0025",Dilluns,Dl,Laboral,2013,4,Abril,15,8,Mat°,"Abast multiple","4581159,24","426863,92"
2013S006989,4,"Les Corts",20,"la Maternitat i Sant Ramon",187207,Madrid,"0027 0027",Dijous,Dj,Laboral,2013,10,Octubre,3,10,Mat°,Abast,"4581165,67","426872,07"
2013S000463,4,"Les Corts",20,"la Maternitat i Sant Ramon",187207,Madrid,"0029 0029",Diumenge,Dg,Laboral,2013,1,Gener,20,22,Nit,"Caiguda (dues rodes)","4581170,17","426877,76"
2013S001443,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",196900,"MariÖ Cub°","0112 0114",Dilluns,Dl,Laboral,2013,2,Febrer,25,9,Mat°,Atropellament,"4583305,45","428719,66"
2013S008126,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",13909,Amig¢,"0014 0016",Dijous,Dj,Laboral,2013,11,Novembre,14,14,Tarda,Atropellament,"4583098,25","428681,41"
2013S002724,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",23403,Aribau,"0207 0207",Dimarts,Dm,Laboral,2013,4,Abril,16,13,Mat°,Abast,"4583287,89","428948,87"
2013S001975,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",144601,Diagonal,"0566 0566",Divendres,Dv,Laboral,2013,3,Mará,15,13,Mat°,"Caiguda (dues rodes)","4583097,12","429058,25"
2013S005782,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",344101,GrÖcia,"0043 0043",Dijous,Dj,Laboral,2013,8,Agost,8,10,Mat°,Atropellament,"4583200,76","428884,25"
2013S002437,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",28000,Augusta,"0125 0125",Divendres,Dv,Laboral,2013,4,Abril,5,12,Mat°,"Caiguda (dues rodes)","4583737,12","428666,7"
2013S009193,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",223606,Muntaner,"0260 0260",Dijous,Dj,Laboral,2013,12,Desembre,19,13,Mat°,"Col.lisi¢ lateral","4583202,36","428871,65"
2013S006481,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",28000,Augusta,"0069 0069",Divendres,Dv,Laboral,2013,9,Setembre,13,16,Tarda,Abast,"4583765,82","429114,37"
2013S004157,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",144601,Diagonal,"0514 0514",Divendres,Dv,Laboral,2013,6,Juny,7,13,Mat°,Abast,"4583181,23","429313,05"
2013S001350,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",28000,Augusta,"0001 0001",Dijous,Dj,Laboral,2013,2,Febrer,21,19,Tarda,"Col.lisi¢ lateral","4583254,42","429483,95"
2013S007119,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",179708,Lincoln,"0020 0020",Dilluns,Dl,Laboral,2013,10,Octubre,7,17,Tarda,"Col.lisi¢ fronto-lateral","4583802,56","429006,47"
2013S001758,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",187105,Madrazo,"0039 0039",Divendres,Dv,Laboral,2013,3,Mará,8,12,Mat°,Atropellament,"4583743,78","428972,89"
2013S003117,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",28000,Augusta,"0055 0057",Dimarts,Dm,Laboral,2013,4,Abril,30,9,Mat°,"Col.lisi¢ fronto-lateral","4583522,04","429308,56"
2013S000079,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",344101,GrÖcia,"0085 0085",Divendres,Dv,Laboral,2013,1,Gener,4,21,Tarda,"Col.lisi¢ lateral","4583419,1","429148,63"
2013S000158,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",144601,Diagonal,"0490 0500",Dimarts,Dm,Laboral,2013,1,Gener,8,16,Tarda,"Col.lisi¢ lateral","4583219,95","429433,98"
2013S002704,4,"Les Corts",21,Pedralbes,301007,"Sant Francesc","0002 0002",Dilluns,Dl,Laboral,2013,4,Abril,15,14,Tarda,"Col.lisi¢ fronto-lateral","4583234,96","425290,73"
2013S003817,4,"Les Corts",21,Pedralbes,701268,"Dalt (Llobregat)",600000,Dilluns,Dl,Laboral,2013,5,Maig,27,13,Mat°,Abast,"4583010,82","425670,18"
2013S009256,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",143904,"General Mitre","0086 0088",Divendres,Dv,Laboral,2013,12,Desembre,20,17,Tarda,"Col.lisi¢ lateral","4583691,89","427764,75"
2013S002095,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",214106,Modolell,"0037 0037",Dimarts,Dm,Laboral,2013,3,Mará,19,19,Tarda,"Col.lisi¢ lateral","4583693,82","427980,44"
2013S005759,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",143904,"General Mitre","0112 0112",Dimecres,Dc,Laboral,2013,8,Agost,7,15,Tarda,"Caiguda (dues rodes)","4583866,51","427918,45"
2013S007868,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",275905,Ravella,0011B0011B,Dimarts,Dm,Laboral,2013,11,Novembre,5,8,Mat°,"Col.lisi¢ fronto-lateral","4583806,29","427969,38"
2013S008236,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",90105,Copärnic,"0029 0029",Dilluns,Dl,Laboral,2013,11,Novembre,18,7,Mat°,"Col.lisi¢ fronto-lateral","4583750,5","428110,18"
2013S005321,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",353500,Vallmajor,0010V0010V,Dissabte,Ds,Laboral,2013,7,Juliol,20,22,Nit,"Col.lisi¢ fronto-lateral","4583403,17","428101,31"
2013S008994,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",13909,Amig¢,"0053 0053",Divendres,Dv,Laboral,2013,12,Desembre,13,10,Mat°,Altres,"4583272,89","428491,11"
2013S003092,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",134404,Freixa,"0039 0039",Dilluns,Dl,Laboral,2013,4,Abril,29,9,Mat°,Altres,"4583652,54","428142,85"
2013S003825,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",139805,Ganduxer,"0014 0016",Dilluns,Dl,Laboral,2013,5,Maig,27,17,Tarda,"Col.lisi¢ lateral","4582920,84","428106,8"
2013S000857,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",144601,Diagonal,"0614 0614",Dilluns,Dl,Laboral,2013,2,Febrer,4,15,Tarda,"Col.lisi¢ lateral","4582870,2","428300,86"
2013S003760,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",144601,Diagonal,"0624 0624",Dissabte,Ds,Laboral,2013,5,Maig,25,17,Tarda,Abast,"4582827,75","428170,4"
2013S004627,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",214106,Modolell,"0042 0042",Dimarts,Dm,Laboral,2013,6,Juny,25,21,Tarda,"Col.lisi¢ fronto-lateral","4583663,82","427993,89"
2013S005711,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",214106,Modolell,"0042 0042",Dilluns,Dl,Laboral,2013,8,Agost,5,16,Tarda,"Col.lisi¢ fronto-lateral","4583663,82","427993,89"
2013S002072,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",260158,Plat¢,"0003 0003",Dimarts,Dm,Laboral,2013,3,Mará,19,19,Tarda,Atropellament,"4583670,02","428261,67"
2013S004320,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",101904,"Doctor Fleming","0024 0024",Dijous,Dj,Laboral,2013,6,Juny,13,17,Tarda,Atropellament,"4583154,56","427770,64"
2013S005730,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",318804,Santal¢,"0153 0153",Dimarts,Dm,Laboral,2013,8,Agost,6,11,Mat°,"Xoc contra element estÖtic","4583772,1","428180,55"
2013S004741,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",139805,Ganduxer,"0051 0051",Diumenge,Dg,Laboral,2013,6,Juny,30,0,Nit,"Col.lisi¢ fronto-lateral","4583331,6","427889,33"
2013S005902,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",143904,"General Mitre","0052 0052",Dimecres,Dc,Laboral,2013,8,Agost,14,18,Tarda,"Caiguda (dues rodes)","4583270,13","427716,06"
2013S006703,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",28000,Augusta,"0217 0223",Dissabte,Ds,Laboral,2013,9,Setembre,21,23,Nit,"Col.lisi¢ frontal","4583465,98","427951,31"
2013S008682,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",55603,Calvet,"0001 0001",Dilluns,Dl,Laboral,2013,12,Desembre,2,18,Tarda,Abast,"4582971,43","428630,15"
2013S003669,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",28000,Augusta,"0249 0249",Dimecres,Dc,Laboral,2013,5,Maig,22,14,Tarda,"Col.lisi¢ lateral","4583467,55","427750,96"
2013S003584,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",55603,Calvet,"0085 0085",Dissabte,Ds,Laboral,2013,5,Maig,18,4,Nit,Atropellament,"4583464,33","428198,18"
2013S007712,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",55807,"Francesc MaciÖ","0001 0001",Dimarts,Dm,Laboral,2013,10,Octubre,29,16,Tarda,"Col.lisi¢ lateral","4582960,41","428611,8"
2013S001368,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",55807,"Francesc MaciÖ","0001 0001",Divendres,Dv,Laboral,2013,2,Febrer,22,8,Mat°,"Col.lisi¢ lateral","4582960,41","428611,8"
2013S004055,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",55807,"Francesc MaciÖ","0004 0004",Dimarts,Dm,Laboral,2013,6,Juny,4,17,Tarda,"Col.lisi¢ lateral","4582973,84","428568,26"
2013S001121,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",143904,"General Mitre","0056 0056",Dimecres,Dc,Laboral,2013,2,Febrer,13,14,Tarda,"Caiguda (dues rodes)","4583313,77","427685,24"
2013S001833,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",144601,Diagonal,"0602 0602",Dilluns,Dl,Laboral,2013,3,Mará,11,9,Mat°,Atropellament,"4582928,11","428479,52"
2013S002514,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",196900,"MariÖ Cub°","0178 0178",Dilluns,Dl,Laboral,2013,4,Abril,8,13,Mat°,"Col.lisi¢ fronto-lateral","4583188,64","428567,43"
2013S008106,4,"Les Corts",21,Pedralbes,701267,"Dalt (Besïs)",500000,Dijous,Dj,Laboral,2013,11,Novembre,14,9,Mat°,Abast,"4582104,27","425208,78"
2013S004212,5,"SarriÖ-Sant Gervasi",23,SarriÖ,320908,"SarriÖ a Vallvidrera","0212 0212",Diumenge,Dg,Laboral,2013,6,Juny,9,21,Tarda,"Col.lisi¢ lateral","4584683,89","425170,4"
2013S002964,5,"SarriÖ-Sant Gervasi",23,SarriÖ,37350,"J. V. Foix",0055U0055U,Dimecres,Dc,Laboral,2013,4,Abril,24,8,Mat°,"Col.lisi¢ lateral","4583396,7","426544,93"
2013S004710,5,"SarriÖ-Sant Gervasi",23,SarriÖ,37350,"J. V. Foix",0055X0055X,Divendres,Dv,Laboral,2013,6,Juny,28,15,Tarda,"Col.lisi¢ fronto-lateral","4583368,19","426543,23"
2013S007217,5,"SarriÖ-Sant Gervasi",23,SarriÖ,278007,"Reina Elisenda de Montcada","0017 0017",Divendres,Dv,Laboral,2013,10,Octubre,11,12,Mat°,"Col.lisi¢ fronto-lateral",4583522,"426362,29"
2013S003631,5,"SarriÖ-Sant Gervasi",23,SarriÖ,701268,"Dalt (Llobregat)",710000,Dimarts,Dm,Laboral,2013,5,Maig,21,12,Mat°,Abast,"4583980,19","426145,19"
2013S008696,5,"SarriÖ-Sant Gervasi",23,SarriÖ,701268,"Dalt (Llobregat)",710000,Dimarts,Dm,Laboral,2013,12,Desembre,3,8,Mat°,Abast,"4583980,19","426145,19"
2013S003008,5,"SarriÖ-Sant Gervasi",23,SarriÖ,701267,"Dalt (Besïs)",670000,Dijous,Dj,Laboral,2013,4,Abril,25,19,Tarda,Abast,"4583635,47","425957,43"
2013S007607,5,"SarriÖ-Sant Gervasi",23,SarriÖ,701268,"Dalt (Llobregat)",650000,Divendres,Dv,Laboral,2013,10,Octubre,25,16,Tarda,Abast,"4583445,84","425910,22"
2013S009270,5,"SarriÖ-Sant Gervasi",23,SarriÖ,58601,"Can Caralleu","0015 0015",Dissabte,Ds,Laboral,2013,12,Desembre,21,7,Mat°,"Xoc contra element estÖtic","4583930,28","426115,23"
2013S006759,5,"SarriÖ-Sant Gervasi",23,SarriÖ,37350,"J. V. Foix","0001 0001",Dimarts,Dm,Laboral,2013,9,Setembre,24,21,Tarda,Atropellament,"4583121,53","426575,37"
2013S003852,5,"SarriÖ-Sant Gervasi",23,SarriÖ,144408,"General Vives",0011X0011X,Dimarts,Dm,Laboral,2013,5,Maig,28,20,Tarda,"Caiguda (dues rodes)","4584127,62","426224,02"
2013S001180,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",50202,Brusi,"0106 0106",Divendres,Dv,Laboral,2013,2,Febrer,15,14,Tarda,"Col.lisi¢ fronto-lateral","4583986,49","428557,12"
2013S000329,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",143904,"General Mitre","0164 0164",Dimarts,Dm,Laboral,2013,1,Gener,15,18,Tarda,"Col.lisi¢ frontal","4584195,38","428272,81"
2013S001306,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",28000,Augusta,"0168 0168",Dimecres,Dc,Laboral,2013,2,Febrer,20,15,Tarda,Abast,"4583621,33","428480,9"
2013S007522,5,"SarriÖ-Sant Gervasi",23,SarriÖ,3508,AigÅes,"0104 0104",Dimarts,Dm,Laboral,2013,10,Octubre,22,16,Tarda,"Col.lisi¢ frontal","4584550,06","425270,09"
2013S001707,5,"SarriÖ-Sant Gervasi",23,SarriÖ,259909,Plantada,"0038 0038",Dimecres,Dc,Laboral,2013,3,Mará,6,18,Tarda,"Xoc contra element estÖtic","4584744,29","426420,03"
2013S000054,5,"SarriÖ-Sant Gervasi",23,SarriÖ,46704,BorrÖs,"0006 0006",Divendres,Dv,Laboral,2013,1,Gener,4,6,Mat°,"Col.lisi¢ fronto-lateral","4584202,25","426283,69"
2013S004181,5,"SarriÖ-Sant Gervasi",23,SarriÖ,58601,"Can Caralleu","0016 0018",Dissabte,Ds,Laboral,2013,6,Juny,8,8,Mat°,Abast,"4583947,16","426056,56"
2013S001559,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",32700,Balmes,"0331 0331",Dijous,Dj,Laboral,2013,2,Febrer,28,11,Mat°,Atropellament,"4584055,16","428497,21"
2013S000142,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",28000,Augusta,"0134 0134",Dilluns,Dl,Laboral,2013,1,Gener,7,20,Tarda,Abast,"4583772,57","428664,81"
2013S005357,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",28000,Augusta,"0160 0160",Dilluns,Dl,Laboral,2013,7,Juliol,22,21,Tarda,Altres,"4583678,08","428550,39"
2013S007005,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",320704,SarriÖ,"0130 0132",Dijous,Dj,Laboral,2013,10,Octubre,3,17,Tarda,"Col.lisi¢ fronto-lateral","4582884,18","427536,03"
2013S009348,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",143904,"General Mitre",0045B0045B,Dimarts,Dm,Laboral,2013,12,Desembre,24,9,Mat°,Abast,"4583176,05","427658,9"
2013S006575,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",143904,"General Mitre","0065 0065",Dimarts,Dm,Laboral,2013,9,Setembre,17,21,Tarda,"Caiguda interior vehicle","4583394,8","427593,02"
2013S003948,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",28000,Augusta,"0314 0316",Divendres,Dv,Laboral,2013,5,Maig,31,16,Tarda,Abast,"4583526,03","427074,78"
2013S002738,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",237600,"Pau Alcover",0078B0078B,Dimarts,Dm,Laboral,2013,4,Abril,16,20,Tarda,"Col.lisi¢ fronto-lateral","4583850,8","427380,21"
2013S000965,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",28000,Augusta,"0262 0262",Dijous,Dj,Laboral,2013,2,Febrer,7,18,Tarda,Abast,"4583500,88","427583,77"
2013S004944,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",28000,Augusta,"0262 0262",Diumenge,Dg,Laboral,2013,7,Juliol,7,18,Tarda,"Col.lisi¢ fronto-lateral","4583500,88","427583,77"
2013S002600,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",28000,Augusta,"0262 0262",Dijous,Dj,Laboral,2013,4,Abril,11,15,Tarda,"Col.lisi¢ lateral","4583500,88","427583,77"
2013S003628,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",143904,"General Mitre","0049 0051",Dimarts,Dm,Laboral,2013,5,Maig,21,9,Mat°,"Caiguda interior vehicle","4583242,9","427678,8"
2013S002171,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",16907,Angl°,"0011 0013",Divendres,Dv,Laboral,2013,3,Mará,22,21,Tarda,"Col.lisi¢ fronto-lateral","4583659,72","427087,43"
2013S009230,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",169205,"JosÇ de Agull¢","0011 0011",Divendres,Dv,Laboral,2013,12,Desembre,20,9,Mat°,"Caiguda (dues rodes)","4583225,6","427672,65"
2013S009230,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",169205,"JosÇ de Agull¢","0011 0011",Divendres,Dv,Laboral,2013,12,Desembre,20,9,Mat°,Abast,"4583225,6","427672,65"
2013S004641,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",11903,"Alt de Gironella","0047 0047",Dimecres,Dc,Laboral,2013,6,Juny,26,12,Mat°,"Col.lisi¢ fronto-lateral","4583294,6","427525,47"
2013S007479,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",236007,Orient,"0005 0005",Dilluns,Dl,Laboral,2013,10,Octubre,21,15,Tarda,"Col.lisi¢ fronto-lateral","4583502,91","427246,23"
2013S000392,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",357103,Verg¢s,"0033 0033",Dijous,Dj,Laboral,2013,1,Gener,17,20,Tarda,"Col.lisi¢ fronto-lateral","4583576,53","427331,83"
2013S000668,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",28000,Augusta,"0257 0257",Dilluns,Dl,Laboral,2013,1,Gener,28,11,Mat°,"Caiguda interior vehicle","4583469,01","427573,55"
2013S004789,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",28000,Augusta,"0295 0297",Dimarts,Dm,Laboral,2013,7,Juliol,2,9,Mat°,"Xoc contra element estÖtic","4583459,97","427199,7"
2013S001454,5,"SarriÖ-Sant Gervasi",23,SarriÖ,305201,"Sant Joan Bosco","0055 0055",Dilluns,Dl,Laboral,2013,2,Febrer,25,15,Tarda,Atropellament,"4583184,09","427077,14"
2013S008073,5,"SarriÖ-Sant Gervasi",23,SarriÖ,305201,"Sant Joan Bosco","0059 0059",Dimarts,Dm,Laboral,2013,11,Novembre,12,18,Tarda,Abast,"4583208,85","427053,32"
2013S009040,5,"SarriÖ-Sant Gervasi",23,SarriÖ,278007,"Reina Elisenda de Montcada",0018U0018U,Dissabte,Ds,Laboral,2013,12,Desembre,14,15,Tarda,"Col.lisi¢ lateral","4583644,11","426481,03"
2013S004380,5,"SarriÖ-Sant Gervasi",23,SarriÖ,107300,"Eduardo Conde","0022 0042",Dissabte,Ds,Laboral,2013,6,Juny,15,21,Tarda,Atropellament,"4583059,35","426624,46"
2013S005716,5,"SarriÖ-Sant Gervasi",23,SarriÖ,107300,"Eduardo Conde","0044 0044",Dilluns,Dl,Laboral,2013,8,Agost,5,18,Tarda,"Xoc contra element estÖtic","4583126,88","426618,67"
2013S003595,5,"SarriÖ-Sant Gervasi",23,SarriÖ,357103,Verg¢s,"0056 0056",Dissabte,Ds,Laboral,2013,5,Maig,18,16,Tarda,"Caiguda (dues rodes)","4583296,09","427001,32"
